50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.751961,,,,,,,,,,,,,,58457325-ef9a-4fc9-b36c-1116f04afd1d,3285,,,"[95.3, 5.4]",3930172,76,,,,,0.11773258,,Left Foot,,,"[104.6, 6.5]",Ground Pass,,9.364828,,,Nicholas Williams Arthuer,68574.0,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,125,Spain,772,['e4149934-1c95-43c1-89a4-9d36a3fbfe2a'],12,,,,,,,,,,,,,,,,,,Spain,772,00:31:12.870,Pass,,,,,,,95.3,5.4,104.6,6.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.270015,,,,,,,,,,,,,,6bc66be1-5710-4426-aba7-59415325fbfd,3289,,,"[111.5, 3.9]",3930172,76,,,,,3.0202405,,Right Foot,,,"[99.2, 5.4]",Ground Pass,,12.391126,,,Marc Cucurella Saseta,17620.0,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,125,Spain,772,['23b2ae84-27a0-4c70-b9e2-0649464d6b7c'],17,,,,,,,,,,,,,,,,,,Spain,772,00:31:17.290,Pass,,,,,,,111.5,3.9,99.2,5.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.729364,,,,,,,,,,,,,,f390b055-a420-4b76-bc3c-ee8b0f864205,3292,,,"[97.8, 5.7]",3930172,76,,,,,2.9781883,,Left Foot,,,"[69.9, 10.3]",Ground Pass,,28.276669,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,125,Spain,772,['82cae96c-4841-4a13-97e0-d92ccf38e151'],21,,,,,,,,,,,,,,,,,,Spain,772,00:31:21.542,Pass,,,,,,,97.8,5.7,69.9,10.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.981124,,,,,,,,,,,,,,3b98be8a-9652-490f-b4cc-2f95d2c997d0,3295,,,"[69.9, 11.9]",3930172,76,,,,,1.710051,,Left Foot,,,"[64.7, 49.0]",Ground Pass,,37.462646,,,Robin Aime Robert Le Normand,22128.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,125,Spain,772,['eb7633cd-41a5-4274-8456-3ac3e99fc8a4'],24,,,,,,,,,,,,,,,,,,Spain,772,00:31:24.392,Pass,,,,,,,69.9,11.9,64.7,49.0,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.449266,,,,,,,,,,,,,,b646d07f-2cce-4c0a-a1c6-bfb8fb3a5a18,3298,,,"[70.5, 57.5]",3930172,76,,,,,0.86661446,,Right Foot,,,"[86.3, 76.1]",Ground Pass,,24.404917,,,Daniel Carvajal Ramos,5721.0,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,125,Spain,772,['79c61f84-04d6-47b1-a695-2ab876f1f885'],28,,,,,,,,,,,,,,,,,,Spain,772,00:31:28.224,Pass,,,,,,,70.5,57.5,86.3,76.1,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.467264,,,,,,,,,,,,,,21f3d535-b52d-45ad-8089-d3c14ea47dbd,3301,,,"[87.5, 75.1]",3930172,76,,,,,0.15084536,,Right Foot,,,"[100.0, 77.0]",Ground Pass,,12.643576,,,Ferrán Torres García,6748.0,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,125,Spain,772,['37f33b70-cce7-4d99-b692-670731e6342a'],31,,,,,,,,,,,,,,,,,,Spain,772,00:31:31.024,Pass,,,,,,,87.5,75.1,100.0,77.0,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.387878,,,,,,,,,,,,,,7c7b6fa6-68ae-4494-a6fa-9d65040454fa,3304,,,"[106.6, 76.4]",3930172,76,,,,,-1.3468395,,Right Foot,True,,"[114.8, 40.4]",Low Pass,,36.92208,,Unknown,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Ferrán Torres García,6748.0,Right Wing,125,Spain,772,['3aded1bb-7712-43c7-a67e-44ea3cec6dbf'],33,,,,,,,,,,,,,,,,,,Spain,772,00:31:33.793,Pass,,,,,,,106.6,76.4,114.8,40.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.931647,,,,,,,,,,,,,,ccedc7d2-6958-474c-a317-b4ebe8a764e0,3310,,,"[5.9, 38.2]",3930172,77,,,,,1.2032063,,Right Foot,,,"[12.1, 54.3]",Ground Pass,,17.252537,,,Alessandro Bastoni,7480.0,,,,,Free Kick,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,126,Italy,914,['3d1dd09a-61bb-4bf2-beaa-afe83e43e473'],44,,,,,,,,,,,,,,,,,,Italy,914,00:32:44.379,Pass,,,,,,,5.9,38.2,12.1,54.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.123663,,,,,,,,,,,,,,310494be-2c47-48f8-8ecd-1b87328983bc,3313,,,"[19.5, 53.8]",3930172,77,,,,,0.14574812,,Right Foot,,,"[30.4, 55.4]",Ground Pass,,11.016806,,,Bryan Cristante,6993.0,,,,,,2,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,126,Italy,914,['99a50bcf-4f35-4818-a592-41f6aeed1754'],47,,,,,,,,,,,,,,,,,,Italy,914,00:32:47.164,Pass,,,,,,,19.5,53.8,30.4,55.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.031569,,,,,,,,,,,,,,197b3df9-e42c-4964-bbce-95c9d018b305,3316,,,"[30.1, 56.7]",3930172,77,,,,,-2.3762364,,Left Foot,,,"[7.2, 34.7]",Ground Pass,,31.755472,,,Gianluigi Donnarumma,7036.0,,,,,,2,From Free Kick,Bryan Cristante,6993.0,Right Center Midfield,126,Italy,914,"['41ccf9f9-90d0-42e2-ba1b-5ec94dd1c95f', '9db6c9f7-f29e-4990-bc3a-643939d56061']",48,,,,,,,,,,,,,,,,,,Italy,914,00:32:48.288,Pass,True,,,,,,30.1,56.7,7.2,34.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.900149,,,,,,,,,,,,,,c6bd1576-b6af-4018-84fd-d37fa7f6d003,3318,,,"[7.2, 34.7]",3930172,77,,,,,-0.87762135,,Right Foot,,,"[22.9, 15.8]",Ground Pass,,24.570307,,,Riccardo Calafiori,41768.0,,,,,,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,126,Italy,914,['67d129b0-d1cc-4485-a8c6-5b07ac35d65b'],50,,,,,,,,,,,,,,,,,,Italy,914,00:32:50.320,Pass,,,,,,,7.2,34.7,22.9,15.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.324037,,,,,,,,,,,,,,55264bf0-bd54-43a4-8c85-d0d7c8d4ccd8,3326,,,"[56.8, 17.5]",3930172,77,,,,,-0.85152674,,Left Foot,,,"[70.9, 1.4]",Ground Pass,,21.401402,,,Federico Dimarco,12255.0,,,,,,2,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,126,Italy,914,"['069d2f85-3b8f-463f-b6fd-ef9b92c0ad9f', '3d5ce65e-a060-4e70-8d8c-9fa5dafffb7d']",58,,,,,,,,,,,,,,,,,,Italy,914,00:32:58.468,Pass,True,,,,,,56.8,17.5,70.9,1.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.943048,,,,,,,,,,,,,,f0e7097f-f368-46de-ae77-a816d0c4d3e7,3329,,,"[71.5, 1.9]",3930172,78,,,,,1.1039538,,Left Foot,,,"[77.8, 14.4]",Ground Pass,,13.997857,,,Lorenzo Pellegrini,6963.0,,,,,,2,From Free Kick,Federico Dimarco,12255.0,Left Back,126,Italy,914,['0b7959c0-35fa-4c05-aed9-0f42c7e66ff8'],0,,,,,,,,,,,,,,,,,,Italy,914,00:33:00.838,Pass,,,,,,,71.5,1.9,77.8,14.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.278332,,,,,,,,,,,,,,a4fe9ca4-cb09-4ae4-9bcc-060688ca7064,3335,,,"[83.7, 12.9]",3930172,78,,,,,0.81249565,,Left Foot,,,"[117.8, 48.9]",High Pass,,49.586388,,,Giovanni Di Lorenzo,11514.0,,,,,Free Kick,2,From Free Kick,Federico Dimarco,12255.0,Left Back,127,Italy,914,['b5e29a64-3c90-40ff-898f-2d29e45b82a6'],38,,,,,,,,,,,,,,,,,,Italy,914,00:33:38.936,Pass,,,,,,,83.7,12.9,117.8,48.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.502739,,,,,,,,,,,,,,3b0dea54-496d-4c71-8a76-dee639b45827,3341,,,"[33.4, 3.1]",3930172,78,,,,,0.3864085,,Left Foot,,,"[74.2, 19.7]",Ground Pass,,44.047703,,,Ferrán Torres García,6748.0,,,,,,2,From Free Kick,Marc Cucurella Saseta,17620.0,Left Back,127,Italy,914,['4805af3a-4144-4bda-93f7-c30402c73357'],46,,,,,,,,,,,,,,,,,,Spain,772,00:33:46.776,Pass,,,,,,,33.4,3.1,74.2,19.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.225083,,,,,,,,,,,,,,f61a2cb3-7a9b-449c-b7ad-cd63c771b37b,3351,,,"[36.3, 59.2]",3930172,78,,,,,-2.9783523,,Left Foot,,,"[27.8, 57.8]",Ground Pass,,8.614523,,,Andrea Cambiaso,50729.0,,,,,Recovery,2,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,127,Italy,914,['380e53db-50ed-44b7-b425-a98ff4e64f63'],54,,,,,,,,,,,,,,,,,,Italy,914,00:33:54.896,Pass,,,,,,,36.3,59.2,27.8,57.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.794276,,,,,,,,,,,,,,b29392dc-701e-4191-a77e-5e7cec5367bd,3354,,,"[26.6, 48.5]",3930172,78,,,,,-1.4122545,,Right Foot,,,"[32.1, 14.1]",Ground Pass,,34.836906,,,Lorenzo Pellegrini,6963.0,,,,,,2,From Free Kick,Andrea Cambiaso,50729.0,Right Wing,127,Italy,914,['d780ab8d-5999-46fa-8c4e-c814448029e9'],58,,,,,,,,,,,,,,,,,,Italy,914,00:33:58.970,Pass,,,,,,,26.6,48.5,32.1,14.1,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.047649,,,,,,,,,,,,,,ed9cfa45-d005-4e53-b923-8493e553f729,3357,,,"[31.3, 13.8]",3930172,79,,,,,1.6173947,,Right Foot,,,"[29.5, 52.4]",Ground Pass,,38.641945,,,Alessandro Bastoni,7480.0,,,,,,2,From Free Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,127,Italy,914,['497468a8-0aad-4f18-8df8-e8c7bc35f3a5'],8,,,,,,,,,,,,,,,,,,Italy,914,00:34:08.014,Pass,,,,,,,31.3,13.8,29.5,52.4,Spain vs Italy,Spain,Italy
