50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,f9225744-8b41-4c5c-90b8-c9f0a1c228a8,1769,,"[111.9, 42.9]",3930176,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kai Havertz,8966.0,Center Forward,68,Germany,770,['fbb78e69-58b4-43bb-a889-225be488e3e0'],34,,,,,,,,,,,,,,,Germany,770,00:42:34.355,Duel,True,,,,,,111.9,42.9,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d530937f-5ea2-401e-bb4e-e64c1753e161,1856,,"[11.7, 49.4]",3930176,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,71,Germany,770,['d2a48a31-24c2-4284-8fd8-745043b51859'],35,,,,,,,,,,,,,,,Switzerland,773,00:44:35.684,Duel,True,,,,,,11.7,49.4,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,9de9f8c9-8b7a-4fe0-a870-c7d772831e19,2169,,"[6.0, 3.4]",3930176,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michel Aebischer,16016.0,Left Wing Back,82,Germany,770,['5c974a42-852b-4cb3-bc1b-01b92693cfc2'],32,,,,,,,,,,,,,,,Switzerland,773,00:03:32.463,Duel,True,,,,,,6.0,3.4,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,664d6cad-a34d-42b0-94f5-7b0c216e57d0,2190,,"[5.9, 13.2]",3930176,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,85,Germany,770,['62d69ffb-ed19-4c51-8bbd-b5afae5701b7'],23,,,,,,,,,,,,,,,Germany,770,00:04:23.029,Duel,True,,,,,,5.9,13.2,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,b166d832-caea-4979-8d6f-0058ead4e5e5,2259,,"[18.0, 35.8]",3930176,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,87,Germany,770,['a6c80ba6-bf81-4bf9-8bd2-8f80dff1869d'],50,,,,,,,,,,,,,,,Germany,770,00:05:50.137,Duel,True,,,,,,18.0,35.8,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,28c3b97e-3320-4895-9068-daf85f0caee9,2292,,"[93.3, 72.9]",3930176,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,87,Germany,770,['9b40a0f3-0d8e-4f95-917a-902a51f13413'],25,,,,,,,,,,,,,,,Germany,770,00:06:25.563,Duel,True,,,,,,93.3,72.9,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6badb5a1-e527-4dae-bd45-91c085b603c6,2321,,"[111.1, 34.3]",3930176,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,87,Germany,770,['50144359-0cea-4d3b-ae7a-059abc2efa3b'],48,,,,,,,,,,,,,,,Germany,770,00:06:48.512,Duel,True,,,,,,111.1,34.3,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,1dc7447f-67a9-41b8-aff4-8ff8bafbe495,2347,,"[42.2, 1.3]",3930176,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,88,Switzerland,773,['c461acb3-baf6-4226-9876-fe75e29632c7'],17,,,,,,,,,,,,,,,Germany,770,00:07:17.420,Duel,True,,,,,,42.2,1.3,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,7f94d52e-7bcf-4c1d-96ee-b33d7955daed,2353,,"[32.2, 3.4]",3930176,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,90,Germany,770,['59524e1e-6ac1-42cf-9e57-7702ec72f3de'],48,,,,,,,,,,,,,,,Germany,770,00:07:48.635,Duel,True,,,,,,32.2,3.4,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d871f379-8c58-4d67-a056-24a94951d940,2384,,"[62.4, 8.1]",3930176,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,92,Germany,770,['b3237649-efa1-4d21-a688-4c9111d78572'],45,,,,,,,,,,,,,,,Germany,770,00:08:45.044,Duel,True,,,,,,62.4,8.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,7eb9aad0-9f98-42a6-b264-da743c49530e,2527,,"[17.3, 23.0]",3930176,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,99,Germany,770,['97121913-9ee4-42f4-b88d-484c1944ae89'],34,,,,,,,,,,,,,,,Switzerland,773,00:12:34.756,Duel,True,,,,,,17.3,23.0,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3de80b28-0d91-4f31-abd4-4e88b96bc153,2538,,"[23.4, 45.8]",3930176,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dan Ndoye,45190.0,Left Attacking Midfield,100,Germany,770,['6f4b86f7-02fc-4db9-8a85-e479c905543d'],10,,,,,,,,,,,,,,,Switzerland,773,00:13:10.954,Duel,True,,,,,,23.4,45.8,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6b43ce4a-2f7f-49fc-a1a7-5d983a877f6f,2543,,"[15.0, 47.1]",3930176,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,100,Germany,770,['093c2f4f-0d10-45d8-a666-9830f8338df9'],13,,,,,,,,,,,,,,,Switzerland,773,00:13:13.537,Duel,True,,,,,,15.0,47.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,5953c16a-dd7c-46a9-afd8-60e06b24a08d,2675,,"[6.8, 24.7]",3930176,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,104,Germany,770,['47504a57-42b9-4748-a0a3-219ef9001932'],52,,,,,,,,,,,,,,,Switzerland,773,00:16:52.059,Duel,True,,,,,,6.8,24.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5bb673ef-be3e-4e45-b440-11efa27cf956,2677,,"[112.9, 37.3]",3930176,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Rüdiger,3167.0,Right Center Back,105,Germany,770,['3545dca7-4ad3-4ca5-8d25-565dfb82bd0c'],17,,,,,,,,,,,,,,,Germany,770,00:17:17.403,Duel,True,,,,,,112.9,37.3,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e5aba7ea-16c7-4ed1-85be-8c8e6a5e6379,2729,,"[10.1, 39.7]",3930176,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,107,Germany,770,['49247e78-d247-43e0-b146-e4a995d2e526'],32,,,,,,,,,,,,,,,Switzerland,773,00:18:32.283,Duel,True,,,,,,10.1,39.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,32f7006a-1bec-4919-a514-1c570c2cb139,2738,,"[9.7, 41.7]",3930176,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,108,Germany,770,['e5a2b9a8-b743-4dcb-a493-8eb15cfc77ea'],46,,,,,,,,,,,,,,,Switzerland,773,00:18:46.305,Duel,True,,,,,,9.7,41.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,41af759d-ec56-4a82-af45-513b348f7a73,2909,,"[53.9, 61.5]",3930176,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,115,Germany,770,['686d9c4c-a250-4291-8e8b-c460b4e2b2d8'],13,,,,,,,,,,,,,,,Switzerland,773,00:24:13.567,Duel,True,,,,,,53.9,61.5,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,7248ccab-745e-4c99-a7d9-caf2575b0105,2985,,"[85.6, 17.1]",3930176,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,117,Switzerland,773,['f12d7d81-b2f1-4a08-802f-0b9a8ba0063e'],12,,,,,,,,,,,,,,,Switzerland,773,00:27:12.037,Duel,True,,,,,,85.6,17.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,f1db0b9b-369e-4d31-b796-a323e8bc9d00,3018,,"[26.7, 28.1]",3930176,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,118,Switzerland,773,['7f5d5471-13e2-4895-89ee-450922f86f07'],50,,,,,,,,,,,,,,,Germany,770,00:27:50.150,Duel,True,,,,,,26.7,28.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,90a81593-7f15-4925-8e3e-4408eca78e62,3034,,"[84.2, 40.4]",3930176,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,120,Switzerland,773,['543e8556-3a67-4cb8-89db-364102507f0f'],7,,,,,,,,,,,,,,,Switzerland,773,00:28:07.982,Duel,True,,,,,,84.2,40.4,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,8ec29293-97db-4fb6-bed9-5e987c616581,3063,,"[77.2, 36.1]",3930176,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jamal Musiala,39565.0,Left Wing,122,Germany,770,['848e37df-e7db-45d7-a289-30c4ec0ae3ed'],39,,,,,,,,,,,,,,,Germany,770,00:28:39.873,Duel,True,,,,,,77.2,36.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,cf4541e1-a819-49d2-bc3e-bc99cd5c1fa7,3144,,"[110.3, 40.8]",3930176,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,124,Switzerland,773,['7aa249c1-4abf-4903-897d-5c204a5ef003'],46,,,,,,,,,,,,,,,Switzerland,773,00:30:46.691,Duel,True,,,,,,110.3,40.8,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,fb346c08-cb79-4783-b27f-be4faf2ec0ed,3200,,"[14.7, 31.7]",3930176,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,128,Switzerland,773,['7c8d18dd-d214-44c0-9e91-6f3520aabe87'],49,,,,,,,,,,,,,,,Switzerland,773,00:31:49.294,Duel,True,,,,,,14.7,31.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,214f113c-bd27-4cfe-9f09-082a8ed1366d,3319,,"[106.2, 40.7]",3930176,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Beier,35242.0,Left Wing,132,Germany,770,['b3db96bb-38cd-4b19-a99f-4b1153d97e73'],11,,,,,,,,,,,,,,,Germany,770,00:34:11.276,Duel,True,,,,,,106.2,40.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7b0ea523-6d67-40c5-9342-4cda70177cb8,3350,,"[13.9, 78.0]",3930176,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,132,Germany,770,['0007d265-9f58-4491-ace7-9243ac1ac6e6'],47,,,,,,,,,,,,,,,Switzerland,773,00:34:47.845,Duel,True,,,,,,13.9,78.0,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,a623cac5-5ec0-4ca8-b1f2-93ad477fa3af,3404,,"[17.1, 62.5]",3930176,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,135,Germany,770,['a2cc69a8-d9c0-483a-bac2-60d94d3fb105'],58,,,,,,,,,,,,,,,Switzerland,773,00:36:58.453,Duel,True,,,,,,17.1,62.5,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,4bea3f97-f2d7-47c9-b298-426e5c288610,3546,,"[12.1, 25.7]",3930176,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,145,Switzerland,773,['cee76ec3-c816-4b9d-a33a-59ab954120d8'],34,,,,,,,,,,,,,,,Switzerland,773,00:42:34.005,Duel,True,,,,,,12.1,25.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,823d3e3f-c6c9-4444-8919-7ee52d8fbd21,3567,,"[14.6, 76.2]",3930176,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leroy Sané,3053.0,Right Wing,146,Switzerland,773,['e700cdbe-7ff5-49ec-9a8d-2e7980a4afe9'],33,,,,,,,,,,,,,,,Germany,770,00:43:33.538,Duel,True,,,,,,14.6,76.2,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6b4bad17-2b3e-4918-aa21-7093bed9d5ff,3657,,"[6.5, 38.7]",3930176,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,152,Germany,770,['09e3d5c3-7f6b-483d-92e6-6d70146c6bd3'],6,,,,,,,,,,,,,,,Switzerland,773,00:46:06.031,Duel,True,,,,,,6.5,38.7,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,0d6133e1-6d31-4e6e-80e3-c5a237701dd8,3722,,"[69.6, 77.3]",3930176,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruben Vargas,30401.0,Left Attacking Midfield,155,Switzerland,773,['f94a0a1b-b7a5-4168-904e-45932ba5edbe'],3,,,,,,,,,,,,,,,Switzerland,773,00:49:03.629,Duel,True,,,,,,69.6,77.3,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,,0.56581,,,,,,,,,,,,,3ce8fddd-1940-4aa6-977e-693919b7d4fd,112,,"[113.5, 44.4]",3930176,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kai Havertz,8966.0,Center Forward,4,Germany,770,"['5ce72773-db9a-402c-ac1f-b961960ead09', 'e18b3767-e4fb-4d10-ba03-0677315962bf']",19,True,Head,"[119.0, 41.5, 1.4]",,"[{'location': [114.0, 46.4], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.6, 78.7], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [116.6, 35.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.6, 43.7], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.2, 47.7], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 45.1], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 41.8], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.5, 40.3], 'player': {'id': 16016, 'name': 'Michel Aebischer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.3, 37.3], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.1, 41.5], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 39.3], 'player': {'id': 45190, 'name': 'Dan Ndoye'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [103.9, 52.6], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [114.8, 38.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.4, 42.2], 'player': {'id': 12407, 'name': 'Maximilian Mittelstädt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.7, 42.8], 'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.3, 40.3], 'player': {'id': 3167, 'name': 'Antonio Rüdiger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.6, 33.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.3, 36.6], 'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.6, 30.2], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",cf3d807a-20c7-43a3-a7f4-a8e7700c10c2,Saved,0.08929836,Normal,Open Play,,,,,Germany,770,00:02:19.089,Shot,True,,,,,,113.5,44.4,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,,0.181789,,,,,,,,,,,,,dab6941d-abef-4c35-bf13-a0c8b1113e0c,541,,"[96.5, 38.1]",3930176,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,23,Germany,770,"['b06932a1-a529-42bf-bc32-dc57f4b6a610', 'dfff4b29-528d-44fd-9bc3-dbbad8aa721d']",50,,Right Foot,"[104.0, 39.3]",True,"[{'location': [104.2, 39.0], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 40.0], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.6, 38.1], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 35.1], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.7, 67.1], 'player': {'id': 5579, 'name': 'Joshua Kimmich'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.8, 46.8], 'player': {'id': 8966, 'name': 'Kai Havertz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.9, 20.5], 'player': {'id': 12407, 'name': 'Maximilian Mittelstädt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.4, 33.3], 'player': {'id': 40724, 'name': 'Florian Wirtz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 39.6], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.3, 49.6], 'player': {'id': 45190, 'name': 'Dan Ndoye'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [88.1, 36.4], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.5, 26.8], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [94.4, 41.5], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 48.4], 'player': {'id': 16016, 'name': 'Michel Aebischer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [94.9, 27.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",df722037-a029-40a1-84a3-1daa69e7129f,Blocked,0.037393745,Half Volley,Open Play,,,,,Germany,770,00:10:50.016,Shot,,,,,,,96.5,38.1,,,Switzerland vs Germany,Switzerland,Germany
,,,,,,,,,,,,,,,,,,0.143107,,,,,,,,,,,,,f79985ad-8312-4f84-b4a7-0940f66cad5c,586,,"[108.1, 35.2]",3930176,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,26,Germany,770,"['023df011-2b27-4ed3-ba74-50bb633e4b1b', '193ba967-ae58-4a35-b82a-0e07eed9a589', 'f46564ca-705a-42ce-9cdb-95b707c77d1a']",35,,Left Foot,"[108.8, 35.4]",True,"[{'location': [109.7, 9.8], 'player': {'id': 12407, 'name': 'Maximilian Mittelstädt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.8, 37.6], 'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 47.7], 'player': {'id': 16016, 'name': 'Michel Aebischer'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.1, 16.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.1, 17.7], 'player': {'id': 50436, 'name': 'Fabian Rieder'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [104.3, 34.2], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.9, 26.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.2, 22.8], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 38.9], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 40.5], 'player': {'id': 39565, 'name': 'Jamal Musiala'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.7, 28.9], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.9, 18.3], 'player': {'id': 40724, 'name': 'Florian Wirtz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 35.3], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",b1ba8b64-b0ae-4aef-99a7-8633c6a93fc8,Blocked,0.087086074,Normal,Open Play,,,,,Germany,770,00:11:35.204,Shot,True,,,,,,108.1,35.2,,,Switzerland vs Germany,Switzerland,Germany
