50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,1.214006,,,,,,,,,,,,,,,f2342639-8426-4ec7-9b64-cbc136ab5a14,2164,,,"[79.6, 25.0]",3938644,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,86,Georgia,2138,['00d775d7-1379-4afd-a931-fb1355628a79'],43,,,,,,,,,,,,,,,,Portugal,780,00:02:43.495,Pressure,,,,,,,79.6,25.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.319053,,,,,,,,,,,,,,,46d647e4-898b-4acc-b73c-3ac3a856687b,2169,,,"[69.4, 10.8]",3938644,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Neves,143859.0,Right Defensive Midfield,86,Georgia,2138,"['4b09ad25-2020-4fe2-b400-c56124344000', 'ed3bc824-4fc1-4833-a356-dc2f79e872ff']",50,,,,,,,,,,,,,,,,Portugal,780,00:02:50.879,Pressure,,,,,,,69.4,10.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.692873,,,,,,,,,,,,,,,c8a270ca-59ee-4c44-bfab-6f1a7ac94e58,2175,,,"[93.3, 8.3]",3938644,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Attacking Midfield,86,Georgia,2138,"['3938b539-9ab2-4090-bc3a-682416bd81ff', '43f83210-0bf9-4238-8837-c5f8692f5c7c']",55,,,,,,,,,,,,,,,,Portugal,780,00:02:55.242,Pressure,,,,,,,93.3,8.3,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.053393,,,,,,,,,,,,,,,61a31881-10c1-476a-aae3-10d8aeae2376,2199,,,"[36.2, 76.7]",3938644,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Center Midfield,87,Portugal,780,,21,,,,,,,,,,,,,,,,Georgia,2138,00:03:21.491,Pressure,,,,,,,36.2,76.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.739541,,,,,,,,,,,,,,,8aee345c-8724-4645-9cb2-381aed2bd2bc,2220,,,"[6.0, 14.5]",3938644,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonçalo Bernardo Inácio,42106.0,Left Center Back,88,Georgia,2138,['30e700ca-1bb6-43c7-824f-2058d510fb5f'],6,,,,,,,,,,,,,,,,Portugal,780,00:04:06.091,Pressure,,,,,,,6.0,14.5,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.353285,,,,,,,,,,,,,,,1233cdda-68b1-446f-a247-9c4cea6fa52a,2312,,,"[19.3, 55.6]",3938644,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Center Midfield,93,Portugal,780,['585115dc-245e-41d6-858c-f3a810e1a7d4'],27,,,,,,,,,,,,,,,,Georgia,2138,00:06:27.519,Pressure,,,,,,,19.3,55.6,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.350152,,,,,,,,,,,,,,,4b998e72-4573-4ea8-868d-b154b87a2b29,2323,,,"[76.2, 5.1]",3938644,51,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pedro Lomba Neto,23256.0,Left Wing Back,96,Georgia,2138,"['082c2b56-1559-4f58-8bcd-319f09faacc3', 'd490546a-6daf-4ba2-ac04-b2b82d039223']",53,,,,,,,,,,,,,,,,Portugal,780,00:06:53.134,Pressure,,,,,,,76.2,5.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.434046,,,,,,,,,,,,,,,32f57dfe-1967-43e1-94b7-ae9f7b91907d,2327,,,"[62.3, 22.6]",3938644,51,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Danilo Luís Hélio Pereira,13621.0,Center Back,96,Georgia,2138,"['7801cb86-3e04-45c8-9a40-351753861059', 'b4cf6d97-f009-4e9a-a761-f2cc5d83a377', 'e7e154a0-5058-4a92-9bc3-0accd095c2c9']",54,,,,,,,,,,,,,,,,Portugal,780,00:06:54.748,Pressure,,,,,,,62.3,22.6,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,2.323677,,,,,,,,,,,,,,,30033d5a-167e-4c15-8190-d6252585df61,2339,,,"[63.4, 32.7]",3938644,51,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,96,Georgia,2138,"['21f86470-3dec-4c66-8757-8a9cbb19d148', 'd6b27bfc-2222-42ac-9f2b-7deeb32c74f2']",59,,,,,,,,,,,,,,,,Portugal,780,00:06:59.374,Pressure,,,,,,,63.4,32.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.722276,,,,,,,,,,,,,,,53dbc8d1-f67a-4c75-8d18-0bf7544cd010,2348,,,"[3.3, 17.9]",3938644,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonçalo Bernardo Inácio,42106.0,Left Center Back,97,Georgia,2138,['b2099427-045b-4f2c-8ec2-a9c2a0e8abd1'],30,,,,,,,,,,,,,,,,Portugal,780,00:07:30.768,Pressure,,,,,,,3.3,17.9,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.333498,,,,,,,,,,,,,,,5ddfb82b-be09-4621-885d-83b5fc409fba,2350,,,"[14.0, 3.4]",3938644,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Lomba Neto,23256.0,Left Wing Back,97,Georgia,2138,"['0d476658-7a8f-4bfc-ac03-0fdbb8011f72', 'ad14b1ee-9f53-40e8-8d81-c06894b8b382', 'f55ea422-8767-482d-981b-cb0bd44169c7']",32,,,,,,,,,,,,,,,,Portugal,780,00:07:32.527,Pressure,,,,,,,14.0,3.4,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,1.288703,,,,,,,,,,,,,,,3d125cb6-a0f4-4858-be10-3ae3ad2a617d,2361,,,"[113.4, 28.8]",3938644,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Khvicha Kvaratskhelia,38229.0,Left Center Forward,97,Georgia,2138,['e044c9b8-689a-4e30-8776-f601c6489c5a'],40,,,,,,,,,,,,,,,,Georgia,2138,00:07:40.424,Pressure,,,,,,,113.4,28.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.357288,,,,,,,,,,,,,,,8cd642bc-29cd-4d58-b08f-c72f50991d3b,2362,,,"[114.9, 15.8]",3938644,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Lochoshvili,48178.0,Left Wing Back,97,Georgia,2138,,44,,,,,,,,,,,,,,,,Georgia,2138,00:07:44.245,Pressure,,,,,,,114.9,15.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.314367,,,,,,,,,,,,,,,15de3979-5410-4b51-ae4a-0186fe653db3,2364,,,"[10.3, 55.5]",3938644,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,97,Georgia,2138,,46,,,,,,,,,,,,,,,,Portugal,780,00:07:46.112,Pressure,,,,,,,10.3,55.5,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,1.909179,,,,,,,,,,,,,,,3c45add9-2fde-4bc3-af8b-86b8ec0b7f54,2429,,,"[87.1, 7.8]",3938644,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,100,Georgia,2138,['a68f1264-4466-4035-b6fb-f1bf4a23b943'],36,,,,,,,,,,,,,,,,Portugal,780,00:13:36.167,Pressure,,,,,,,87.1,7.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.5838,,,,,,,,,,,,,,,59f2c0c2-cd67-4e91-bc24-465127871c6a,2498,,,"[91.6, 32.7]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,103,Portugal,780,"['26fa822d-84f2-4dce-8d48-130a13778093', '6d5e3b93-e23d-4a65-909b-20805261f200', 'a669f5e4-5491-49a9-b7b0-bff131a2d64a']",6,,,,,,,,,,,,,,,,Portugal,780,00:15:06.856,Pressure,,,,,,,91.6,32.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,0.327673,,,,,,,,,,,,,,,8b3f6ea4-3cef-457f-83a1-6fdfc39a4aea,2502,,,"[76.9, 32.2]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,104,Georgia,2138,"['2a5b5a6f-9428-4bdf-b473-ad4ec5490f5e', 'c9d94816-3b83-4b29-8596-3a49a7380704', 'fed7d127-5d75-46b5-be69-7f29dfb2e160']",8,,,,,,,,,,,,,,,,Portugal,780,00:15:08.377,Pressure,,,,,,,76.9,32.2,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.584115,,,,,,,,,,,,,,,b0c4948c-096a-42ad-96ad-e6db3539ce38,2511,,,"[48.2, 11.7]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Lomba Neto,23256.0,Left Wing Back,104,Georgia,2138,['dc5427ab-74db-4e44-bffa-c9fa8e5c81c7'],13,,,,,,,,,,,,,,,,Portugal,780,00:15:13.388,Pressure,,,,,,,48.2,11.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.719061,,,,,,,,,,,,,,,aa21575b-7276-47b6-a682-2f4df6244c83,2515,,,"[11.8, 53.6]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,104,Georgia,2138,['79e424ea-0add-4288-b350-8282af6be3a2'],22,,,,,,,,,,,,,,,,Portugal,780,00:15:22.899,Pressure,,,,,,,11.8,53.6,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,0.710977,,,,,,,,,,,,,,,4b09daa1-8e7a-42e8-b575-76dcb94ba5fa,2519,,,"[114.7, 26.0]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khvicha Kvaratskhelia,38229.0,Left Center Forward,104,Georgia,2138,"['00213f30-5e1f-4960-9156-3bbd2ab45632', 'ce147fe8-857f-407b-b346-42bbdbec688d']",25,,,,,,,,,,,,,,,,Georgia,2138,00:15:25.206,Pressure,,,,,,,114.7,26.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.571989,,,,,,,,,,,,,,,898a2f4b-aea1-4dbc-908c-4d24d7465dff,2524,,,"[22.7, 63.7]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,104,Georgia,2138,,28,,,,,,,,,,,,,,,,Portugal,780,00:15:28.533,Pressure,,,,,,,22.7,63.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.694218,,,,,,,,,,,,,,,eb330d74-8bdd-46f1-b858-f13f7ecb4822,2531,,,"[50.1, 52.6]",3938644,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Attacking Midfield,104,Georgia,2138,"['4339956e-2604-4db9-8033-05ac51c780c3', 'cc18c0db-e95e-447d-a37d-d4b52bebb4f3']",34,,,,,,,,,,,,,,,,Portugal,780,00:15:34.061,Pressure,,,,,,,50.1,52.6,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.4187,,,,,,,,,,,,,,,d06967be-dc79-479c-b4bc-318162af0eed,2554,,,"[7.7, 23.1]",3938644,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Lochoshvili,48178.0,Left Wing Back,105,Portugal,780,"['7689eafd-15a8-424e-8cb6-306a70b133f0', 'aa6f01c4-63a2-47fa-af10-a49a41adb70e']",34,,,,,,,,,,,,,,,,Georgia,2138,00:16:34.295,Pressure,,,,,,,7.7,23.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.938742,,,,,,,,,,,,,,,ee60b0fe-c9a3-4a54-b6a7-8e594dcaed84,2560,,,"[99.5, 12.1]",3938644,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Attacking Midfield,106,Georgia,2138,['c40cbc59-61a1-4a0c-8952-e1d58138fc68'],14,,,,,,,,,,,,,,,,Portugal,780,00:17:14.552,Pressure,,,,,,,99.5,12.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.86358,,,,,,,,,,,,,,,699b050d-5f59-4ade-8039-c79ee031841f,2570,,,"[90.5, 57.7]",3938644,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,106,Georgia,2138,['f4ab310b-eeda-4c52-ae07-b2e6c3987a43'],25,,,,,,,,,,,,,,,,Portugal,780,00:17:25.933,Pressure,,,,,,,90.5,57.7,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.450903,,,,,,,,,,,,,,,3df00568-ab1c-4760-a509-abe8b860acd8,2583,,,"[49.3, 73.3]",3938644,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Wing Back,107,Georgia,2138,"['114b6897-d76c-4d01-aac9-efef1feadcc8', '286b09aa-85b3-4ab0-aa3d-a45a492191d1']",4,,,,,,,,,,,,,,,,Portugal,780,00:18:04.357,Pressure,,,,,,,49.3,73.3,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,1.130486,,,,,,,,,,,,,,,5b84b6e0-fa8a-42b1-96b3-17d61060322b,2667,,,"[83.7, 47.4]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,110,Georgia,2138,['5dbf0f99-3062-4d67-8896-54f1550eabf0'],20,,,,,,,,,,,,,,,,Portugal,780,00:19:20.832,Pressure,,,,,,,83.7,47.4,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,0.72473,,,,,,,,,,,,,,,1808887f-dbf2-4d85-aadd-af3ef5f9a114,2668,,,"[83.7, 48.1]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,110,Georgia,2138,,21,,,,,,,,,,,,,,,,Portugal,780,00:19:21.353,Pressure,,,,,,,83.7,48.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,0.711087,,,,,,,,,,,,,,,71c5dee7-77bd-4f6a-bbf4-3d7b7d471755,2672,,,"[85.4, 42.1]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Attacking Midfield,110,Georgia,2138,"['3f632df2-7929-4827-a806-ff554c2fe4d3', '428c1ce3-4aa2-4793-84cf-7c9cd2948b2e', '98fb393b-1563-461e-a8aa-11a9680fd58c']",22,,,,,,,,,,,,,,,,Portugal,780,00:19:22.743,Pressure,,,,,,,85.4,42.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.978536,,,,,,,,,,,,,,,abef75b5-1e8a-45fb-9b9d-420f48ed8656,2676,,,"[76.6, 22.0]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Lomba Neto,23256.0,Left Wing Back,110,Georgia,2138,['428c1ce3-4aa2-4793-84cf-7c9cd2948b2e'],26,,,,,,,,,,,,,,,,Portugal,780,00:19:26.820,Pressure,,,,,,,76.6,22.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.449409,,,,,,,,,,,,,,,f5493411-b2d0-4642-b087-5bb80ffbabec,2677,,,"[74.7, 25.4]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,110,Georgia,2138,"['b67e5fa4-8835-439f-a4fa-855a311e4546', 'f6b30d0a-55b9-4722-bf1e-38540ff0833e']",28,,,,,,,,,,,,,,,,Portugal,780,00:19:28.006,Pressure,,,,,,,74.7,25.4,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.719029,,,,,,,,,,,,,,,d735f053-d441-4e67-a9d5-0d7de3546f95,2681,,,"[71.7, 27.1]",3938644,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,110,Georgia,2138,"['6dd1ad61-b03c-44a9-860a-ff701412471f', 'f6b30d0a-55b9-4722-bf1e-38540ff0833e']",29,,,,,,,,,,,,,,,,Portugal,780,00:19:29.183,Pressure,,,,,,,71.7,27.1,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,0.189444,,,,,,,,,,,,,,,99a5a77e-5689-40d9-ba13-59ed53d20748,2694,,,"[54.6, 68.0]",3938644,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Chakvetadze,23646.0,Right Center Midfield,112,Portugal,780,['2fa91caf-a4c5-425b-bcf0-b9c94b14e56a'],18,,,,,,,,,,,,,,,,Georgia,2138,00:20:18.184,Pressure,,,,,,,54.6,68.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.968587,,,,,,,,,,,,,,,30ef74fb-cd71-44d4-9bd9-8808eed3d3fa,2740,,,"[30.4, 17.9]",3938644,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgi Kochorashvili,41202.0,Left Center Midfield,115,Portugal,780,"['4dc1e38f-6a9e-491b-a19c-7c2d93b412e7', 'a47f5ac9-6ee1-4bea-b990-599f9b56f658']",48,,,,,,,,,,,,,,,,Georgia,2138,00:21:48.136,Pressure,,,,,,,30.4,17.9,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.869725,,,,,,,,,,,,,,,c41862be-1629-4300-bc53-d65f3d802025,2743,,,"[28.3, 16.9]",3938644,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lasha Dvali,7655.0,Left Center Back,115,Portugal,780,"['4b263fc6-19c0-4565-afd4-703ad6e9ddbb', 'a47f5ac9-6ee1-4bea-b990-599f9b56f658']",48,,,,,,,,,,,,,,,,Georgia,2138,00:21:48.561,Pressure,,,,,,,28.3,16.9,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.855079,,,,,,,,,,,,,,,d0a93f85-aade-4404-bf3c-2383d7ab90c5,2750,,,"[37.9, 37.2]",3938644,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giorgi Chakvetadze,23646.0,Right Center Midfield,115,Portugal,780,['ce45d641-9dd3-498f-8c6d-9f78de50a8df'],52,,,,,,,,,,,,,,,,Georgia,2138,00:21:52.883,Pressure,,,,,,,37.9,37.2,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.575698,,,,,,,,,,,,,,,24fab727-e375-4e2b-ba8e-faf5eeb55d9c,2761,,,"[8.4, 13.9]",3938644,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lasha Dvali,7655.0,Left Center Back,115,Portugal,780,,1,,,,,,,,,,,,,,,,Georgia,2138,00:22:01.129,Pressure,,,,,,,8.4,13.9,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,1.927285,,,,,,,,,,,,,,,e78d3b72-77b1-4653-9c94-422fc8577e93,2785,,,"[43.2, 74.8]",3938644,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Chakvetadze,23646.0,Right Center Midfield,118,Portugal,780,"['ded16ab7-3d5b-4f93-8135-9d949353cf06', 'f0b299b0-0972-41b0-9021-32fcb7143ae7']",59,,,,,,,,,,,,,,,,Georgia,2138,00:23:59.666,Pressure,,,,,,,43.2,74.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.976031,,,,,,,,,,,,,,,6e6d0cd7-3f1f-4462-8664-0cddf4687c8e,2794,,,"[52.0, 57.5]",3938644,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges Mikautadze,33234.0,Right Center Forward,118,Portugal,780,"['c2c82fad-e845-4f7e-8672-c9aa8da0cfaa', 'ed49ed7d-9730-4e6c-831f-964856048145']",5,,,,,,,,,,,,,,,,Georgia,2138,00:24:05.886,Pressure,,,,,,,52.0,57.5,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.434813,,,,,,,,,,,,,,,93864165-97fc-445d-b36d-5fc06fb5c32c,2809,,,"[20.4, 69.5]",3938644,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Chakvetadze,23646.0,Right Center Midfield,118,Portugal,780,['2e9ad075-8e2b-4b42-924d-efbddf806457'],25,,,,,,,,,,,,,,,,Georgia,2138,00:24:25.969,Pressure,,,,,,,20.4,69.5,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.848307,,,,,,,,,,,,,,,60b8d216-fda4-47c6-b9d5-2990158d8e60,2813,,,"[30.0, 69.3]",3938644,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges Mikautadze,33234.0,Right Center Forward,118,Portugal,780,"['298c7169-ecc5-44a0-90a6-8509398ac6c3', 'f99cd837-1c62-47ae-bb98-a434c6395fe4']",27,,,,,,,,,,,,,,,,Georgia,2138,00:24:27.959,Pressure,,,,,,,30.0,69.3,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.450458,,,,,,,,,,,,,,,71ddf2b6-66fb-4480-bb29-d692ee349653,2855,,,"[29.8, 20.5]",3938644,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Center Midfield,118,Portugal,780,"['58048619-f703-4a4b-9f12-6cf8ec62c756', '69b91c06-89f6-451a-a43e-530ade1a9ea0', '75c94121-ad7e-423f-9c46-f56089f10227']",11,,,,,,,,,,,,,,,,Georgia,2138,00:25:11.435,Pressure,,,,,,,29.8,20.5,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.843376,,,,,,,,,,,,,,,cc7ce055-9a2f-48b6-84d7-9f6a7ab9d66d,2900,,,"[18.5, 23.0]",3938644,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,119,Georgia,2138,"['083e11e4-2dde-4431-bfc3-1ab437e63a58', 'bfa6b9bf-b48a-4c79-abcf-c6435c13d118']",2,,,,,,,,,,,,,,,,Portugal,780,00:26:02.205,Pressure,,,,,,,18.5,23.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.061485,,,,,,,,,,,,,,,36091995-ed1a-4683-a968-aabf3c587689,2927,,,"[19.1, 11.9]",3938644,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lasha Dvali,7655.0,Left Center Back,120,Portugal,780,,48,,,,,,,,,,,,,,,,Georgia,2138,00:26:48.917,Pressure,,,,,,,19.1,11.9,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.610943,,,,,,,,,,,,,,,0d7268cf-3e22-4ff9-a43a-126168fda796,2977,,,"[9.7, 68.8]",3938644,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,122,Portugal,780,['d2a3462c-d6fa-4b46-a168-8eb121657d89'],18,,,,,,,,,,,,,,,,Georgia,2138,00:28:18.861,Pressure,,,,,,,9.7,68.8,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.158409,,,,,,,,,,,,,,,eecfc356-d4ea-4402-a9ac-75bf81779de3,2998,,,"[72.8, 21.3]",3938644,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khvicha Kvaratskhelia,38229.0,Left Center Forward,124,Portugal,780,['8e667053-f9fb-4ca1-a6ae-7177234bea5e'],6,,,,,,,,,,,,,,,,Georgia,2138,00:31:06.350,Pressure,,,,,,,72.8,21.3,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,True,,,,,,,1.48085,,,,,,,,,,,,,,,243c090d-e808-42af-97d3-89259687f866,3002,,,"[34.7, 65.0]",3938644,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Wing Back,124,Portugal,780,['ec3f776d-5c27-4106-87db-4d1db3d11963'],8,,,,,,,,,,,,,,,,Portugal,780,00:31:08.539,Pressure,,,,,,,34.7,65.0,,,Georgia vs Portugal,Georgia,Portugal
,,,,,,,,,,,,,,,,,,,0.839264,,,,,,,,,,,,,,,d7ac2771-dfaa-4f8b-9c2e-9ab570911ce7,3007,,,"[76.4, 26.3]",3938644,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Otar Kiteishvili,11335.0,Center Defensive Midfield,124,Portugal,780,"['1fba7910-23bd-4384-8904-1c5639ea73a6', 'ffffc216-a562-410a-848e-450e5dce515f']",13,,,,,,,,,,,,,,,,Georgia,2138,00:31:13.691,Pressure,,,,,,,76.4,26.3,,,Georgia vs Portugal,Georgia,Portugal
