50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.498809,,,,,,,,,,,,,23b304d5-d398-4803-8c2c-b4a6f1d665c3,112,,,"[63.7, 67.9]",3930180,2,,,,2.4190485,,Left Foot,,,,"[56.1, 74.6]",,Ground Pass,,10.131634,,,,Philipp Lienhart,8931.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,3,Austria,915,['50466cb2-3062-4d6d-a274-48c1516d9cee'],8,,,,,,,,,,,,,,,,,,Austria,915,00:02:08.757,Pass,,,,,,,63.7,67.9,56.1,74.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.305851,,,,,,,,,,,,,02f3e757-be1e-43cc-83d1-69fe441ddf4e,116,,,"[56.7, 65.4]",3930180,2,,,,-1.1161575,,Right Foot,,,,"[67.6, 43.1]",,Ground Pass,,24.821362,,,,Patrick Wimmer,33297.0,,,,,,1,From Throw In,Philipp Lienhart,8931.0,Right Center Back,3,Austria,915,['27dde6ce-08b2-4a29-a44d-2f0c84e504d8'],12,,,,,,,,,,,,,,,,,,Austria,915,00:02:12.480,Pass,,,,,,,56.7,65.4,67.6,43.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.614365,,,,,,,,,,,,,7272f038-481e-48db-97ac-192fe2a1d371,119,,,"[75.8, 42.3]",3930180,2,,,,-0.26371184,,Right Foot,,,,"[85.8, 39.6]",,Ground Pass,,10.3580885,,,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Patrick Wimmer,33297.0,Left Wing,3,Austria,915,['b0ac1a68-bed7-4d02-93d0-2e49bfaf4f7f'],15,,,,,,,,,,,,,,,,,,Austria,915,00:02:15.499,Pass,,,,,,,75.8,42.3,85.8,39.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.160443,,,,,,,,,,,,,00f0c8cf-51ea-4d4a-8da6-c3df3e878503,123,,,"[85.1, 36.5]",3930180,2,,,,-0.9510785,,Right Foot,,,,"[97.8, 18.7]",,Ground Pass,,21.866184,,,,Alexander Prass,39545.0,,,,,,1,From Throw In,Marko Arnautović,3325.0,Center Forward,3,Austria,915,"['2bdd637b-dec8-4078-bef9-594827930d2f', 'bec3a215-8d98-43f7-9187-b71f78333a5b']",17,,,,,,,,,,,,,,,,,,Austria,915,00:02:17.218,Pass,True,,,,,,85.1,36.5,97.8,18.7,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,4.639789,,,,,,,,,,,,,54bb3094-17c1-471f-9251-02e57ddc6cd7,126,,,"[106.7, 17.1]",3930180,2,,,,1.849096,,Left Foot,True,,,"[93.7, 62.6]",,High Pass,,47.320713,,,,Nicolas Seiwald,39460.0,,True,,,,1,From Throw In,Alexander Prass,39545.0,Left Back,3,Austria,915,['ad091af3-b1d2-4057-b2ef-809e9123ffe8'],19,,,,,,,,,,,,,,,,,,Austria,915,00:02:19.758,Pass,,,,,,,106.7,17.1,93.7,62.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.596429,,,,,,,,,,,,,98eda898-a41f-4090-9e9b-c34820afe44b,129,,,"[94.4, 69.3]",3930180,2,,,,-2.8104966,,Right Foot,,,,"[84.8, 66.0]",,Ground Pass,,10.151355,,,,Stefan Posch,11821.0,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,3,Austria,915,['761902be-223a-45f2-bb91-d66233539f44'],26,,,,,,,,,,,,,,,,,,Austria,915,00:02:26.302,Pass,,,,,,,94.4,69.3,84.8,66.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.855089,,,,,,,,,,,,,c0d0feeb-aaf4-4296-a41e-5ebdd39d7a12,132,,,"[78.1, 64.5]",3930180,2,,,,0.8960554,,Right Foot,,,,"[88.1, 77.0]",,Ground Pass,,16.00781,,,,Nicolas Seiwald,39460.0,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,3,Austria,915,['7521a5c9-0f98-4db6-b8db-19e9792203c2'],30,,,,,,,,,,,,,,,,,,Austria,915,00:02:30.669,Pass,,,,,,,78.1,64.5,88.1,77.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.796467,,,,,,,,,,,,,1f300c77-4129-491d-85b4-b70dc71f2b49,135,,,"[88.1, 77.0]",3930180,2,,,,-0.8086498,,Right Foot,,,,"[98.6, 66.0]",,Ground Pass,,15.206906,,Incomplete,,Marcel Sabitzer,8518.0,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,3,Austria,915,"['0a273ec2-8e36-4795-9132-6cc308e1d334', '63fd24ea-c52d-4a9a-82d2-5d3ee01a17b9']",33,,,,,,,,,,,,,,,,,,Austria,915,00:02:33.894,Pass,,,,,,,88.1,77.0,98.6,66.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.485652,,,,,,,,,,,,,0a273ec2-8e36-4795-9132-6cc308e1d334,137,,,"[21.5, 14.1]",3930180,2,,,,0.45430207,,Right Foot,,,,"[38.7, 22.5]",,Ground Pass,,19.141579,,,,Memphis Depay,2988.0,,,,,Interception,1,From Throw In,Nathan Aké,3306.0,Left Back,3,Austria,915,"['1f300c77-4129-491d-85b4-b70dc71f2b49', 'a87c79a2-e90f-4ea0-a4bb-71ebe3b54291']",34,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:34.691,Pass,,,,,,,21.5,14.1,38.7,22.5,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.358625,,,,,,,,,,,,,29d2e5f8-dfae-4170-a473-fdaeedf4a813,140,,,"[38.7, 22.5]",3930180,2,,,,-0.9254999,,Right Foot,,,,"[45.4, 13.6]",,Ground Pass,,11.1400175,,Incomplete,,Tijjani Reijnders,21582.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Center Forward,3,Austria,915,"['ca7bd7bb-7418-4540-b70c-1a931ad83212', 'e188d228-cef4-43c9-8dfe-f32841b355fb']",36,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:36.336,Pass,,,,,,,38.7,22.5,45.4,13.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,3.375222,,,,,,,,,,,,,e188d228-cef4-43c9-8dfe-f32841b355fb,142,,,"[74.7, 66.5]",3930180,2,,,,-2.5869374,,Right Foot,,,,"[45.0, 48.1]",,Ground Pass,,34.9378,,,,Philipp Lienhart,8931.0,,,,,Recovery,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,3,Austria,915,"['29d2e5f8-dfae-4170-a473-fdaeedf4a813', 'e5954cee-fa41-428a-a313-c06ec475c996']",37,,,,,,,,,,,,,,,,,,Austria,915,00:02:37.695,Pass,,,,,,,74.7,66.5,45.0,48.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.025808,,,,,,,,,,,,,e97fe822-72d9-415f-8e26-536313f691a6,145,,,"[41.4, 49.6]",3930180,2,,,,-2.8008742,,Right Foot,,,,"[19.4, 41.8]",,Ground Pass,,23.341808,,,,Patrick Pentz,9731.0,,,,,,1,From Throw In,Philipp Lienhart,8931.0,Right Center Back,3,Austria,915,['6f7d2c9c-46a9-46c2-9638-da7bf787f2db'],42,,,,,,,,,,,,,,,,,,Austria,915,00:02:42.387,Pass,,,,,,,41.4,49.6,19.4,41.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.087593,,,,,,,,,,,,,8db891c5-a4ad-414a-b13c-1de5c6d99d94,149,,,"[19.5, 40.2]",3930180,2,,,,0.4006244,,Left Foot,,,,"[36.5, 47.4]",,Ground Pass,,18.461853,,,,Florian Grillitsch,11396.0,,,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,3,Austria,915,"['52790ef0-04bb-40c9-8976-fc4feec5cea2', 'bd19a170-d064-43d7-8f5a-c18b355e6c18']",46,,,,,,,,,,,,,,,,,,Austria,915,00:02:46.250,Pass,True,,,,,,19.5,40.2,36.5,47.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.142925,,,,,,,,,,,,,19a6c9da-e604-4e83-967f-565827920eb3,153,,,"[35.0, 47.0]",3930180,2,,,,2.207475,,Right Foot,,,,"[22.8, 63.5]",,Low Pass,,20.520477,,,,Philipp Lienhart,8931.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,3,Austria,915,"['41886414-92d0-4148-a0e2-1b58909ccb9a', 'e369d8d6-60b5-451d-b532-e89e7ef0d95e']",47,,,,,,,,,,,,,,,,,,Austria,915,00:02:47.432,Pass,True,,,,,,35.0,47.0,22.8,63.5,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,3.602089,,,,,,,,,,,,,5ba7a81b-31c2-4b5e-9fdf-d5ab3f9641ae,156,,,"[22.8, 75.2]",3930180,2,,,,-0.25586933,,Right Foot,,,,"[93.9, 56.6]",,High Pass,,73.49265,,Incomplete,,,,,,,,,1,From Throw In,Philipp Lienhart,8931.0,Right Center Back,3,Austria,915,['9a7ece66-75d4-41bd-aa7d-f0209a5cd128'],52,,,,,,,,,,,,,,,,,,Austria,915,00:02:52.005,Pass,,,,,,,22.8,75.2,93.9,56.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.918487,,,,,,,,,,,,,9a7ece66-75d4-41bd-aa7d-f0209a5cd128,157,,,"[26.2, 23.5]",3930180,2,,,,-1.4568344,,Head,,,,"[28.1, 6.9]",,High Pass,,16.708382,,,,Jerdy Schouten,15503.0,,,,,Recovery,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,3,Austria,915,"['364f035a-5a4f-4be8-8cdb-94c6e400f71e', '5ba7a81b-31c2-4b5e-9fdf-d5ab3f9641ae']",55,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:55.607,Pass,,,,,,,26.2,23.5,28.1,6.9,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.479359,,,,,,,,,,,,,82a3e21f-256a-46ee-9544-31ec6c8fb28b,160,,,"[28.1, 6.9]",3930180,2,,,True,-0.06712589,,,,,,"[40.0, 6.1]",,High Pass,,11.926861,,Incomplete,,,,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Center Defensive Midfield,3,Austria,915,"['54960d28-834b-48ee-9428-e77ddf088efc', 'd203996d-8be2-48c4-b785-3f674c567684']",57,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:57.526,Pass,True,,,,,,28.1,6.9,40.0,6.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.261906,,,,,,,,,,,,,afc9ae09-5baa-4f6d-a5bb-c3951101642a,164,,,"[78.3, 77.1]",3930180,3,,,,0.0,,Right Foot,,,,"[83.3, 77.1]",,High Pass,,5.0,,Incomplete,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,3,Austria,915,"['764d220f-ddc9-48c1-aed2-bf8c4d8a4651', 'f815126b-a6db-4cbd-9a0f-325d2b498d40']",0,,,,,,,,,,,,,,,,,,Austria,915,00:03:00.405,Pass,True,,,,,,78.3,77.1,83.3,77.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.976311,,,,,,,,,,,,,0b73fd01-e1e7-4948-8284-3259cf64d1e9,166,,,"[84.2, 80.0]",3930180,3,,,,-0.93865836,,,,,,"[89.4, 72.9]",,Low Pass,,8.800569,,,,Florian Grillitsch,11396.0,,,,,Throw-in,1,From Throw In,Stefan Posch,11821.0,Right Back,4,Austria,915,['ce4344f9-f9e0-43b2-8da7-fa27471f12f3'],29,,,,,,,,,,,,,,,,,,Austria,915,00:03:29.882,Pass,,,,,,,84.2,80.0,89.4,72.9,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.798241,,,,,,,,,,,,,95ed2fc0-7439-4161-afc9-8a106f474cf0,169,,,"[89.4, 72.9]",3930180,3,,,,1.9169323,,Right Foot,,,,"[87.2, 79.0]",,Low Pass,,6.484597,,,,Stefan Posch,11821.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,4,Austria,915,['8a307436-79e1-4840-bbb4-cf24708f130d'],30,,,,,,,,,,,,,,,,,,Austria,915,00:03:30.928,Pass,,,,,,,89.4,72.9,87.2,79.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.44669,,,,,,,,,,,,,bd8efe1e-757b-41dc-84eb-8d95808d1e39,175,,,"[91.7, 80.0]",3930180,3,,,,-1.6798854,,,,,,"[89.4, 59.0]",,High Pass,,21.125576,,,,Marcel Sabitzer,8518.0,,,,,Throw-in,1,From Throw In,Stefan Posch,11821.0,Right Back,5,Austria,915,['f412bb05-0371-428c-964c-e6cf9ff229e1'],44,,,,,,,,,,,,,,,,,,Austria,915,00:03:44.255,Pass,,,,,,,91.7,80.0,89.4,59.0,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.355675,,,,,,,,,,,,,0376d721-02b0-40c0-9e93-9fcf1a1fd40b,178,,,"[89.4, 59.0]",3930180,3,,,,0.14189705,,Right Foot,,,,"[93.6, 59.6]",,Low Pass,,4.2426405,,Incomplete,,,,,,,,,1,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,5,Austria,915,['79d51380-d720-4ff1-a88c-08677be203f5'],45,,,,,,,,,,,,,,,,,,Austria,915,00:03:45.822,Pass,,,,,,,89.4,59.0,93.6,59.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.853852,,,,,,,,,,,,,d929b470-5197-4b7f-8611-cd27a1de8dc2,180,,,"[88.7, 80.0]",3930180,3,,,,-1.3677511,,,,,,"[90.1, 73.2]",,Low Pass,,6.942622,,,,Florian Grillitsch,11396.0,,,,,Throw-in,1,From Throw In,Stefan Posch,11821.0,Right Back,6,Austria,915,['9928d21f-d1a6-4c0b-97a3-74d079f3ba4a'],52,,,,,,,,,,,,,,,,,,Austria,915,00:03:52.773,Pass,,,,,,,88.7,80.0,90.1,73.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.470708,,,,,,,,,,,,,93de4f8c-a01c-49a0-b356-f65f647f70d9,183,,,"[90.1, 73.2]",3930180,3,,,,2.6236053,,Left Foot,,,,"[80.8, 78.5]",,Ground Pass,,10.704205,,,,Stefan Posch,11821.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,6,Austria,915,['c1886431-88a7-4c2a-91a9-02a8b8afaf36'],54,,,,,,,,,,,,,,,,,,Austria,915,00:03:54.484,Pass,,,,,,,90.1,73.2,80.8,78.5,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.248613,,,,,,,,,,,,,e1f046be-deb7-4c5c-84b2-3cb20516b068,186,,,"[75.8, 77.6]",3930180,3,,,,-2.9161031,,Right Foot,,,,"[47.9, 71.2]",,Ground Pass,,28.62464,,,,Philipp Lienhart,8931.0,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,6,Austria,915,['5dda5729-9eeb-4e19-b3d6-bc8f70a50b7f'],57,,,,,,,,,,,,,,,,,,Austria,915,00:03:57.479,Pass,,,,,,,75.8,77.6,47.9,71.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.641243,,,,,,,,,,,,,2c512218-9028-4a63-92d5-3f247008e8cd,189,,,"[47.9, 71.2]",3930180,4,,,,-1.6505356,,Right Foot,,,,"[44.4, 27.4]",,Ground Pass,,43.939617,,,,Maximilian Wöber,8068.0,,True,,,,1,From Throw In,Philipp Lienhart,8931.0,Right Center Back,6,Austria,915,['06a7037e-6c29-4b34-86d1-b8913b3d4cc4'],1,,,,,,,,,,,,,,,,,,Austria,915,00:04:01.356,Pass,,,,,,,47.9,71.2,44.4,27.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.048317,,,,,,,,,,,,,de7005f0-9f96-470d-8411-870be723f73e,192,,,"[57.9, 22.1]",3930180,4,,,,-0.19134724,,Left Foot,,,,"[77.0, 18.4]",,Ground Pass,,19.455076,,,,Alexander Prass,39545.0,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,6,Austria,915,['ff1d001f-e925-4237-8ed2-3ec3e9395e11'],6,,,,,,,,,,,,,,,,,,Austria,915,00:04:06.897,Pass,,,,,,,57.9,22.1,77.0,18.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.319255,,,,,,,,,,,,,07a1c0d9-09a8-42cf-92c3-301e7186d6b7,195,,,"[77.0, 18.4]",3930180,4,,,,-0.55729556,,Left Foot,,,,"[90.8, 9.8]",,Ground Pass,,16.260382,,Incomplete,,Patrick Wimmer,33297.0,,,,,,1,From Throw In,Alexander Prass,39545.0,Left Back,6,Austria,915,"['0ffea815-a2b6-41de-add9-81cf8a47975e', '4f4e7aef-1779-4a83-8c32-00e77f65b2be']",8,,,,,,,,,,,,,,,,,,Austria,915,00:04:08.025,Pass,,,,,,,77.0,18.4,90.8,9.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.782183,,,,,,,,,,,,,7ec6e3ef-fef6-4fd4-9635-3561c3e5f507,201,,,"[26.4, 74.9]",3930180,4,,,,-0.31345198,,Right Foot,,,,"[40.9, 70.2]",,Ground Pass,,15.242703,,Incomplete,,,,,,,,,1,From Throw In,Donyell Malen,15582.0,Right Wing,6,Austria,915,"['18960684-1245-4c95-aaa1-a87eccd8f9ca', '6d909d35-b0cf-4140-ac20-21e01f9e376b']",12,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:12.235,Pass,True,,,,,,26.4,74.9,40.9,70.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.254027,,,,,,,,,,,,,18960684-1245-4c95-aaa1-a87eccd8f9ca,202,,,"[79.2, 9.9]",3930180,4,,,,-0.06807646,,Right Foot,,,,"[83.6, 9.6]",,Ground Pass,,4.4102154,,Incomplete,,Alexander Prass,39545.0,,,,,Recovery,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,6,Austria,915,"['0ae375d9-e476-48dd-930d-125bcd649e21', '7ec6e3ef-fef6-4fd4-9635-3561c3e5f507', 'cb4264cd-6f85-4366-ba14-e66f8b780e72']",14,,,,,,,,,,,,,,,,,,Austria,915,00:04:14.018,Pass,,,,,,,79.2,9.9,83.6,9.6,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.524138,,,,,,,,,,,,,f96e5df3-a287-4119-9721-d86b2a9c5007,205,,,"[69.5, 0.1]",3930180,4,,,,2.760496,,,,,,"[40.3, 11.8]",,Low Pass,,31.456797,,,,Maximilian Wöber,8068.0,,,,,Throw-in,1,From Throw In,Alexander Prass,39545.0,Left Back,7,Austria,915,['20e04e54-9048-47b5-8ffd-c7fc94874e58'],25,,,,,,,,,,,,,,,,,,Austria,915,00:04:25.435,Pass,,,,,,,69.5,0.1,40.3,11.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.66529,,,,,,,,,,,,,c8ede85f-89f7-4094-bb3f-8027faa05756,208,,,"[34.2, 16.2]",3930180,4,,,,1.3957934,,Left Foot,,,,"[40.3, 50.7]",,Ground Pass,,35.035126,,,,Philipp Lienhart,8931.0,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,7,Austria,915,['35d99131-0ae6-4fc7-8a28-d3ef4afc6757'],31,,,,,,,,,,,,,,,,,,Austria,915,00:04:31.340,Pass,,,,,,,34.2,16.2,40.3,50.7,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.792202,,,,,,,,,,,,,bd2f9518-d759-404e-b1b4-6c801de3fed8,212,,,"[35.4, 50.1]",3930180,4,,,,-1.606709,,Right Foot,,,,"[34.8, 33.4]",,Ground Pass,,16.710775,,,,Maximilian Wöber,8068.0,,,,,,1,From Throw In,Philipp Lienhart,8931.0,Right Center Back,7,Austria,915,['d04da715-fdc9-4d32-9f47-6ecb03f532e7'],34,,,,,,,,,,,,,,,,,,Austria,915,00:04:34.274,Pass,,,,,,,35.4,50.1,34.8,33.4,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.988134,,,,,,,,,,,,,5ea4f43d-d17e-44f7-8f3f-2beac47d2571,216,,,"[34.8, 35.7]",3930180,4,,,,0.9364135,,Left Foot,,,,"[42.6, 46.3]",,Ground Pass,,13.160547,,,,Nicolas Seiwald,39460.0,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,7,Austria,915,['388984d6-2d27-4389-9112-5f1684bacbbc'],36,,,,,,,,,,,,,,,,,,Austria,915,00:04:36.264,Pass,,,,,,,34.8,35.7,42.6,46.3,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,2.966019,,,,,,,,,,,,,4780d059-5a23-4109-b2f3-1756b3348fc8,219,,,"[56.1, 44.9]",3930180,4,,,,0.82576394,,Right Foot,,,,"[85.8, 77.1]",,High Pass,,43.80559,,,,Stefan Posch,11821.0,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,7,Austria,915,['27462670-778f-44ab-8579-123eb2b4ea95'],40,,,,,,,,,,,,,,,,,,Austria,915,00:04:40.498,Pass,,,,,,,56.1,44.9,85.8,77.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.033184,,,,,,,,,,,,,83f9f44d-c3bd-48bd-8467-cc36a377c34c,222,,,"[85.9, 77.3]",3930180,4,,,True,-0.63502675,,,,,,"[87.8, 75.9]",,Low Pass,,2.3600848,,Incomplete,,,,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,7,Austria,915,"['8d6460f7-5071-4f3a-8a76-7b78f157bd8b', 'ae984ce6-db9f-4841-9cfc-195627fcfbbb']",43,,,,,,,,,,,,,,,,,,Austria,915,00:04:43.464,Pass,True,,,,,,85.9,77.3,87.8,75.9,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.012573,,,,,,,,,,,,,ef15211f-57a8-4096-89ae-4364a5d09fdb,229,,,"[74.4, 75.2]",3930180,4,,,,0.79948175,,Right Foot,,,,"[77.9, 78.8]",,Ground Pass,,5.020956,,,,Romano Schmid,8784.0,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,7,Austria,915,['e05c77f2-74db-4dbf-97c6-5b3712eacdeb'],51,,,,,,,,,,,,,,,,,,Austria,915,00:04:51.122,Pass,,,,,,,74.4,75.2,77.9,78.8,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.71178,,,,,,,,,,,,,00f9fece-6b3e-48c0-88cf-0785c78dd86d,233,,,"[76.9, 77.9]",3930180,4,,,,-2.9242992,,Right Foot,,,,"[69.2, 76.2]",,Ground Pass,,7.8854294,,,,Stefan Posch,11821.0,,,,,,1,From Throw In,Romano Schmid,8784.0,Right Wing,7,Austria,915,"['116805b3-f940-4544-82ae-12df0e7f94b4', '145bcec2-ee29-49c0-b02a-51f55f38a865']",52,,,,,,,,,,,,,,,,,,Austria,915,00:04:52.709,Pass,True,,,,,,76.9,77.9,69.2,76.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.477344,,,,,,,,,,,,,80511200-c906-4065-b7b9-dabc17500d23,236,,,"[69.2, 76.2]",3930180,4,,,,-0.8643703,,Right Foot,,,,"[82.0, 61.2]",,High Pass,,19.719027,,,,Marcel Sabitzer,8518.0,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,7,Austria,915,['39ffa8cd-90a3-4a81-af02-9874c1da0eb5'],54,,,,,,,,,,,,,,,,,,Austria,915,00:04:54.857,Pass,,,,,,,69.2,76.2,82.0,61.2,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.221727,,,,,,,,,,,,,63562406-9693-46d5-81ee-588bf1e3d3fb,240,,,"[83.9, 62.7]",3930180,4,,,,0.45747486,,Right Foot,,,,"[96.9, 69.1]",,High Pass,,14.489997,,,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,7,Austria,915,"['51820875-5320-4213-a5fb-6c1cdc10333f', '78cb8788-3e01-41b3-bca6-07c9d9165c23']",57,,,,,,,,,,,,,,,,,,Austria,915,00:04:57.213,Pass,True,,,,,,83.9,62.7,96.9,69.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.456595,,,,,,,,,,,,,8214979b-5432-44f5-86ac-310db823c9e2,243,,,"[104.4, 69.6]",3930180,4,,,,-1.3236469,,Right Foot,True,,,"[112.6, 37.1]",,High Pass,,33.5185,,Incomplete,,Patrick Wimmer,33297.0,,,,,,1,From Throw In,Marko Arnautović,3325.0,Center Forward,7,Austria,915,"['5369d63c-55bb-4542-b1b1-8733f6fdc0ed', 'de8b4caf-60c8-4fa5-ac4c-d8f35f7899a0']",59,,,,,,,,,,,,,,,,,,Austria,915,00:04:59.674,Pass,,,,,,,104.4,69.6,112.6,37.1,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,48affb3e-a02d-4cc0-8765-e24746da85c0,246,,,"[12.0, 44.4]",3930180,5,True,,,-1.3512737,,Keeper Arm,,,,"[20.3, 7.2]",,Ground Pass,,38.114697,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,8,Netherlands,941,['74b1bb15-6e46-4d32-8576-2043917498b6'],17,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:17.368,Pass,,,,,,,12.0,44.4,20.3,7.2,Netherlands vs Austria,Netherlands,Austria
