50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.080766,,,,,,,,,,,,,,c16323bc-a58f-4280-903c-79934805268b,3104,,"[48.0, 34.4]",3930158,87,,True,,,1.5707964,,Right Foot,,,,"[48.0, 44.8]",,Ground Pass,,10.4,,,Emre Can,3493.0,,,,,,2,From Kick Off,İlkay Gündoğan,10287.0,Center Attacking Midfield,133,Germany,770,['8969ef9d-0794-469b-8981-b286a8c96c2f'],57,,,,,,,,,,,,,,,,Germany,770,00:42:57.798,Pass,,,,,,,48.0,34.4,48.0,44.8,,,,,,48.0,44.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.166942,,,,,,,,,,,,,,1a270fe2-079f-4f7c-b429-60251c2b7d37,3106,,"[48.3, 45.8]",3930158,87,,,,,1.2383701,,Right Foot,,,,"[54.1, 62.6]",,Ground Pass,,17.773014,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Emre Can,3493.0,Right Defensive Midfield,133,Germany,770,['bdd24bb5-ea49-41f0-8009-27fdb4c11ec1'],59,,,,,,,,,,,,,,,,Germany,770,00:42:59.308,Pass,,,,,,,48.3,45.8,54.1,62.6,,,,,,54.1,62.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.987012,,,,,,,,,,,,,,b88ecdbc-2b75-4023-9c06-b793163bd54d,3109,,"[56.8, 66.8]",3930158,88,,,,,0.8519663,,Right Foot,,,,"[63.8, 74.8]",,Ground Pass,,10.630146,,,Leroy Sané,3053.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['cdd2a504-bfba-4d55-8c50-52e49d35f7e6'],2,,,,,,,,,,,,,,,,Germany,770,00:43:02.268,Pass,,,,,,,56.8,66.8,63.8,74.8,,,,,,63.8,74.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.71491,,,,,,,,,,,,,,1edae14e-6431-4d96-8ec8-af28981d75a3,3111,,"[63.8, 74.4]",3930158,88,,,,,-1.9370519,,Right Foot,,,,"[61.0, 67.1]",,Ground Pass,,7.8185678,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Leroy Sané,3053.0,Right Wing,133,Germany,770,['cafc4035-1c2e-4114-922b-320971cdcbe5'],3,,,,,,,,,,,,,,,,Germany,770,00:43:03.255,Pass,,,,,,,63.8,74.4,61.0,67.1,,,,,,61.0,67.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.39746,,,,,,,,,,,,,,ccf7cdc0-0052-4d0c-a3d0-138b87a2102a,3114,,"[61.0, 66.4]",3930158,88,,,,,-1.7877733,,Right Foot,,,,"[54.1, 35.1]",,Ground Pass,,32.05152,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['a91a427f-6889-4e8b-90fc-7337d83e80b8'],4,,,,,,,,,,,,,,,,Germany,770,00:43:04.930,Pass,,,,,,,61.0,66.4,54.1,35.1,,,,,,54.1,35.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.230155,,,,,,,,,,,,,,acc51536-b78e-4812-a995-53f040a4a599,3120,,"[56.8, 18.1]",3930158,88,,,,,-0.8779168,,Right Foot,,,,"[70.0, 2.2]",,Ground Pass,,20.665188,,,Maximilian Mittelstädt,12407.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['c5b78957-d5e5-4019-8a89-064f9bfb53d8'],10,,,,,,,,,,,,,,,,Germany,770,00:43:10.495,Pass,,,,,,,56.8,18.1,70.0,2.2,,,,,,70.0,2.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.21436,,,,,,,,,,,,,,3269e174-10f6-4e9b-81f5-c3ab47d1701c,3123,,"[63.1, 4.1]",3930158,88,,,,,2.080818,,Right Foot,,,,"[48.5, 30.2]",,Ground Pass,,29.90602,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Maximilian Mittelstädt,12407.0,Left Back,133,Germany,770,['c1d4e41f-9263-44d6-8493-4e0e4bc5cee7'],13,,,,,,,,,,,,,,,,Germany,770,00:43:13.645,Pass,,,,,,,63.1,4.1,48.5,30.2,,,,,,48.5,30.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.564051,,,,,,,,,,,,,,4cc04ef3-aba6-42c2-9da8-bf0fe73f2ff1,3126,,"[49.0, 30.4]",3930158,88,,,,,1.5297936,,Left Foot,,,,"[49.8, 49.9]",,Ground Pass,,19.516403,,,Antonio Rüdiger,3167.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Left Center Back,133,Germany,770,['9960e92f-7a0a-4e37-9d44-249673f7f686'],16,,,,,,,,,,,,,,,,Germany,770,00:43:16.647,Pass,,,,,,,49.0,30.4,49.8,49.9,,,,,,49.8,49.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.892561,,,,,,,,,,,,,,346fb7a0-379f-483f-80ff-a08f5eed5b0c,3129,,"[48.6, 50.4]",3930158,88,,,,,-0.5797155,,Left Foot,,,,"[57.0, 44.9]",,Ground Pass,,10.040419,,,Emre Can,3493.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Right Center Back,133,Germany,770,['763a6ab2-d6a0-464c-9ae1-8318684e2a06'],19,,,,,,,,,,,,,,,,Germany,770,00:43:19.089,Pass,,,,,,,48.6,50.4,57.0,44.9,,,,,,57.0,44.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.855952,,,,,,,,,,,,,,7a6fe14b-179c-4315-a557-5a694817ec49,3131,,"[56.8, 44.9]",3930158,88,,,,,2.4526682,,Right Foot,,,,"[48.3, 51.9]",,Ground Pass,,11.011357,,,Antonio Rüdiger,3167.0,,,,,,2,From Kick Off,Emre Can,3493.0,Right Defensive Midfield,133,Germany,770,['a310a45d-c73c-4777-9f07-266414f462ca'],19,,,,,,,,,,,,,,,,Germany,770,00:43:19.982,Pass,,,,,,,56.8,44.9,48.3,51.9,,,,,,48.3,51.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.092334,,,,,,,,,,,,,,6a02c538-1a40-43b6-bac7-7e020236d92b,3135,,"[55.1, 56.1]",3930158,88,,,,,1.8349665,,Left Foot,,,,"[51.8, 68.3]",,Ground Pass,,12.638433,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Right Center Back,133,Germany,770,"['0b448539-d232-4f4c-8176-96c80b19a2b4', '4dd93cb6-0e01-4111-adee-0b4c8fff3795']",23,,,,,,,,,,,,,,,,Germany,770,00:43:23.238,Pass,True,,,,,,55.1,56.1,51.8,68.3,,,,,,51.8,68.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.034346,,,,,,,,,,,,,,ade6e618-4349-47a7-a911-7e7271e10d0d,3138,,"[51.6, 68.3]",3930158,88,,,,,-1.927573,,Right Foot,,,,"[43.4, 46.3]",,Ground Pass,,23.4785,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['98477380-3da6-4713-82f2-3a543c095f7d'],24,,,,,,,,,,,,,,,,Germany,770,00:43:24.407,Pass,,,,,,,51.6,68.3,43.4,46.3,,,,,,43.4,46.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.412391,,,,,,,,,,,,,,8fe5e50c-4782-4d12-9560-959df68aa18f,3141,,"[56.3, 28.6]",3930158,88,,,,,-1.0138948,,Right Foot,,,,"[69.5, 7.4]",,Ground Pass,,24.973585,,,Pascal Groß,3097.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Left Center Back,133,Germany,770,['4dcb8113-5786-4ead-a129-d36902177af4'],29,,,,,,,,,,,,,,,,Germany,770,00:43:29.962,Pass,,,,,,,56.3,28.6,69.5,7.4,,,,,,69.5,7.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,55480c8b-9251-4867-8bd0-8f280c12a7c3,3145,,"[77.0, 4.6]",3930158,88,,,,,2.2123668,,Right Foot,,,,"[64.6, 21.2]",,Ground Pass,,20.72004,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['0b6d42a4-cde0-4838-98c4-562d7554a2ec'],34,,,,,,,,,,,,,,,,Germany,770,00:43:34.032,Pass,,,,,,,77.0,4.6,64.6,21.2,,,,,,64.6,21.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.399173,,,,,,,,,,,,,,8f1a72de-4e02-4fc3-862e-ad98d79e1782,3148,,"[64.5, 15.5]",3930158,88,,,,,1.54494,,Left Foot,,,,"[65.1, 38.7]",,Ground Pass,,23.207758,,,Antonio Rüdiger,3167.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Left Center Back,133,Germany,770,['7419556d-22c0-4bc4-ac9d-dcf70efa854f'],36,,,,,,,,,,,,,,,,Germany,770,00:43:36.089,Pass,,,,,,,64.5,15.5,65.1,38.7,,,,,,65.1,38.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.723222,,,,,,,,,,,,,,f065274e-f70a-4123-b103-c4bbb1b2b88d,3151,,"[65.2, 41.7]",3930158,88,,,,,0.969562,,Right Foot,,,,"[81.8, 65.9]",,Ground Pass,,29.346209,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Right Center Back,133,Germany,770,['0728dc03-e4ca-4bc3-8f64-8ccad96f76f2'],38,,,,,,,,,,,,,,,,Germany,770,00:43:38.733,Pass,,,,,,,65.2,41.7,81.8,65.9,,,,,,81.8,65.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.820965,,,,,,,,,,,,,,2a9a26ee-7cd0-4bb5-9df2-0725b5a43931,3155,,"[77.8, 62.4]",3930158,88,,,,,-1.4489539,,Left Foot,,,,"[79.0, 52.6]",,Ground Pass,,9.873196,,,Emre Can,3493.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['c720b8db-6b7c-4eb6-bc3d-35d1cfe35c5d'],41,,,,,,,,,,,,,,,,Germany,770,00:43:41.336,Pass,,,,,,,77.8,62.4,79.0,52.6,,,,,,79.0,52.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.09488,,,,,,,,,,,,,,392260de-5e74-478f-ba0d-606f690da9c2,3159,,"[79.0, 52.9]",3930158,88,,,,,1.9740778,,Right Foot,,,,"[75.8, 60.4]",,Ground Pass,,8.15414,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Emre Can,3493.0,Right Defensive Midfield,133,Germany,770,['e7adf92e-2131-4750-ad18-e2c1249ae388'],42,,,,,,,,,,,,,,,,Germany,770,00:43:42.611,Pass,,,,,,,79.0,52.9,75.8,60.4,,,,,,75.8,60.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.430701,,,,,,,,,,,,,,293f7143-0cf1-450b-819f-e5d7c168ada5,3163,,"[76.3, 60.0]",3930158,88,,,,,0.8611152,,Right Foot,,,,"[89.7, 75.6]",,Ground Pass,,20.56502,,,Leroy Sané,3053.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['c5187a05-077a-49f3-a6f4-6b3980b32f33'],43,,,,,,,,,,,,,,,,Germany,770,00:43:43.971,Pass,,,,,,,76.3,60.0,89.7,75.6,,,,,,89.7,75.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.300096,,,,,,,,,,,,,,e9a2e587-f42e-41a2-aa77-1cd07c12427e,3172,,"[104.8, 66.8]",3930158,88,,,,,-1.7394938,,Right Foot,,,,"[97.8, 25.7]",,High Pass,,41.691845,,,Maximilian Mittelstädt,12407.0,,True,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['297897eb-87e6-4032-8b05-745b1dd85390'],52,,,,,,,,,,,,,,,,Germany,770,00:43:52.076,Pass,,,,,,,104.8,66.8,97.8,25.7,,,,,,97.8,25.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.956406,,,,,,,,,,,,,,0882137a-8a6a-4ede-bfc0-e9b482545975,3175,,"[97.3, 24.6]",3930158,88,,,,,2.300352,,Left Foot,,,,"[89.7, 33.1]",,Ground Pass,,11.402193,,,Pascal Groß,3097.0,,,,,,2,From Kick Off,Maximilian Mittelstädt,12407.0,Left Back,133,Germany,770,['5c6a742e-bc91-4ad4-a39e-43e296cf4d9b'],55,,,,,,,,,,,,,,,,Germany,770,00:43:55.042,Pass,,,,,,,97.3,24.6,89.7,33.1,,,,,,89.7,33.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.541599,,,,,,,,,,,,,,e8f0f4e4-e9e4-4e9c-80b1-94b4c60bbfdf,3178,,"[89.7, 26.9]",3930158,88,,,,,-0.83535653,,Right Foot,,,,"[93.5, 22.7]",,Ground Pass,,5.663921,,,Thomas Müller,5562.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['c2b8260f-3f56-4a88-83b9-52d91c2735fc'],57,,,,,,,,,,,,,,,,Germany,770,00:43:57.795,Pass,,,,,,,89.7,26.9,93.5,22.7,,,,,,93.5,22.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.997311,,,,,,,,,,,,,,f4e617cb-c3e8-489f-9ac2-6f119a049884,3180,,"[93.8, 22.7]",3930158,88,,,,,-3.041924,,Right Foot,,,,"[88.8, 22.2]",,Ground Pass,,5.0249376,,,Pascal Groß,3097.0,,,,,,2,From Kick Off,Thomas Müller,5562.0,Left Wing,133,Germany,770,['9dfa3ecf-85bd-41cb-bfe5-e97723cc8876'],58,,,,,,,,,,,,,,,,Germany,770,00:43:58.337,Pass,,,,,,,93.8,22.7,88.8,22.2,,,,,,88.8,22.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.840592,,,,,,,,,,,,,,880304d3-d48a-466c-89e4-f42fefb700bf,3182,,"[88.8, 22.1]",3930158,88,,,,,-1.4906114,,Right Foot,,,,"[89.7, 10.9]",,Ground Pass,,11.236102,,,Maximilian Mittelstädt,12407.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['a4565bec-3063-4ada-8b1b-566676d33fd6'],59,,,,,,,,,,,,,,,,Germany,770,00:43:59.334,Pass,,,,,,,88.8,22.1,89.7,10.9,,,,,,89.7,10.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.730497,,,,,,,,,,,,,,5aa8e7a3-a680-40af-a2b8-a731a7e5239d,3185,,"[92.0, 6.4]",3930158,89,,,,,2.2089427,,Left Foot,,,,"[83.1, 18.4]",,Ground Pass,,14.940214,,,Pascal Groß,3097.0,,,,,,2,From Kick Off,Maximilian Mittelstädt,12407.0,Left Back,133,Germany,770,['fbc30b57-4e0c-4bcc-8337-4fc6da357454'],1,,,,,,,,,,,,,,,,Germany,770,00:44:01.377,Pass,,,,,,,92.0,6.4,83.1,18.4,,,,,,83.1,18.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.65559,,,,,,,,,,,,,,6b933144-699f-4643-8dfc-fc8df43a3bb7,3188,,"[83.2, 18.4]",3930158,89,,,,,1.2229648,,Right Foot,,,,"[101.8, 69.7]",,High Pass,,54.56785,,,Leroy Sané,3053.0,,True,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['df9b1fca-fb43-4822-b4a4-5dc56d6ea9cd'],3,,,,,,,,,,,,,,,,Germany,770,00:44:03.766,Pass,,,,,,,83.2,18.4,101.8,69.7,,,,,,101.8,69.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.585352,,,,,,,,,,,,,,f5922026-06ea-49ef-88a2-bf964894167d,3191,,"[98.8, 70.4]",3930158,89,,,,,-2.4901395,,Left Foot,,,,"[90.8, 64.3]",,Ground Pass,,10.060318,,,Emre Can,3493.0,,,,,,2,From Kick Off,Leroy Sané,3053.0,Right Wing,133,Germany,770,['00f1a2c3-288b-4206-bdb9-e6bc8096e49d'],8,,,,,,,,,,,,,,,,Germany,770,00:44:08.373,Pass,,,,,,,98.8,70.4,90.8,64.3,,,,,,90.8,64.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.134835,,,,,,,,,,,,,,b68aee34-c1b2-48df-809d-91a92ab9fdda,3194,,"[90.8, 64.3]",3930158,89,,,,,0.34724078,,Right Foot,,,,"[101.3, 68.1]",,Ground Pass,,11.166468,,,Leroy Sané,3053.0,,,,,,2,From Kick Off,Emre Can,3493.0,Right Defensive Midfield,133,Germany,770,['8e0d40cf-c587-4a67-9e4a-95ff346e6695'],10,,,,,,,,,,,,,,,,Germany,770,00:44:10.285,Pass,,,,,,,90.8,64.3,101.3,68.1,,,,,,101.3,68.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.075716,,,,,,,,,,,,,,a2d955b3-a9c7-4b5f-9df2-c30085acccab,3197,,"[107.2, 64.6]",3930158,89,,,,,-1.886412,,Left Foot,,,,"[104.0, 54.8]",,Ground Pass,,10.309219,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Leroy Sané,3053.0,Right Wing,133,Germany,770,['05462bd8-1caf-4d87-8df5-5b5a6db92e87'],13,,,,,,,,,,,,,,,,Germany,770,00:44:13.907,Pass,,,,,,,107.2,64.6,104.0,54.8,,,,,,104.0,54.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.51757,,,,,,,,,,,,,,e4264bbd-c83f-4e29-b122-59c628fee0cf,3200,,"[104.0, 54.8]",3930158,89,,,,,3.1082716,,Left Foot,,,,"[89.0, 55.3]",,Ground Pass,,15.008331,,,Antonio Rüdiger,3167.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Right Back,133,Germany,770,['305f7936-7c52-4927-9335-9e29b7ab10ba'],15,,,,,,,,,,,,,,,,Germany,770,00:44:15.362,Pass,,,,,,,104.0,54.8,89.0,55.3,,,,,,89.0,55.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.101029,,,,,,,,,,,,,,d7f18e6c-17ec-4cdf-a296-1828a7c6f14e,3203,,"[89.0, 55.3]",3930158,89,,,,,1.487655,,Left Foot,,,,"[90.0, 67.3]",,Ground Pass,,12.0415945,,,Emre Can,3493.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Right Center Back,133,Germany,770,['f19f95a6-43c2-423c-bdbf-c62b987ee6f7'],17,,,,,,,,,,,,,,,,Germany,770,00:44:17.612,Pass,,,,,,,89.0,55.3,90.0,67.3,,,,,,90.0,67.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.624289,,,,,,,,,,,,,,2d0a8dd6-11d3-492f-81ae-940d9d808d83,3206,,"[92.6, 57.4]",3930158,89,,,,,-2.1013541,,Right Foot,,,,"[83.8, 42.4]",,Ground Pass,,17.390802,,,Jonathan Tah,8221.0,,,,,,2,From Kick Off,Emre Can,3493.0,Right Defensive Midfield,133,Germany,770,['025d7a1a-b3a2-4935-b822-8c3354c4a4a6'],21,,,,,,,,,,,,,,,,Germany,770,00:44:21.135,Pass,,,,,,,92.6,57.4,83.8,42.4,,,,,,83.8,42.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.853617,,,,,,,,,,,,,,f42ae1da-58d4-40d0-a2ce-8de031bb993a,3209,,"[84.6, 41.8]",3930158,89,,,,,-1.155569,,Right Foot,,,,"[92.8, 23.2]",,Ground Pass,,20.327322,,,Maximilian Mittelstädt,12407.0,,,,,,2,From Kick Off,Jonathan Tah,8221.0,Left Center Back,133,Germany,770,['d9f1935f-a67b-4ff9-b6a9-a8e76b195f82'],23,,,,,,,,,,,,,,,,Germany,770,00:44:23.519,Pass,,,,,,,84.6,41.8,92.8,23.2,,,,,,92.8,23.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.829049,,,,,,,,,,,,,,572b4476-9f08-4944-890f-b7695aa959b7,3212,,"[94.7, 20.6]",3930158,89,,,,,-0.60932636,,Right Foot,,,,"[104.3, 13.9]",,Ground Pass,,11.706836,,,Thomas Müller,5562.0,,,,,,2,From Kick Off,Maximilian Mittelstädt,12407.0,Left Back,133,Germany,770,['5902957b-8fd5-41ef-9beb-4a7bc08653af'],25,,,,,,,,,,,,,,,,Germany,770,00:44:25.278,Pass,,,,,,,94.7,20.6,104.3,13.9,,,,,,104.3,13.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.011389,,,,,,,,,,,,,,5990fd0a-822c-492c-998a-ee6ec4937537,3215,,"[106.0, 15.7]",3930158,89,,,,,2.6566718,,Right Foot,,,,"[96.7, 20.6]",,Ground Pass,,10.511898,,,Pascal Groß,3097.0,,,,,,2,From Kick Off,Thomas Müller,5562.0,Left Wing,133,Germany,770,['74f16188-a5c8-4764-a4da-d93bfd00f1bb'],29,,,,,,,,,,,,,,,,Germany,770,00:44:29.358,Pass,,,,,,,106.0,15.7,96.7,20.6,,,,,,96.7,20.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.432972,,,,,,,,,,,,,,535f764e-491f-4456-81f4-9696a1845be3,3218,,"[96.0, 21.2]",3930158,89,,,,,-0.69473827,,Right Foot,,,,"[106.2, 12.7]",,Ground Pass,,13.277425,,,Maximilian Mittelstädt,12407.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Left Defensive Midfield,133,Germany,770,['48610072-44b7-49cc-a217-2bc802823e67'],31,,,,,,,,,,,,,,,,Germany,770,00:44:31.387,Pass,,,,,,,96.0,21.2,106.2,12.7,,,,,,106.2,12.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.155113,,,,,,,,,,,,,,d3fd50b7-ef5d-4f7c-92e2-9bda8162ba81,3221,,"[109.2, 12.7]",3930158,89,,,,,1.4269372,,Left Foot,True,,,"[112.3, 34.1]",,Low Pass,,21.623367,Pass Offside,,Niclas Füllkrug,8546.0,,,,,,2,From Kick Off,Maximilian Mittelstädt,12407.0,Left Back,133,Germany,770,['b6f0c54e-3f06-4eee-9b9b-258fce0d090a'],33,,,,,,,,,,,,,,,,Germany,770,00:44:33.774,Pass,,,,,,,109.2,12.7,112.3,34.1,,,,,,112.3,34.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,3.63587,,,,,,,,,,,,,,a1d676d3-ef3f-4b92-99c4-f053068ada46,3223,,"[14.6, 49.9]",3930158,90,,,,,-0.5538084,,Right Foot,,,,"[76.7, 11.5]",,High Pass,,73.01349,,,Kenneth McLean,9478.0,,,,,Free Kick,2,From Free Kick,Angus Gunn,22379.0,Goalkeeper,134,Scotland,942,['83499f83-e4ef-4a31-8d5f-15efe23f25f4'],12,,,,,,,,,,,,,,,,Scotland,942,00:45:12.286,Pass,,,,,,,14.6,49.9,76.7,11.5,,,,,,76.7,11.5,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.536096,,,,,,,,,,,,,,38a6f1c7-e2c0-42bc-b347-7be39486df0a,3225,,"[76.7, 11.5]",3930158,90,,,,,-0.5611634,,Head,,,,"[94.2, 0.5]",,High Pass,,20.670027,Out,,Lawrence Shankland,38169.0,,,,,,2,From Free Kick,Kenneth McLean,9478.0,Left Center Midfield,134,Scotland,942,['2b06eea5-c42a-4912-bbec-0d4ff17fe780'],15,,,,,,,,,,,,,,,,Scotland,942,00:45:15.922,Pass,,,,,,,76.7,11.5,94.2,0.5,,,,,,94.2,0.5,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.630525,,,,,,,,,,,,,,ab0acb4b-d31f-414b-aaba-599a2e2555bf,3227,,"[27.4, 80.0]",3930158,90,,,,,-2.5593815,,,,,,"[15.4, 72.1]",,Low Pass,,14.366976,,,Antonio Rüdiger,3167.0,,,,,Throw-in,2,From Throw In,Joshua Kimmich,5579.0,Right Back,135,Germany,770,['2be838bf-78f8-4542-988a-43534939bb5b'],20,,,,,,,,,,,,,,,,Germany,770,00:45:20.824,Pass,,,,,,,27.4,80.0,15.4,72.1,,,,,,15.4,72.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.703339,,,,,,,,,,,,,,2570da41-410d-41bd-872e-0e3a77149716,3231,,"[16.1, 72.8]",3930158,90,,,,,0.5844439,,Right Foot,,,,"[22.6, 77.1]",,Ground Pass,,7.793587,,,Joshua Kimmich,5579.0,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,135,Germany,770,"['74dfc7e0-b497-440b-b768-7d0df9fd2763', '79fdc1bf-b748-47f4-93af-41f1a149a4f4']",23,,,,,,,,,,,,,,,,Germany,770,00:45:23.180,Pass,True,,,,,,16.1,72.8,22.6,77.1,,,,,,22.6,77.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,3.088635,,,,,,,,,,,,,,eb5d0315-ff1a-4b11-a057-848bcbda1a34,3235,,"[22.6, 77.1]",3930158,90,,,,,-1.8151083,,Right Foot,,,,"[13.8, 41.8]",,Low Pass,,36.380352,,,Manuel Neuer,5570.0,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Back,135,Germany,770,"['2e3654b8-36dc-4d59-b690-3cc8bcd9212b', '9bd4e772-c7b9-4d5e-afee-dbd21a3e0133']",23,,,,,,,,,,,,,,,,Germany,770,00:45:23.895,Pass,True,,,,,,22.6,77.1,13.8,41.8,,,,,,13.8,41.8,Germany vs Scotland,Germany,Scotland
