50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.859384,,,,,,,,,,,,,5a1252de-b84d-405f-bbfb-0bae11fcba86,2774,,,"[85.6, 67.0]",3930166,68,,,,-2.4571164,,Right Foot,,,"[76.9, 59.9]",,Ground Pass,,11.229425,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing Back,109,Portugal,780,['ef2b42e2-61ee-4cf4-9e9c-e8da38bb2b23'],33,,,,,,,,,,,,,,,Portugal,780,00:23:33.566,Pass,,,,,,,85.6,67.0,76.9,59.9,,,,,,76.9,59.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.63618,,,,,,,,,,,,,b724c9a7-a4f3-4306-9fb9-da0315f0e4bc,2777,,,"[81.7, 63.9]",3930166,68,,,,0.85407305,,Right Foot,,,"[90.5, 74.0]",,Ground Pass,,13.395895,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,109,Portugal,780,['207d34ab-1301-45a4-9145-2e1ebb56bd74'],36,,,,,,,,,,,,,,,Portugal,780,00:23:36.535,Pass,,,,,,,81.7,63.9,90.5,74.0,,,,,,90.5,74.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.19946,,,,,,,,,,,,,4c0a5888-7431-48e7-88d8-552f921e7f4b,2780,,,"[99.4, 72.8]",3930166,68,,,,-2.3052182,,Right Foot,,,"[90.1, 62.5]",,Ground Pass,,13.877319,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,109,Portugal,780,['dbd71361-cf9b-418f-a92f-e961f3432ef6'],41,,,,,,,,,,,,,,,Portugal,780,00:23:41.038,Pass,,,,,,,99.4,72.8,90.1,62.5,,,,,,90.1,62.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.801545,,,,,,,,,,,,,615b66fd-98a4-45e4-ae7b-c16d5845e0c7,2783,,,"[90.1, 62.5]",3930166,68,,,,-0.15913673,,Right Foot,,,"[106.3, 59.9]",,Ground Pass,,16.407316,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,109,Portugal,780,['3aaaa371-0740-429a-9cc5-7dfeea468a0d'],42,,,,,,,,,,,,,,,Portugal,780,00:23:42.997,Pass,,,,,,,90.1,62.5,106.3,59.9,,,,,,106.3,59.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.838985,,,,,,,,,,,,,dba94159-a54b-4768-96e2-a5a72e80a056,2786,,,"[108.5, 58.0]",3930166,68,,,,-2.9209454,,Left Foot,,,"[97.8, 55.6]",,Ground Pass,,10.965857,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,109,Portugal,780,['d27bbb9d-742e-4b5d-a566-ba4691d89ba0'],47,,,,,,,,,,,,,,,Portugal,780,00:23:47.781,Pass,,,,,,,108.5,58.0,97.8,55.6,,,,,,97.8,55.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.833129,,,,,,,,,,,,,134f9922-fc42-407e-afa4-805716c1bd38,2789,,,"[97.8, 55.6]",3930166,68,,,,-0.9662966,7921079d-fed9-45bb-aa94-db531d8e3114,Right Foot,,,"[115.0, 30.7]",,High Pass,,30.263014,,,,,Nuno Mendes,41092.0,True,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,109,Portugal,780,['69c620e1-4979-4e17-a163-c17fb1d50876'],48,,,,,,,,,,,,,,,Portugal,780,00:23:48.637,Pass,,,,,,,97.8,55.6,115.0,30.7,,,,,,115.0,30.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.562487,,,,,,,,,,,,,aeb4f8ac-f770-4ea5-bf33-5db03f2ca0e7,2797,,,"[61.0, 40.1]",3930166,69,True,,,-2.6797566,,Left Foot,,,"[38.9, 29.1]",,Ground Pass,,24.686232,,,,,Ladislav Krejčí,28272.0,,,,,,Kick Off,2,From Kick Off,Ondřej Lingr,27826.0,Left Attacking Midfield,110,Czech Republic,912,['ab21c69a-7c8e-43bd-8f1a-46e6554e0b41'],38,,,,,,,,,,,,,,,Czech Republic,912,00:24:38.987,Pass,,,,,,,61.0,40.1,38.9,29.1,,,,,,38.9,29.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.03421,,,,,,,,,,,,,6bc19a99-d8d5-4726-b15e-0b41e6fdb42e,2799,,,"[34.9, 28.0]",3930166,69,True,,,1.7177122,,Right Foot,,,"[31.6, 50.3]",,Ground Pass,,22.542849,,,,,Robin Hranáč,81330.0,,,,,,,2,From Kick Off,Ladislav Krejčí,28272.0,Left Center Back,110,Czech Republic,912,['529040a4-4031-4864-bc96-1e1fb6484bd9'],40,,,,,,,,,,,,,,,Czech Republic,912,00:24:40.932,Pass,,,,,,,34.9,28.0,31.6,50.3,,,,,,31.6,50.3,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.265525,,,,,,,,,,,,,91bff430-e3a0-4bce-935d-1c3c3c75e6b7,2802,,,"[36.5, 54.3]",3930166,69,,,,1.0148194,,Right Foot,,,"[49.3, 74.9]",,Ground Pass,,24.252834,,,,,Vladimír Coufal,16570.0,,,,,,,2,From Kick Off,Robin Hranáč,81330.0,Center Back,110,Czech Republic,912,"['47465e93-8d50-49a7-b5a3-468a3c8ca838', 'a2258d2f-8013-4438-997f-e5efe9d969d2']",43,,,,,,,,,,,,,,,Czech Republic,912,00:24:43.727,Pass,True,,,,,,36.5,54.3,49.3,74.9,,,,,,49.3,74.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.178948,,,,,,,,,,,,,2038aa03-f4aa-49ef-8439-71eb1d638380,2806,,,"[50.7, 74.4]",3930166,69,,,,-0.27094686,,Right Foot,,,"[54.3, 73.4]",,Low Pass,,3.7363083,,,Incomplete,,,,,,,,,,2,From Kick Off,Vladimír Coufal,16570.0,Right Wing Back,110,Czech Republic,912,"['c9c0d4f0-f6f9-4e80-8956-27ad46300db0', 'e702571b-07a1-40df-9fab-c602f9635fdb']",45,,,,,,,,,,,,,,,Czech Republic,912,00:24:45.662,Pass,True,,,,,,50.7,74.4,54.3,73.4,,,,,,54.3,73.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.068297,,,,,,,,,,,,,0aafa2de-832c-4817-a796-6a1b5121e877,2810,,,"[56.9, 0.1]",3930166,69,,,,2.8102984,,,,,"[28.7, 9.8]",,Low Pass,,29.821636,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,Throw-in,2,From Throw In,Nuno Mendes,41092.0,Left Wing Back,111,Portugal,780,['c6cb92f3-5f48-4e5d-a0db-35a3ae27f82f'],57,,,,,,,,,,,,,,,Portugal,780,00:24:57.010,Pass,,,,,,,56.9,0.1,28.7,9.8,,,,,,28.7,9.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.802198,,,,,,,,,,,,,0789aeaa-43ad-4b2f-866e-12516596715a,2813,,,"[33.5, 15.7]",3930166,70,,,,2.2455373,,Left Foot,,,"[15.5, 38.2]",,Ground Pass,,28.814058,,,,,Diogo Meireles Costa,32975.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Center Back,111,Portugal,780,['fad199cc-e51d-4de5-bdb4-ffd48e32a1cc'],3,,,,,,,,,,,,,,,Portugal,780,00:25:03.908,Pass,,,,,,,33.5,15.7,15.5,38.2,,,,,,15.5,38.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.0158,,,,,,,,,,,,,49a1ff98-df47-44c1-9c54-2754abfa253f,2816,,,"[19.4, 39.8]",3930166,70,,,,-1.751136,,Right Foot,,,"[16.1, 21.7]",,Low Pass,,18.398369,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,111,Portugal,780,['d433dd1e-b12b-4829-8adc-bd3a59aa230d'],10,,,,,,,,,,,,,,,Portugal,780,00:25:10.932,Pass,,,,,,,19.4,39.8,16.1,21.7,,,,,,16.1,21.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.74163,,,,,,,,,,,,,7ae50684-4b7d-4ea5-9014-701538667fda,2819,,,"[19.7, 21.1]",3930166,70,,,,2.2170985,,Right Foot,,,"[6.8, 38.2]",,Ground Pass,,21.420084,,,,,Diogo Meireles Costa,32975.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Center Back,111,Portugal,780,['edce1b12-0980-4c9e-8cc4-bf70441395f4'],18,,,,,,,,,,,,,,,Portugal,780,00:25:18.397,Pass,,,,,,,19.7,21.1,6.8,38.2,,,,,,6.8,38.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.261831,,,,,,,,,,,,,095e8c77-5b31-4b5e-a545-e79aac44ff1b,2822,,,"[6.8, 38.4]",3930166,70,,,,1.3514897,,Right Foot,,,"[10.5, 55.0]",,Ground Pass,,17.00735,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,111,Portugal,780,['8abaa9a3-8d09-4a42-a699-be03b347c96f'],21,,,,,,,,,,,,,,,Portugal,780,00:25:21.057,Pass,,,,,,,6.8,38.4,10.5,55.0,,,,,,10.5,55.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.525254,,,,,,,,,,,,,fdfefc6e-a074-4b1a-9a5e-e9d0a2b1fc1d,2825,,,"[53.6, 57.0]",3930166,70,,,,0.89296263,,Right Foot,,,"[63.1, 68.8]",,Ground Pass,,15.148928,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,111,Portugal,780,['67a5230f-0a8f-42eb-8c7b-4c95f7411ef8'],31,,,,,,,,,,,,,,,Portugal,780,00:25:31.180,Pass,,,,,,,53.6,57.0,63.1,68.8,,,,,,63.1,68.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.466733,,,,,,,,,,,,,b63683d5-d00e-4b27-928d-881ded9e8d5f,2828,,,"[65.8, 69.8]",3930166,70,,,,-1.2924967,,Right Foot,,,"[69.0, 58.6]",,Ground Pass,,11.648176,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing Back,111,Portugal,780,['65d2ba43-eebd-490a-964c-55f300b29c5a'],34,,,,,,,,,,,,,,,Portugal,780,00:25:34.414,Pass,,,,,,,65.8,69.8,69.0,58.6,,,,,,69.0,58.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.974304,,,,,,,,,,,,,d6fb1eac-7e11-491f-8abd-49541782ba87,2831,,,"[70.4, 56.0]",3930166,70,,,,-1.069463,,Right Foot,,,"[95.5, 10.2]",,High Pass,,52.22691,,,Incomplete,,Nuno Mendes,41092.0,,,True,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,111,Portugal,780,"['1d2b7f13-9ccf-4df9-9f77-2ceeb2f71eec', 'a3e8d7bc-e38d-48cd-a382-969d80575f09']",37,,,,,,,,,,,,,,,Portugal,780,00:25:37.198,Pass,,,,,,,70.4,56.0,95.5,10.2,,,,,,95.5,10.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.507416,,,,,,,,,,,,,bb237ee7-9940-4671-b26e-fad3d4f4ae27,2834,,,"[91.5, 0.1]",3930166,70,,,,2.9736967,,,,,"[73.8, 3.1]",,Low Pass,,17.952436,,,,,Gonçalo Bernardo Inácio,42106.0,,,,,,Throw-in,2,From Throw In,Nuno Mendes,41092.0,Left Wing Back,112,Portugal,780,['322acecf-9b34-4e81-a8a3-c4c771927273'],45,,,,,,,,,,,,,,,Portugal,780,00:25:45.329,Pass,,,,,,,91.5,0.1,73.8,3.1,,,,,,73.8,3.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.28885,,,,,,,,,,,,,5da5df5a-b318-42b8-a151-b07e75eacb02,2837,,,"[73.9, 6.7]",3930166,70,,,,2.19027,,Left Foot,,,"[65.2, 18.9]",,Ground Pass,,14.984325,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,From Throw In,Gonçalo Bernardo Inácio,42106.0,Left Center Back,112,Portugal,780,['50671900-b18a-436c-90c1-edf268fd7987'],48,,,,,,,,,,,,,,,Portugal,780,00:25:48.478,Pass,,,,,,,73.9,6.7,65.2,18.9,,,,,,65.2,18.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.994433,,,,,,,,,,,,,9d709c4c-2aef-4fea-abe1-ee092e028ba5,2840,,,"[64.8, 20.1]",3930166,70,,,,1.4741288,,Right Foot,,,"[66.4, 36.6]",,Ground Pass,,16.577394,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Center Back,112,Portugal,780,['702ed0ef-ea99-4664-bf35-dc524f3488fa'],51,,,,,,,,,,,,,,,Portugal,780,00:25:51.674,Pass,,,,,,,64.8,20.1,66.4,36.6,,,,,,66.4,36.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.769717,,,,,,,,,,,,,765a5571-1711-4b9a-9b4d-d1eb555ec37c,2843,,,"[81.7, 36.5]",3930166,70,,,,1.2664522,,Right Foot,,,"[86.6, 52.1]",,Ground Pass,,16.351452,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,112,Portugal,780,['f88ed1b6-bfb2-4449-ae38-ec18e8a1bf68'],56,,,,,,,,,,,,,,,Portugal,780,00:25:56.016,Pass,,,,,,,81.7,36.5,86.6,52.1,,,,,,86.6,52.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.427827,,,,,,,,,,,,,e37b4751-5b54-48c4-879d-60a5504c7ace,2846,,,"[85.6, 45.1]",3930166,70,,,,2.6571147,,Right Foot,,,"[81.8, 47.1]",,Ground Pass,,4.2941823,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,112,Portugal,780,['99b5aa8d-b9a7-4915-b536-9f261d04f3a1'],59,,,,,,,,,,,,,,,Portugal,780,00:25:59.325,Pass,,,,,,,85.6,45.1,81.8,47.1,,,,,,81.8,47.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.65804,,,,,,,,,,,,,bba17e3c-52e3-4288-9fa2-b225a1983fa5,2849,,,"[81.1, 50.5]",3930166,71,,,,0.88448775,,Right Foot,,,"[88.8, 59.9]",,Ground Pass,,12.151132,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,112,Portugal,780,['1edbc791-c510-4b71-9c96-c01aaf7df5de'],2,,,,,,,,,,,,,,,Portugal,780,00:26:02.884,Pass,,,,,,,81.1,50.5,88.8,59.9,,,,,,88.8,59.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.020091,,,,,,,,,,,,,fd492d58-d4db-4bd0-9484-404c51215090,2852,,,"[88.9, 57.0]",3930166,71,,,,-2.8312051,,Right Foot,,,"[78.3, 53.6]",,Ground Pass,,11.131936,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing Back,112,Portugal,780,"['1fc1da0f-64f3-4bf4-9663-12d679cfd212', 'df633c4a-c5fa-4c22-a5bb-7c5f58f4c27d']",3,,,,,,,,,,,,,,,Portugal,780,00:26:03.543,Pass,True,,,,,,88.9,57.0,78.3,53.6,,,,,,78.3,53.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.198637,,,,,,,,,,,,,5f1727f9-46a8-4209-b031-85bab7189dac,2856,,,"[76.9, 51.0]",3930166,71,,,,1.7572832,,Right Foot,,,"[72.9, 72.2]",,Ground Pass,,21.574059,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,112,Portugal,780,"['2c920382-39a4-4bdb-96d0-5c4507592a8b', '73c81b82-d2ca-44c8-b618-58f13aff23ba']",7,,,,,,,,,,,,,,,Portugal,780,00:26:07.050,Pass,True,,,,,,76.9,51.0,72.9,72.2,,,,,,72.9,72.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.864653,,,,,,,,,,,,,d4f4de67-e9ac-4b07-9b3f-8ebc9cd3572b,2859,,,"[72.9, 72.2]",3930166,71,,,,0.3610053,,Left Foot,,,"[82.7, 75.9]",,Ground Pass,,10.475209,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,112,Portugal,780,['cc332f17-1c88-4ca1-bcf5-9798ac6b9248'],8,,,,,,,,,,,,,,,Portugal,780,00:26:08.720,Pass,,,,,,,72.9,72.2,82.7,75.9,,,,,,82.7,75.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.988231,,,,,,,,,,,,,0570ddb6-9511-4797-a27a-6f337a093669,2862,,,"[82.7, 76.2]",3930166,71,,,,-3.0172377,,Left Foot,,,"[65.1, 74.0]",,Ground Pass,,17.736967,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,112,Portugal,780,['76cabe1c-bf1f-4f16-8ede-984e8a0aa713'],10,,,,,,,,,,,,,,,Portugal,780,00:26:10.400,Pass,,,,,,,82.7,76.2,65.1,74.0,,,,,,65.1,74.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.491112,,,,,,,,,,,,,391bc089-dcd0-4c94-8d77-da020eb5c115,2865,,,"[55.9, 58.6]",3930166,71,,,,-2.4931412,,Right Foot,,,"[39.8, 46.4]",,Ground Pass,,20.200247,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,112,Portugal,780,['767827cd-2e25-4a1e-827f-6faf9851f1ee'],15,,,,,,,,,,,,,,,Portugal,780,00:26:15.089,Pass,,,,,,,55.9,58.6,39.8,46.4,,,,,,39.8,46.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.534304,,,,,,,,,,,,,140d9f40-4214-45ef-91bb-607ba68524f0,2868,,,"[39.8, 46.7]",3930166,71,,,,0.9265716,,Right Foot,,,"[56.4, 68.8]",,Ground Pass,,27.640007,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Center Back,112,Portugal,780,['e5b12f80-25b9-4cb8-9d7d-1faffeebaa0d'],18,,,,,,,,,,,,,,,Portugal,780,00:26:18.353,Pass,,,,,,,39.8,46.7,56.4,68.8,,,,,,56.4,68.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.204147,,,,,,,,,,,,,ed949420-b424-4576-b8aa-f9ef7d484457,2871,,,"[63.9, 72.4]",3930166,71,,,,0.36314702,,Left Foot,,,"[73.9, 76.2]",,Ground Pass,,10.697663,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,112,Portugal,780,['2c9fe70c-f248-41a7-9d24-3ea93143fb97'],22,,,,,,,,,,,,,,,Portugal,780,00:26:22.013,Pass,,,,,,,63.9,72.4,73.9,76.2,,,,,,73.9,76.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.823539,,,,,,,,,,,,,1168db08-69cf-4c85-a7e8-2c227d2bb77b,2874,,,"[85.6, 65.9]",3930166,71,,,,-0.20039855,,Right Foot,,,"[98.4, 63.3]",,Ground Pass,,13.061394,,,Incomplete,,João Pedro Cavaco Cancelo,7005.0,,,,Through Ball,True,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,112,Portugal,780,"['2acd6a13-f4cb-4507-8db6-939f8b28787f', 'd54daf71-eed1-47ae-8f26-029416615be1']",28,,,,,,,,,,,,,,,Portugal,780,00:26:28.814,Pass,,,,,,,85.6,65.9,98.4,63.3,,,,,,98.4,63.3,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.928158,,,,,,,,,,,,,03d5fd34-1cf9-4fe3-9b0c-e5d373d9955f,2879,,,"[28.2, 21.1]",3930166,71,,,,1.0419731,,Left Foot,,,"[37.9, 37.7]",,Ground Pass,,19.226284,,,,,Mojmír Chytil,32985.0,,,,,,,2,From Throw In,Ladislav Krejčí,28272.0,Left Center Back,112,Portugal,780,"['22c4307c-aed3-4a48-b589-c66c63b4ee8f', '2f7b9cec-9083-48fd-a9d4-a7af82649ea0']",31,,,,,,,,,,,,,,,Czech Republic,912,00:26:31.211,Pass,True,,,,,,28.2,21.1,37.9,37.7,,,,,,37.9,37.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,4.33693,,,,,,,,,,,,,e1ff8c68-4d3c-4e72-b94e-1e129a495d64,2883,,,"[37.4, 39.9]",3930166,71,,,,0.3185726,,Right Foot,,,"[94.1, 58.6]",,High Pass,,59.704105,,,Incomplete,,Pavel Šulc,28227.0,,,,,,,2,From Throw In,Mojmír Chytil,32985.0,Center Forward,112,Portugal,780,"['071a4f44-4542-4783-ace1-2a2b91394d50', '4771c214-a23d-47a0-86e2-08133f58402b', 'd35a357c-42b2-4417-a95e-7d8cb8453296']",33,,,,,,,,,,,,,,,Czech Republic,912,00:26:33.078,Pass,True,,,,,,37.4,39.9,94.1,58.6,,,,,,94.1,58.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.131688,,,,,,,,,,,,,f89c0d92-f5f3-4b6b-bdc4-96530a8ada9c,2887,,,"[30.9, 21.1]",3930166,71,,,,-0.2947301,,Right Foot,,,"[42.1, 17.7]",,Ground Pass,,11.7046995,,,,,Gonçalo Bernardo Inácio,42106.0,,,,,,,2,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,112,Portugal,780,['2f9d64cc-fbcf-4251-82a5-2a4ea636cb0a'],38,,,,,,,,,,,,,,,Portugal,780,00:26:38.615,Pass,,,,,,,30.9,21.1,42.1,17.7,,,,,,42.1,17.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.176259,,,,,,,,,,,,,1f47607f-825a-4c05-9ebf-87bda80a4363,2890,,,"[49.2, 17.1]",3930166,71,,,,0.5788621,,Left Foot,,,"[61.9, 25.4]",,Ground Pass,,15.171684,,,,,Vitor Machado Ferreira,34639.0,,,,,,,2,From Throw In,Gonçalo Bernardo Inácio,42106.0,Left Center Back,112,Portugal,780,['a26124ac-caaf-4467-8c74-45e01d276776'],41,,,,,,,,,,,,,,,Portugal,780,00:26:41.150,Pass,,,,,,,49.2,17.1,61.9,25.4,,,,,,61.9,25.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.071271,,,,,,,,,,,,,087ed976-2e8d-48ed-b84a-760e2a5a1357,2893,,,"[62.3, 25.4]",3930166,71,,,,-0.7283174,,Right Foot,,,"[73.4, 15.5]",,Ground Pass,,14.8734665,,,,,Diogo José Teixeira da Silva,9929.0,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,112,Portugal,780,['b7c5b4b6-3737-4acc-8717-7939789f965b'],43,,,,,,,,,,,,,,,Portugal,780,00:26:43.268,Pass,,,,,,,62.3,25.4,73.4,15.5,,,,,,73.4,15.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.404986,,,,,,,,,,,,,6e4afe61-5166-481e-810f-3b9020f92274,2896,,,"[99.4, 25.0]",3930166,71,,,,-0.1746722,,Right Foot,,,"[102.8, 24.4]",,Ground Pass,,3.4525354,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Throw In,Diogo José Teixeira da Silva,9929.0,Left Center Forward,112,Portugal,780,"['4544f89c-c75b-4309-82d4-546caa9f6ad1', 'f09ad84f-a8de-4bbe-9fd1-1f084107791c']",47,,,,,,,,,,,,,,,Portugal,780,00:26:47.742,Pass,,,,,,,99.4,25.0,102.8,24.4,,,,,,102.8,24.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.063708,,,,,,,,,,,,,d5aa2441-5d23-47d7-91e5-7b17a273f246,2907,,,"[100.0, 0.1]",3930166,72,,,,2.8150113,,,,,"[87.6, 4.3]",,Low Pass,,13.091982,,,,,Gonçalo Bernardo Inácio,42106.0,,,,,,Throw-in,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,113,Portugal,780,['0b4a04c3-3eb1-4828-bb33-6988790777b1'],2,,,,,,,,,,,,,,,Portugal,780,00:27:02.225,Pass,,,,,,,100.0,0.1,87.6,4.3,,,,,,87.6,4.3,Portugal vs Czech Republic,Portugal,Czech Republic
