50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.88161,,,,,,,,,,,,,1e667672-3e1b-4270-a058-74cd1e1ebb26,561,,"[6.9, 43.7]",3930175,14,True,,,-0.9995761,,Right Foot,,,"[34.6, 0.6]",,High Pass,,51.233776,,Out,,,,,True,,,Goal Kick,1,From Goal Kick,Florin Constantin Niţă,28242.0,Goalkeeper,31,Romania,905,,4,,,,,,,,,,,,,,,,Romania,905,00:14:04.544,Pass,,,,,,,6.9,43.7,34.6,0.6,,,,,,34.6,0.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.239496,,,,,,,,,,,,,5ff6de79-6dcb-4900-bd89-40368bac04f4,562,,"[85.5, 80.0]",3930175,14,,,,-0.5569015,,,,,"[101.4, 70.1]",,High Pass,,18.73019,,,,Dodi Lukebakio,12306.0,,,,,Throw-in,1,From Throw In,Timothy Castagne,6989.0,Right Back,32,Belgium,782,['60da4600-a70f-433c-87e1-a34c49afb735'],17,,,,,,,,,,,,,,,,Belgium,782,00:14:17.279,Pass,,,,,,,85.5,80.0,101.4,70.1,,,,,,101.4,70.1,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.397211,,,,,,,,,,,,,459d6edc-e5e6-4990-8c42-6a24f1d8b287,566,,"[99.1, 67.8]",3930175,14,,,,2.702862,,Right Foot,,,"[86.1, 73.9]",,Ground Pass,,14.360014,,,,Youri Tielemans,2954.0,,,,,,1,From Throw In,Dodi Lukebakio,12306.0,Right Wing,32,Belgium,782,['241e98f1-3c08-443a-b3b8-e247d45c0b01'],20,,,,,,,,,,,,,,,,Belgium,782,00:14:20.676,Pass,,,,,,,99.1,67.8,86.1,73.9,,,,,,86.1,73.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.324736,,,,,,,,,,,,,92a13ab2-35e8-40fd-8007-0800d9b7e5ea,569,,"[85.5, 73.9]",3930175,14,,,,-2.3634408,,Right Foot,,,"[57.7, 46.5]",,Low Pass,,39.033318,,,,Jan Vertonghen,3077.0,,,,,,1,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,32,Belgium,782,['96b9b6e2-406b-4b68-b502-7c88821d7da0'],22,,,,,,,,,,,,,,,,Belgium,782,00:14:22.652,Pass,,,,,,,85.5,73.9,57.7,46.5,,,,,,57.7,46.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.367621,,,,,,,,,,,,,7904c14a-4161-4658-b31d-2867c82f5bb1,572,,"[56.8, 39.0]",3930175,14,,,,1.3055024,,Left Foot,,,"[64.0, 65.5]",,Ground Pass,,27.4607,,,,Wout Faes,8854.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,32,Belgium,782,['ff6d3c4a-e424-4d56-ab57-ddb818d6955a'],28,,,,,,,,,,,,,,,,Belgium,782,00:14:28.540,Pass,,,,,,,56.8,39.0,64.0,65.5,,,,,,64.0,65.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.746412,,,,,,,,,,,,,d71711ab-1a8d-4a54-98cb-1c11f971cbdb,575,,"[64.0, 65.5]",3930175,14,,,,-0.91846544,,Right Foot,,,"[69.5, 58.3]",,Ground Pass,,9.060353,,,,Amadou Onana,48347.0,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,32,Belgium,782,['58bcd14b-8fef-4fc1-99ad-01ccf0db8f22'],31,,,,,,,,,,,,,,,,Belgium,782,00:14:31.219,Pass,,,,,,,64.0,65.5,69.5,58.3,,,,,,69.5,58.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.84355,,,,,,,,,,,,,7177809d-93c3-4814-a11b-fb56e6b517a1,578,,"[69.5, 58.3]",3930175,14,,,,0.38248658,,Right Foot,,,"[78.2, 61.8]",,Ground Pass,,9.377633,,,,Youri Tielemans,2954.0,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,32,Belgium,782,['8b380e8e-55ea-4612-adc2-f9fbf4be5bc6'],32,,,,,,,,,,,,,,,,Belgium,782,00:14:32.687,Pass,,,,,,,69.5,58.3,78.2,61.8,,,,,,78.2,61.8,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.044803,,,,,,,,,,,,,ec9d1de9-b9df-4f74-aabf-6312f0f04913,582,,"[84.1, 61.2]",3930175,14,,,,0.34622777,,Right Foot,,,"[99.9, 66.9]",,Ground Pass,,16.796726,,,,Dodi Lukebakio,12306.0,,,,,,1,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,32,Belgium,782,"['56504fc1-704e-4952-b56a-9d9a6e99263c', 'dcae1c67-b459-4f8c-9e4f-faa5544f1212']",35,,,,,,,,,,,,,,,,Belgium,782,00:14:35.087,Pass,True,,,,,,84.1,61.2,99.9,66.9,,,,,,99.9,66.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,7.864758,,,,,,,,,,,,,d9b6e8b0-a68d-4995-ba5b-6dc5a8f8def3,589,,"[22.4, 25.9]",3930175,15,,,,-0.039937768,,Right Foot,,,"[120.0, 22.0]",,High Pass,,97.67789,,Out,,Denis Mihai Drăguş,31193.0,,,,,Free Kick,1,From Free Kick,Florin Constantin Niţă,28242.0,Goalkeeper,33,Romania,905,['4f6936c4-a317-4cb4-845e-e784852a1393'],17,,,,,,,,,,,,,,,,Romania,905,00:15:17.642,Pass,,,,,,,22.4,25.9,120.0,22.0,,,,,,120.0,22.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.15837,,,,,,,,,,,,,7884eb12-c29f-4a2e-b4b9-52d37546d171,593,,"[5.9, 31.9]",3930175,15,,,,1.8411217,,Left Foot,,,"[3.6, 40.2]",,Ground Pass,,8.612782,,,,Koen Casteels,8240.0,,,,,Goal Kick,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,34,Belgium,782,['8e3e72f7-3625-47b1-afbd-cedc558c311e'],50,,,,,,,,,,,,,,,,Belgium,782,00:15:50.695,Pass,,,,,,,5.9,31.9,3.6,40.2,,,,,,3.6,40.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.584448,,,,,,,,,,,,,2950b4b3-7c86-42f0-baee-ce46c40c1aaa,596,,"[3.7, 40.2]",3930175,15,,,,1.3370532,,Left Foot,,,"[9.2, 63.3]",,Ground Pass,,23.745737,,,,Wout Faes,8854.0,,,,,,1,From Goal Kick,Koen Casteels,8240.0,Goalkeeper,34,Belgium,782,['0d5f5e14-28ad-4d7a-aab7-b260a6143dea'],53,,,,,,,,,,,,,,,,Belgium,782,00:15:53.392,Pass,,,,,,,3.7,40.2,9.2,63.3,,,,,,9.2,63.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.965826,,,,,,,,,,,,,ad9e308f-37c8-47ac-b812-a2b87f5ab691,600,,"[19.3, 70.9]",3930175,15,,,,0.0,,Right Foot,,,"[43.1, 70.9]",,Low Pass,,23.8,,,,Dodi Lukebakio,12306.0,,,,,,1,From Goal Kick,Wout Faes,8854.0,Right Center Back,34,Belgium,782,['d261d601-894c-47b4-90f2-fa5bb939cbe0'],57,,,,,,,,,,,,,,,,Belgium,782,00:15:57.633,Pass,,,,,,,19.3,70.9,43.1,70.9,,,,,,43.1,70.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.272669,,,,,,,,,,,,,b76fead7-7c50-4505-956f-f92987e510d7,606,,"[52.3, 66.6]",3930175,16,True,,,-1.9351751,,Right Foot,,,"[40.4, 35.4]",,Ground Pass,,33.392365,,,,Jan Vertonghen,3077.0,,,,,Free Kick,1,From Free Kick,Wout Faes,8854.0,Right Center Back,35,Belgium,782,['7f645d2d-03fe-4ffe-af2a-f87b78a1cbee'],16,,,,,,,,,,,,,,,,Belgium,782,00:16:16.362,Pass,,,,,,,52.3,66.6,40.4,35.4,,,,,,40.4,35.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.513122,,,,,,,,,,,,,d715613a-176f-46f8-bfb2-555ae83be3f4,608,,"[40.4, 35.4]",3930175,16,,,,1.2318584,,Left Foot,,,"[50.8, 64.9]",,Ground Pass,,31.279547,,,,Wout Faes,8854.0,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,35,Belgium,782,['67a3cd8c-108b-49fa-aa80-e0ccb077d5d7'],19,,,,,,,,,,,,,,,,Belgium,782,00:16:19.513,Pass,,,,,,,40.4,35.4,50.8,64.9,,,,,,50.8,64.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.812268,,,,,,,,,,,,,d9135bb1-161e-4b00-8903-ca578026f38b,611,,"[54.8, 66.1]",3930175,16,,,,-0.28330797,,Right Foot,,,"[70.6, 61.5]",,Ground Pass,,16.456001,,,,Dodi Lukebakio,12306.0,,,,,,1,From Free Kick,Wout Faes,8854.0,Right Center Back,35,Belgium,782,['97db8812-caa9-4383-81db-f7aed1215298'],22,,,,,,,,,,,,,,,,Belgium,782,00:16:22.894,Pass,,,,,,,54.8,66.1,70.6,61.5,,,,,,70.6,61.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.491895,,,,,,,,,,,,,fb36631e-f5a3-48bf-93e9-83fe00d8d266,614,,"[75.5, 62.1]",3930175,16,,,,0.21925874,,Left Foot,,,"[111.4, 70.1]",,Ground Pass,,36.780567,,Incomplete,,Timothy Castagne,6989.0,,,,,,1,From Free Kick,Dodi Lukebakio,12306.0,Right Wing,35,Belgium,782,"['31f103a3-06f6-47dd-884c-707c8d14d780', 'ade0a42d-651e-4701-99a8-9616c3910880']",25,,,,,,,,,,,,,,,,Belgium,782,00:16:25.142,Pass,,,,,,,75.5,62.1,111.4,70.1,,,,,,111.4,70.1,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.843407,,,,,,,,,,,,,8d25f7d9-c8d0-44be-8d30-4e3fb86f3e95,618,,"[102.5, 80.0]",3930175,16,,,,-2.1209621,,,,,"[97.9, 72.5]",,Low Pass,,8.798295,,,,Dodi Lukebakio,12306.0,,,,,Throw-in,1,From Throw In,Timothy Castagne,6989.0,Right Back,36,Belgium,782,['e920e0e8-0ba4-4cb8-9cb2-f59a78fb5fa8'],41,,,,,,,,,,,,,,,,Belgium,782,00:16:41.065,Pass,,,,,,,102.5,80.0,97.9,72.5,,,,,,97.9,72.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.845777,,,,,,,,,,,,,3a4627f7-1871-4b88-99e7-fce5e86496a0,622,,"[92.3, 69.8]",3930175,16,,,,2.383215,,Left Foot,,,"[84.7, 77.0]",,Ground Pass,,10.469002,,,,Timothy Castagne,6989.0,,,,,,1,From Throw In,Dodi Lukebakio,12306.0,Right Wing,36,Belgium,782,"['1c7e9c99-0f8e-4387-a2ad-d009b1fffbec', '4ba11e1b-2542-4a8b-9b62-783f5232658a']",43,,,,,,,,,,,,,,,,Belgium,782,00:16:43.977,Pass,True,,,,,,92.3,69.8,84.7,77.0,,,,,,84.7,77.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.040355,,,,,,,,,,,,,fb321b67-4633-4504-a221-f18c100a302f,626,,"[85.1, 77.0]",3930175,16,,,,-2.8759162,,Right Foot,,,"[70.4, 73.0]",,Ground Pass,,15.2345,,,,Wout Faes,8854.0,,,,,,1,From Throw In,Timothy Castagne,6989.0,Right Back,36,Belgium,782,"['5eac4843-c984-4645-90e9-9484711a88c6', '6c46f3f6-d5f8-43d5-919a-867c58ab7ccb']",44,,,,,,,,,,,,,,,,Belgium,782,00:16:44.903,Pass,True,,,,,,85.1,77.0,70.4,73.0,,,,,,70.4,73.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.072314,,,,,,,,,,,,,7eb06c04-ca90-4102-97b2-171d58b8387b,629,,"[70.9, 68.0]",3930175,16,,,,-2.1240907,,Right Foot,,,"[56.2, 44.2]",,Ground Pass,,27.973738,,,,Jan Vertonghen,3077.0,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['9f425823-2257-489f-b351-6dad6831cf44'],48,,,,,,,,,,,,,,,,Belgium,782,00:16:48.040,Pass,,,,,,,70.9,68.0,56.2,44.2,,,,,,56.2,44.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.366056,,,,,,,,,,,,,07c6aa23-0af9-4ed1-8c38-adaf1e0a0888,632,,"[56.2, 42.3]",3930175,16,,,,1.1969069,,Left Foot,,,"[64.4, 63.2]",,Ground Pass,,22.451057,,,,Wout Faes,8854.0,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,36,Belgium,782,['c05dcf2a-e5b3-43e0-a19d-a5edf804ce51'],51,,,,,,,,,,,,,,,,Belgium,782,00:16:51.726,Pass,,,,,,,56.2,42.3,64.4,63.2,,,,,,64.4,63.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.551617,,,,,,,,,,,,,625f1d3c-08ad-46f6-963b-10f82889eb6a,635,,"[64.4, 63.2]",3930175,16,,,,-0.86217004,,Left Foot,,,"[69.8, 56.9]",,Ground Pass,,8.29759,,,,Amadou Onana,48347.0,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,36,Belgium,782,['39e427c7-91b2-4a1b-b3c0-2fb340dc701b'],54,,,,,,,,,,,,,,,,Belgium,782,00:16:54.139,Pass,,,,,,,64.4,63.2,69.8,56.9,,,,,,69.8,56.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.868772,,,,,,,,,,,,,8d4f49d8-dd62-495c-b4e6-a4605b1cda48,638,,"[69.8, 56.9]",3930175,16,,,,1.0752447,,Right Foot,,,"[79.8, 75.4]",,Ground Pass,,21.029741,,,,Timothy Castagne,6989.0,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,36,Belgium,782,['1dede23b-83a7-47e4-8362-85c6fb43d8bd'],54,,,,,,,,,,,,,,,,Belgium,782,00:16:54.731,Pass,,,,,,,69.8,56.9,79.8,75.4,,,,,,79.8,75.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.114702,,,,,,,,,,,,,8302d646-2a31-463e-af3c-1c184ec39f8c,641,,"[84.1, 76.0]",3930175,16,,,,-2.8824053,,Right Foot,,,"[70.9, 72.5]",,Ground Pass,,13.656135,,,,Wout Faes,8854.0,,,,,,1,From Throw In,Timothy Castagne,6989.0,Right Back,36,Belgium,782,['0b23cd8f-b2cd-4c3b-a715-fd649db35343'],59,,,,,,,,,,,,,,,,Belgium,782,00:16:59.265,Pass,,,,,,,84.1,76.0,70.9,72.5,,,,,,70.9,72.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.647391,,,,,,,,,,,,,b9afcc83-ecea-49c9-96a9-ab9cd19de853,645,,"[72.0, 73.3]",3930175,17,,,,-1.081944,,Right Foot,,,"[77.0, 63.9]",,Ground Pass,,10.647065,,,,Amadou Onana,48347.0,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,36,Belgium,782,"['83f6413a-5328-4ccb-943b-a39a63a767f0', '911bbdf0-6ab5-4b8a-93c5-0e9f67effe8b']",1,,,,,,,,,,,,,,,,Belgium,782,00:17:01.299,Pass,True,,,,,,72.0,73.3,77.0,63.9,,,,,,77.0,63.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.401086,,,,,,,,,,,,,94800337-026b-4979-9669-7ac5c7b039ac,648,,"[81.0, 51.7]",3930175,17,,,,0.8933512,,Left Foot,,,"[99.1, 74.2]",,Ground Pass,,28.876635,,,,Dodi Lukebakio,12306.0,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,36,Belgium,782,['00a139a2-83a3-4270-bca2-a87201ed6a49'],5,,,,,,,,,,,,,,,,Belgium,782,00:17:05.935,Pass,,,,,,,81.0,51.7,99.1,74.2,,,,,,99.1,74.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.747147,,,,,,,,,,,,,0090452e-4586-405b-a10c-4c1d65abeb68,651,,"[104.9, 72.7]",3930175,17,,,,-1.3876855,,Left Foot,,,"[107.9, 56.5]",,Ground Pass,,16.475437,,,,Youri Tielemans,2954.0,,,,,,1,From Throw In,Dodi Lukebakio,12306.0,Right Wing,36,Belgium,782,['55f704d5-75c8-421f-bcea-6b72a9c7623f'],9,,,,,,,,,,,,,,,,Belgium,782,00:17:09.422,Pass,,,,,,,104.9,72.7,107.9,56.5,,,,,,107.9,56.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.424081,,,,,,,,,,,,,6c6d359e-40e1-4935-b44e-21d0147b9af3,654,,"[117.8, 58.4]",3930175,17,,,,-1.6354543,,Right Foot,True,,"[116.9, 44.5]",,Ground Pass,,13.929106,,Incomplete,,,,,,,,,1,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,36,Belgium,782,['6607dfb2-c0c7-47c2-8952-fe61c8483807'],12,,,,,,,,,,,,,,,,Belgium,782,00:17:12.907,Pass,,,,,,,117.8,58.4,116.9,44.5,,,,,,116.9,44.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.734087,,,,,,,,,,,,,894e2275-55aa-4b64-b2c4-3fbc0b4bad5b,666,,"[16.1, 39.6]",3930175,17,,,,0.49227414,,Drop Kick,,,"[69.8, 68.4]",,High Pass,,60.93546,,,,Dennis Man,56905.0,,,,,,1,Regular Play,Florin Constantin Niţă,28242.0,Goalkeeper,37,Romania,905,['c5f99618-c1d6-41f3-ab15-0460cf8813d6'],35,,,,,,,,,,,,,,,,Romania,905,00:17:35.474,Pass,,,,,,,16.1,39.6,69.8,68.4,,,,,,69.8,68.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.512757,,,,,,,,,,,,,942e7672-4933-447b-90d0-bffd4b6ea174,668,,"[70.2, 68.8]",3930175,17,,,True,-0.33891624,,,,,"[84.1, 63.9]",,High Pass,,14.738385,,Incomplete,,Denis Mihai Drăguş,31193.0,,,,,,1,Regular Play,Dennis Man,56905.0,Right Midfield,37,Romania,905,"['d2492898-0053-488c-82e9-c0f96b9ea61f', 'd3597870-815e-4276-96fa-7a349aa531a7', 'f8d6a029-4d74-49f6-bd55-8b45e5bd55cf']",39,,,,,,,,,,,,,,,,Romania,905,00:17:39.209,Pass,True,,,,,,70.2,68.8,84.1,63.9,,,,,,84.1,63.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.283527,,,,,,,,,,,,,d2492898-0053-488c-82e9-c0f96b9ea61f,671,,"[36.0, 16.2]",3930175,17,,,True,0.0,,,,,"[47.5, 16.2]",,Low Pass,,11.5,,Incomplete,,Amadou Onana,48347.0,,,,,Recovery,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,37,Romania,905,"['942e7672-4933-447b-90d0-bffd4b6ea174', 'a677aa1d-9305-423b-b221-57b0f8f8d3d3', 'd4754bb4-d23a-4b35-86fb-c206773c1b06', 'dd8dc673-0e50-4b81-99ae-ea9e3254ab3b']",40,,,,,,,,,,,,,,,,Belgium,782,00:17:40.721,Pass,True,,,,,,36.0,16.2,47.5,16.2,,,,,,47.5,16.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.607025,,,,,,,,,,,,,d4754bb4-d23a-4b35-86fb-c206773c1b06,674,,"[72.6, 63.9]",3930175,17,,,,-1.857735,,Head,,,"[69.0, 51.7]",,Low Pass,,12.720063,,,,Nicolae Claudiu Stanciu,10916.0,,,,,Recovery,1,Regular Play,Dennis Man,56905.0,Right Midfield,37,Romania,905,"['84f71a14-df38-48df-baee-b6431a6dc134', 'd2492898-0053-488c-82e9-c0f96b9ea61f']",42,,,,,,,,,,,,,,,,Romania,905,00:17:42.005,Pass,,,,,,,72.6,63.9,69.0,51.7,,,,,,69.0,51.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.50622,,,,,,,,,,,,,aff47c71-ff9d-4c42-8cc7-885265e9e0fe,677,,"[69.0, 51.7]",3930175,17,,,,0.108483315,,Left Foot,,,"[79.1, 52.8]",,Low Pass,,10.159724,,Incomplete,,Răzvan Gabriel Marin,16344.0,,,,,,1,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,37,Romania,905,"['3a2605ce-f19d-49a5-ab51-21f7b7b0bd99', 'ad4940ad-8506-474e-9a8a-831d9c644461', 'db2c49a5-e863-4d80-94ab-596c46ec0a3a']",43,,,,,,,,,,,,,,,,Romania,905,00:17:43.612,Pass,True,,,,,,69.0,51.7,79.1,52.8,,,,,,79.1,52.8,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,1.510162,,,,,,,,,,,,,ad4940ad-8506-474e-9a8a-831d9c644461,679,,"[41.0, 27.3]",3930175,17,,,,-0.29040194,,Right Foot,,,"[49.7, 24.7]",,Low Pass,,9.080198,,,,Kevin De Bruyne,3089.0,,,,,Interception,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,38,Belgium,782,"['aff47c71-ff9d-4c42-8cc7-885265e9e0fe', 'e5c9bf85-7f15-4527-9604-4820716ab30f']",45,,,,,,,,,,,,,,,,Belgium,782,00:17:45.118,Pass,,,,,,,41.0,27.3,49.7,24.7,,,,,,49.7,24.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.088906,,,,,,,,,,,,,b6125cf0-9416-4970-8954-1e030d41143a,687,,"[96.8, 34.2]",3930175,17,,,,1.1567973,17ffc6df-5eaf-468d-9fcb-90e3bd736a78,Right Foot,,,"[105.5, 54.0]",,Ground Pass,,21.627066,,,,Dodi Lukebakio,12306.0,True,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,38,Belgium,782,['6d80e7c7-383e-4d32-b6d7-307095c6a29e'],54,,,,,,,,,,,,,,,,Belgium,782,00:17:54.379,Pass,,,,,,,96.8,34.2,105.5,54.0,,,,,,105.5,54.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.210818,,,,,,,,,,,,,72e4721b-5134-4df2-ba7d-ed732e1174df,692,,"[120.0, 0.1]",3930175,18,True,,,2.1246507,,Right Foot,,,"[115.3, 7.7]",,Ground Pass,,8.935883,,,,Jeremy Doku,23650.0,,,,,Corner,1,From Corner,Kevin De Bruyne,3089.0,Center Attacking Midfield,39,Belgium,782,['25a84610-50ea-418d-97e8-242bc5442198'],26,,,,,,,,,,,,,,,,Belgium,782,00:18:26.117,Pass,,,,,,,120.0,0.1,115.3,7.7,,,,,,115.3,7.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.788443,,,,,,,,,,,,,29698ef0-1b15-46b3-a5ba-d87abfd91091,694,,"[116.1, 19.6]",3930175,18,,,,1.9853032,83b98b58-61b7-4827-9391-c4285ff22d26,Right Foot,True,True,"[109.5, 34.6]",,Ground Pass,,16.3878,,,,Jan Vertonghen,3077.0,True,,,,,1,From Corner,Jeremy Doku,23650.0,Left Wing,39,Belgium,782,['cc6affcb-fb38-4ee7-a58f-d2ae993ea51a'],28,,,,,,,,,,,,,,,,Belgium,782,00:18:28.937,Pass,,,,,,,116.1,19.6,109.5,34.6,,,,,,109.5,34.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.550491,,,,,,,,,,,,,fe9ade0e-19e9-4456-a0ce-7ae818c77396,699,,"[7.0, 41.1]",3930175,18,,,,-0.07897211,,Right Foot,,,"[76.5, 35.6]",,High Pass,,69.717285,,Incomplete,,Valentin Mihai Mihăilă,72512.0,,,,,Goal Kick,1,From Goal Kick,Florin Constantin Niţă,28242.0,Goalkeeper,40,Romania,905,"['c98ba013-487b-4b98-8440-c0514326336d', 'd6a52b42-ce19-4bd6-9f13-31860951ff18']",58,,,,,,,,,,,,,,,,Romania,905,00:18:58.913,Pass,,,,,,,7.0,41.1,76.5,35.6,,,,,,76.5,35.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.401864,,,,,,,,,,,,,c98ba013-487b-4b98-8440-c0514326336d,701,,"[43.6, 44.5]",3930175,19,,,,0.20499998,,Head,,,"[63.8, 48.7]",,High Pass,,20.632013,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Wout Faes,8854.0,Right Center Back,40,Romania,905,"['f4f81444-32a5-45f0-a00b-47d327a95763', 'fe9ade0e-19e9-4456-a0ce-7ae818c77396']",2,,,,,,,,,,,,,,,,Belgium,782,00:19:02.463,Pass,,,,,,,43.6,44.5,63.8,48.7,,,,,,63.8,48.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.757842,,,,,,,,,,,,,f4f81444-32a5-45f0-a00b-47d327a95763,702,,"[56.3, 31.4]",3930175,19,,,,-0.19486392,,Head,,,"[71.5, 28.4]",,High Pass,,15.493224,,,,Valentin Mihai Mihăilă,72512.0,,,,,Recovery,1,From Goal Kick,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,40,Romania,905,"['3633115e-2417-47c9-8bc1-8b8252aa63fa', 'c98ba013-487b-4b98-8440-c0514326336d']",4,,,,,,,,,,,,,,,,Romania,905,00:19:04.865,Pass,,,,,,,56.3,31.4,71.5,28.4,,,,,,71.5,28.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.142518,,,,,,,,,,,,,9e297ed4-074c-4984-8014-33f1bc0d27b2,704,,"[71.3, 28.3]",3930175,19,,,,-3.0466409,,Other,,,"[62.9, 27.5]",,Low Pass,,8.438009,,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,From Goal Kick,Valentin Mihai Mihăilă,72512.0,Left Midfield,40,Romania,905,['0a6e52cc-ef83-415d-b9b1-861e9dcfca87'],6,,,,,,,,,,,,,,,,Romania,905,00:19:06.623,Pass,,,,,,,71.3,28.3,62.9,27.5,,,,,,62.9,27.5,Belgium vs Romania,Belgium,Romania
