50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,"[77.1, 52.0]",,,,,,,,,,,,1.022748,,,,,,,,,,,45eb8b78-34f0-49a5-b1e2-2313bc246b83,1330,,"[77.1, 58.2]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Left Center Back,52,Germany,770,"['09627781-1996-4f17-a2bd-0b9ecb9002c9', '6a4d6090-bc8d-4e0c-968f-c4d24b9e358f']",3,,,,,,,,,,,,,,,,Germany,770,00:32:03.391,Carry,,,,,,,77.1,58.2,,,77.1,52.0,,,,77.1,52.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[72.8, 40.5]",,,,,,,,,,,,0.666736,,,,,,,,,,,a11e1a1a-6cfb-4e10-87d1-ad03f55d51e1,1333,,"[71.9, 40.9]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,52,Germany,770,"['25b392bc-bf5e-498e-a218-8c301a3fd4b2', '735a714f-a6c6-4079-a085-04e1fc638b25']",5,,,,,,,,,,,,,,,,Germany,770,00:32:05.299,Carry,,,,,,,71.9,40.9,,,72.8,40.5,,,,72.8,40.5,Germany vs Hungary,Germany,Hungary
,,,,,,"[89.2, 21.7]",,,,,,,,,,,,0.996537,,,,,,,,,,,d91e6181-ec23-4ed9-b505-b95f37369de4,1336,,"[84.0, 25.8]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Back,52,Germany,770,"['4b19ca04-dc27-4a57-8504-2fa57e400c58', 'efc72c9a-9a10-4ce2-8415-fc416801df91']",7,,,,,,,,,,,,,,,,Germany,770,00:32:07.027,Carry,,,,,,,84.0,25.8,,,89.2,21.7,,,,89.2,21.7,Germany vs Hungary,Germany,Hungary
,,,,,,"[100.0, 19.8]",,,,,,,,,,,,3.798218,,,,,,,,,,,0bfc2c15-1f94-4691-abab-5ee3f44da61a,1339,,"[99.6, 3.6]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamal Musiala,39565.0,Right Wing,52,Germany,770,"['06627cd3-5629-4e52-acde-ecff06013cac', 'b5bb3902-aec6-4aa6-ab4e-c1accaa17220', 'bab1146d-7f43-4458-a471-d31972a780bf']",9,,,,,,,,,,,,,,,,Germany,770,00:32:09.243,Carry,True,,,,,,99.6,3.6,,,100.0,19.8,,,,100.0,19.8,Germany vs Hungary,Germany,Hungary
,,,,,,"[97.4, 27.0]",,,,,,,,,,,,0.105335005,,,,,,,,,,,97148c68-bcd3-4323-a3e8-5caa5cc029ed,1343,,"[97.4, 27.0]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,52,Germany,770,"['3c5f2c37-e9cf-4458-a286-f7bb7c795f6e', '4fed7c39-d1ef-4b96-8dfc-80071c8a02cb']",13,,,,,,,,,,,,,,,,Germany,770,00:32:13.480,Carry,,,,,,,97.4,27.0,,,97.4,27.0,,,,97.4,27.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[15.4, 10.3]",,,,,,,,,,,,1.803234,,,,,,,,,,,83878e07-d6e4-4aa0-bec3-fe4abf599a46,1348,,"[8.3, 20.2]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Márton Dárdai,40920.0,Left Center Back,53,Hungary,916,"['471f79fc-9847-45b3-8e68-31827d7a4be6', '5f3215d7-7eff-4cc2-a811-8d0a87654ed0', 'fc175103-eda2-42f1-a0f4-e575b7f5884b']",47,,,,,,,,,,,,,,,,Hungary,916,00:32:47.047,Carry,True,,,,,,8.3,20.2,,,15.4,10.3,,,,15.4,10.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[34.0, 48.9]",,,,,,,,,,,,3.312317,,,,,,,,,,,fc792040-1797-4d48-b78d-e3ae5ea2ca1b,1355,,"[36.7, 56.1]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,54,Germany,770,"['917dde9b-4bd9-4b3a-9e4d-30e33d228651', 'a559bd90-e1d2-4d40-ac0c-bbbe6928a363']",52,,,,,,,,,,,,,,,,Germany,770,00:32:52.843,Carry,,,,,,,36.7,56.1,,,34.0,48.9,,,,34.0,48.9,Germany vs Hungary,Germany,Hungary
,,,,,,"[56.5, 72.3]",,,,,,,,,,,,5.569421,,,,,,,,,,,fc2cb668-c2a8-40d4-83ee-61a83f9b0ad8,1358,,"[39.9, 72.1]",3930168,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,54,Germany,770,"['434d3880-4bc7-41e2-8f16-8b1c7fe633df', 'a03d2571-e8f7-4766-80c4-c244d74482f3']",57,,,,,,,,,,,,,,,,Germany,770,00:32:57.592,Carry,,,,,,,39.9,72.1,,,56.5,72.3,,,,56.5,72.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[57.0, 62.2]",,,,,,,,,,,,0.301505,,,,,,,,,,,f6e48cd2-7ad3-452e-8e78-9cb8b457bfc0,1361,,"[57.0, 62.2]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Germany,770,"['2e39c96f-fab7-4b72-a347-4c2cf468bcf1', 'd0d83b62-e253-483f-be6e-4501a9950e5e']",3,,,,,,,,,,,,,,,,Germany,770,00:33:03.868,Carry,,,,,,,57.0,62.2,,,57.0,62.2,,,,57.0,62.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[56.5, 74.2]",,,,,,,,,,,,0.264635,,,,,,,,,,,cd5c0a0e-f0f6-4191-bf0f-32a77ba3c6a8,1364,,"[56.5, 74.2]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,54,Germany,770,"['351e0c1c-0277-4cf2-ac1d-298241f0c794', 'd7fe9970-248f-4ac1-b8b1-c0d652d6215d']",4,,,,,,,,,,,,,,,,Germany,770,00:33:04.995,Carry,,,,,,,56.5,74.2,,,56.5,74.2,,,,56.5,74.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[55.8, 64.3]",,,,,,,,,,,,1.37648,,,,,,,,,,,ec6ba67a-b463-4a5b-a48a-6109bedf9fc6,1367,,"[55.8, 64.3]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Germany,770,"['65ba9d32-e6a8-473c-a3e1-86f3c95583c3', 'a3d8473a-ef18-4e0f-9543-b1c52f299303']",5,,,,,,,,,,,,,,,,Germany,770,00:33:05.949,Carry,,,,,,,55.8,64.3,,,55.8,64.3,,,,55.8,64.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[51.8, 41.6]",,,,,,,,,,,,0.250618,,,,,,,,,,,2474b9c5-c261-42ca-bcc9-e3d7ffe650f9,1370,,"[52.0, 41.6]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,54,Germany,770,"['27a5eb03-db0f-41bd-8c32-07a2526e6a90', 'c560ba5e-203b-494e-93e5-8c1122a8c17a']",8,,,,,,,,,,,,,,,,Germany,770,00:33:08.473,Carry,,,,,,,52.0,41.6,,,51.8,41.6,,,,51.8,41.6,Germany vs Hungary,Germany,Hungary
,,,,,,"[61.7, 49.0]",,,,,,,,,,,,2.945934,,,,,,,,,,,d1271a55-b7b7-4289-82d8-520dfa2bcb3c,1373,,"[56.3, 51.3]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Germany,770,"['42ec829a-96ba-4cca-9128-eec566fec701', 'acd6fe98-43b9-47a3-b6c7-f00065537160']",9,,,,,,,,,,,,,,,,Germany,770,00:33:09.295,Carry,,,,,,,56.3,51.3,,,61.7,49.0,,,,61.7,49.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[63.6, 52.2]",,,,,,,,,,,,0.256184,,,,,,,,,,,94c1fb47-b9d2-4cde-9c18-d35b3872ab77,1376,,"[63.6, 52.2]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,54,Germany,770,"['41b24f0f-2b57-4558-a789-d449b39932bd', 'ff368ff9-092e-49e2-a5b8-82ac679c1234']",12,,,,,,,,,,,,,,,,Germany,770,00:33:12.681,Carry,,,,,,,63.6,52.2,,,63.6,52.2,,,,63.6,52.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[55.3, 36.2]",,,,,,,,,,,,0.49859,,,,,,,,,,,b7b2e065-1bd1-48b5-b8b4-3a7c1bcacea9,1379,,"[55.3, 36.2]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,54,Germany,770,"['53764760-055f-4cd5-96ce-24154d5b7d8d', '72bbde16-dcb0-4e65-81bd-9b1ae3114b61']",14,,,,,,,,,,,,,,,,Germany,770,00:33:14.311,Carry,,,,,,,55.3,36.2,,,55.3,36.2,,,,55.3,36.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[63.6, 20.1]",,,,,,,,,,,,2.324755,,,,,,,,,,,f4327747-4ac7-4cb5-9ecb-9a0a36905d19,1382,,"[56.8, 18.7]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,54,Germany,770,"['469e50ed-60ab-4a5e-a9dd-75cf8ba367ed', 'a268d69f-4065-4ce6-9571-83ac06635533']",15,,,,,,,,,,,,,,,,Germany,770,00:33:15.916,Carry,,,,,,,56.8,18.7,,,63.6,20.1,,,,63.6,20.1,Germany vs Hungary,Germany,Hungary
,,,,,,"[83.5, 6.4]",,,,,,,,,,,,2.543812,,,,,,,,,,,4d52b2da-de07-4346-8192-26f618914ecc,1385,,"[86.5, 3.5]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,54,Germany,770,"['3055e75e-ff42-461a-bb6c-afce997b9604', 'ce7ff94f-9420-4770-91a7-1bd3af642173']",19,,,,,,,,,,,,,,,,Germany,770,00:33:19.455,Carry,,,,,,,86.5,3.5,,,83.5,6.4,,,,83.5,6.4,Germany vs Hungary,Germany,Hungary
,,,,,,"[76.8, 2.3]",,,,,,,,,,,,0.973201,,,,,,,,,,,ba6efe64-9445-414d-9c33-f0fd6d2e171d,1388,,"[76.8, 2.3]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Right Wing,54,Germany,770,"['02874500-450a-401b-a3cf-aeb4aab5359d', 'd4b776f3-a1e1-4a95-952a-758b65aef7bb']",22,,,,,,,,,,,,,,,,Germany,770,00:33:22.578,Carry,,,,,,,76.8,2.3,,,76.8,2.3,,,,76.8,2.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[70.0, 18.0]",,,,,,,,,,,,0.986756,,,,,,,,,,,a528f177-ed54-430e-915e-6757ceedf401,1391,,"[68.3, 15.1]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,54,Germany,770,"['3796dcd1-e7a4-4e86-8a23-66facb957569', 'ae090913-1dbd-49b7-b3d3-9c16bca10665']",24,,,,,,,,,,,,,,,,Germany,770,00:33:24.361,Carry,,,,,,,68.3,15.1,,,70.0,18.0,,,,70.0,18.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[76.8, 22.7]",,,,,,,,,,,,0.162126,,,,,,,,,,,d0536e5b-73e2-41ee-8152-9e65afb96ff8,1394,,"[76.8, 22.7]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,54,Germany,770,"['10b4dbb6-13cb-45e6-ab88-d3cd20817dd4', '71dffdf0-1c27-4da8-a978-3af68b1485e0']",26,,,,,,,,,,,,,,,,Germany,770,00:33:26.048,Carry,,,,,,,76.8,22.7,,,76.8,22.7,,,,76.8,22.7,Germany vs Hungary,Germany,Hungary
,,,,,,"[69.7, 33.6]",,,,,,,,,,,,0.924113,,,,,,,,,,,7885f425-ff5b-4ec3-a092-2ecdb1f5ddb1,1397,,"[66.5, 26.2]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,54,Germany,770,"['8848649d-901c-4596-9578-6a41a72851d0', '945b7de0-d680-4f96-a277-347f081e5d4b']",27,,,,,,,,,,,,,,,,Germany,770,00:33:27.081,Carry,,,,,,,66.5,26.2,,,69.7,33.6,,,,69.7,33.6,Germany vs Hungary,Germany,Hungary
,,,,,,"[83.9, 43.5]",,,,,,,,,,,,0.1478,,,,,,,,,,,27a5af34-a379-4742-bf2b-be46fed88c57,1400,,"[83.9, 43.5]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,54,Germany,770,"['0fd13c57-1309-4839-83ba-a3d547d6d951', 'cdfa6c93-65aa-44f0-a72e-3a0fbc754685']",28,,,,,,,,,,,,,,,,Germany,770,00:33:28.640,Carry,,,,,,,83.9,43.5,,,83.9,43.5,,,,83.9,43.5,Germany vs Hungary,Germany,Hungary
,,,,,,"[66.2, 39.9]",,,,,,,,,,,,0.983635,,,,,,,,,,,60f4e2e0-14af-4445-b550-3e0613e4a808,1403,,"[66.2, 39.9]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,54,Germany,770,"['579d10f2-db75-41b9-9468-1d3bded66cd2', '8ad7bfa8-f59b-48bd-8c8f-12b079e33746']",30,,,,,,,,,,,,,,,,Germany,770,00:33:30.044,Carry,,,,,,,66.2,39.9,,,66.2,39.9,,,,66.2,39.9,Germany vs Hungary,Germany,Hungary
,,,,,,"[71.4, 57.0]",,,,,,,,,,,,0.409233,,,,,,,,,,,102a8ec3-44d8-4c61-bdbb-5d8434ea7d23,1406,,"[71.4, 57.0]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,54,Germany,770,"['84408c3d-c995-42a1-a3a5-9c03cd7b7ae6', 'af443360-5453-4764-abc6-35b0d9410767']",32,,,,,,,,,,,,,,,,Germany,770,00:33:32.251,Carry,,,,,,,71.4,57.0,,,71.4,57.0,,,,71.4,57.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[63.4, 43.5]",,,,,,,,,,,,2.169592,,,,,,,,,,,64886e5a-255b-4409-a38e-4b8b2339abe5,1409,,"[57.0, 41.4]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,54,Germany,770,"['3445cc70-66c4-4902-8c7f-fc8e0f34e147', '3a5ff6c1-b699-49d6-9490-f7c8866ecef1']",33,,,,,,,,,,,,,,,,Germany,770,00:33:33.643,Carry,,,,,,,57.0,41.4,,,63.4,43.5,,,,63.4,43.5,Germany vs Hungary,Germany,Hungary
,,,,,,"[75.5, 64.3]",,,,,,,,,,,,0.931485,,,,,,,,,,,cc6708d2-73e9-4991-9d17-98b3bfae38c0,1412,,"[76.8, 64.8]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,54,Germany,770,"['019fedc7-8599-4e5c-8025-8140837bef84', 'bea367a2-fe7a-44f6-b5da-6223aa03b273', 'f010d4be-35b7-49e0-84df-bcdc0c9d5f5c']",36,,,,,,,,,,,,,,,,Germany,770,00:33:36.722,Carry,True,,,,,,76.8,64.8,,,75.5,64.3,,,,75.5,64.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[85.9, 59.1]",,,,,,,,,,,,1.986504,,,,,,,,,,,358c2e08-0dad-4449-93f5-2b4402ac20cf,1416,,"[75.5, 64.3]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,54,Germany,770,"['019fedc7-8599-4e5c-8025-8140837bef84', '39d03266-b3d2-4fa4-83f1-c3e674a250a6', '6e14fa1a-a719-4c0a-bd73-3f538cdc8908', 'f010d4be-35b7-49e0-84df-bcdc0c9d5f5c']",37,,,,,,,,,,,,,,,,Germany,770,00:33:37.654,Carry,True,,,,,,75.5,64.3,,,85.9,59.1,,,,85.9,59.1,Germany vs Hungary,Germany,Hungary
,,,,,,"[31.0, 24.4]",,,,,,,,,,,,2.618706,,,,,,,,,,,6251e711-36e1-42c7-b1d6-1d996d5c8ea5,1422,,"[35.2, 28.3]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roland Sallai,19316.0,Left Attacking Midfield,55,Hungary,916,"['071b8558-9e75-4f0b-8908-99033d2a97e4', '2f13e125-e0df-479d-baed-8712ff50d958', '6f12e742-f7a3-4bc2-8f40-c8c2bb81e061', 'ca4f0875-393b-4718-a888-b45fabdd900c']",41,,,,,,,,,,,,,,,,Hungary,916,00:33:41.100,Carry,True,,,,,,35.2,28.3,,,31.0,24.4,,,,31.0,24.4,Germany vs Hungary,Germany,Hungary
,,,,,,"[29.2, 22.2]",,,,,,,,,,,,0.019186,,,,,,,,,,,08e50a0b-2dbd-4c47-90c6-4a7eb30b5967,1427,,"[31.0, 24.4]",3930168,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roland Sallai,19316.0,Left Attacking Midfield,55,Hungary,916,"['2f13e125-e0df-479d-baed-8712ff50d958', '36ce9001-29e7-4866-8ef7-a8100f435526', 'c3258792-0883-4888-b2cd-8eaf07d977f6', 'db41c253-f05f-467c-b535-43c4c86a1e90']",43,,,,,,,,,,,,,,,,Hungary,916,00:33:43.718,Carry,True,,,,,,31.0,24.4,,,29.2,22.2,,,,29.2,22.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[16.3, 26.6]",,,,,,,,,,,,1.015275,,,,,,,,,,,fb097273-12ca-4a19-87c6-3819e208d2e6,1434,,"[21.1, 26.5]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,56,Hungary,916,"['40357d3c-cc06-4eba-b662-d526e7c626d5', '733e5cf9-2c2e-4d79-91fa-f9631aeea16f']",14,,,,,,,,,,,,,,,,Hungary,916,00:34:14.895,Carry,,,,,,,21.1,26.5,,,16.3,26.6,,,,16.3,26.6,Germany vs Hungary,Germany,Hungary
,,,,,,"[8.9, 39.4]",,,,,,,,,,,,4.21811,,,,,,,,,,,facd5fc8-c40d-49d6-b453-c1f2ad9a7436,1437,,"[8.7, 40.4]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,56,Hungary,916,"['899f3313-2c46-476d-906e-fb5361269a7c', 'af683224-a9d3-44f5-8ad5-fdc8a44bb97c']",17,,,,,,,,,,,,,,,,Hungary,916,00:34:17.388,Carry,,,,,,,8.7,40.4,,,8.9,39.4,,,,8.9,39.4,Germany vs Hungary,Germany,Hungary
,,,,,,"[19.4, 12.7]",,,,,,,,,,,,0.885294,,,,,,,,,,,b91918ba-3f94-4b8f-b4b4-4bbfacead1fb,1440,,"[15.8, 13.7]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,56,Hungary,916,"['04af05eb-68e0-459f-9854-0e109c3aa708', '31b5ad86-9997-4fe2-839b-9309b11330c1']",23,,,,,,,,,,,,,,,,Hungary,916,00:34:23.828,Carry,,,,,,,15.8,13.7,,,19.4,12.7,,,,19.4,12.7,Germany vs Hungary,Germany,Hungary
,,,,,,"[28.6, 18.9]",,,,,,,,,,,,1.009592,,,,,,,,,,,d1f6e3bd-649a-486c-ba8c-78e3b229b61d,1443,,"[31.4, 20.3]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,56,Hungary,916,"['11b44a05-aca0-4a15-9117-2d43bf43eca7', '2b164857-4dd9-4dd1-86c0-ddc98265c4ba', '646549b6-3371-4c4f-b06b-e1c234b082bd']",25,,,,,,,,,,,,,,,,Hungary,916,00:34:25.795,Carry,True,,,,,,31.4,20.3,,,28.6,18.9,,,,28.6,18.9,Germany vs Hungary,Germany,Hungary
,,,,,,"[24.1, 4.9]",,,,,,,,,,,,2.66742,,,,,,,,,,,bdf6226b-6048-4138-86c1-a85ed28082c6,1447,,"[24.1, 4.9]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,56,Hungary,916,"['23ada726-0956-4da7-a724-1e9ad7729fc0', 'fb981d41-31a8-42b5-a0db-7e2d5f9e8d56']",27,,,,,,,,,,,,,,,,Hungary,916,00:34:27.793,Carry,,,,,,,24.1,4.9,,,24.1,4.9,,,,24.1,4.9,Germany vs Hungary,Germany,Hungary
,,,,,,"[11.1, 20.3]",,,,,,,,,,,,0.690694,,,,,,,,,,,eed0127e-3518-4b27-828d-64d5b8d5d42f,1450,,"[12.2, 16.7]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,56,Hungary,916,"['6afd9b49-4964-41a5-a3f5-d203e48e1b45', 'f18fa4bc-f5db-4991-89ca-23fecf760307']",31,,,,,,,,,,,,,,,,Hungary,916,00:34:31.463,Carry,,,,,,,12.2,16.7,,,11.1,20.3,,,,11.1,20.3,Germany vs Hungary,Germany,Hungary
,,,,,,"[5.7, 40.8]",,,,,,,,,,,,0.729478,,,,,,,,,,,6d9cbddb-b7a5-46db-86f7-b4e171828ca0,1454,,"[7.5, 40.1]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,56,Hungary,916,"['195b5263-6068-4797-8212-c877608707b1', '53dc2a27-b68e-4438-aa20-260badfc3509', '981c2eb4-084d-48f1-9aa8-a5cc55b40db7']",33,,,,,,,,,,,,,,,,Hungary,916,00:34:33.952,Carry,True,,,,,,7.5,40.1,,,5.7,40.8,,,,5.7,40.8,Germany vs Hungary,Germany,Hungary
,,,,,,"[50.1, 48.2]",,,,,,,,,,,,0.154389,,,,,,,,,,,263a56c4-6c75-43e1-b68d-1241a0c94e50,1462,,"[50.1, 48.2]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,57,Germany,770,"['a8942a76-98f7-413a-9f00-dc5fd0dc6286', 'c1c14395-abfc-40cc-a1dc-49a921748144']",40,,,,,,,,,,,,,,,,Germany,770,00:34:40.307,Carry,,,,,,,50.1,48.2,,,50.1,48.2,,,,50.1,48.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[27.4, 41.4]",,,,,,,,,,,,1.393771,,,,,,,,,,,7bf8843a-d75e-473c-8b7c-ea0024fa7dbd,1465,,"[24.1, 38.8]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,57,Germany,770,"['0f6da7a1-4a10-4e5a-9ff6-88d6a221f5c8', 'c75f183f-0eed-4ead-a52d-61ccf119d528']",42,,,,,,,,,,,,,,,,Germany,770,00:34:42.709,Carry,,,,,,,24.1,38.8,,,27.4,41.4,,,,27.4,41.4,Germany vs Hungary,Germany,Hungary
,,,,,,"[37.3, 35.2]",,,,,,,,,,,,1.616466,,,,,,,,,,,4fd6c986-c987-4034-a7be-7b6397a9b19f,1468,,"[34.7, 36.9]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,57,Germany,770,"['1b4b8deb-9ede-47fa-ac4c-ff0eb65ce723', '6a7bbf78-755b-4a3b-93e1-8d001df7c36f']",45,,,,,,,,,,,,,,,,Germany,770,00:34:45.471,Carry,,,,,,,34.7,36.9,,,37.3,35.2,,,,37.3,35.2,Germany vs Hungary,Germany,Hungary
,,,,,,"[51.3, 47.0]",,,,,,,,,,,,4.305138,,,,,,,,,,,fe7b28d0-f20a-4ef2-b106-d8827783e4d1,1471,,"[48.7, 44.9]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,57,Germany,770,"['2f89080a-7ef0-4135-b1e5-95c1d2f429de', 'fe0cd7f3-4a92-4613-85bf-843d943c03d1']",48,,,,,,,,,,,,,,,,Germany,770,00:34:48.052,Carry,,,,,,,48.7,44.9,,,51.3,47.0,,,,51.3,47.0,Germany vs Hungary,Germany,Hungary
,,,,,,"[54.9, 38.5]",,,,,,,,,,,,1.604742,,,,,,,,,,,cb08bc86-f006-4b17-ae06-deb3897d294b,1474,,"[51.3, 37.8]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,57,Germany,770,"['83f90677-d724-4d01-8c2a-02352280663e', 'e6d00bc4-8f3e-4cd4-b0d3-c62f68298165']",53,,,,,,,,,,,,,,,,Germany,770,00:34:53.317,Carry,,,,,,,51.3,37.8,,,54.9,38.5,,,,54.9,38.5,Germany vs Hungary,Germany,Hungary
,,,,,,"[55.8, 17.9]",,,,,,,,,,,,0.343919,,,,,,,,,,,7640f524-781f-4753-b2e5-d194e2e1430b,1477,,"[55.8, 17.9]",3930168,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,57,Germany,770,"['5ec69348-bef7-4569-93ea-786e5b86101f', 'fd1675a2-fab9-4ef8-99c6-edb1d13fe396']",56,,,,,,,,,,,,,,,,Germany,770,00:34:56.070,Carry,,,,,,,55.8,17.9,,,55.8,17.9,,,,55.8,17.9,Germany vs Hungary,Germany,Hungary
