50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.157444,,,,,,,,,,,,,6a09ba67-8f3e-405e-99df-19e0ccca8edf,2952,,"[62.4, 26.5]",3930159,82,,,,,2.8586159,,Right Foot,,,,"[48.3, 30.6]",,Ground Pass,,14.684005,,,,Manuel Obafemi Akanji,5549.0,,,,,,2,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,133,Switzerland,773,['c5cbab98-640c-4532-8f53-5b4a1a182ff0'],13,,,,,,,,,,,,,,,,,Switzerland,773,00:37:13.255,Pass,,,,,,,62.4,26.5,48.3,30.6,,,,,,48.3,30.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.294973,,,,,,,,,,,,,ff775c63-aa5b-4184-9748-c371b94395f7,2955,,"[48.5, 30.6]",3930159,82,,,,,-1.0832806,,Right Foot,,,,"[56.4, 15.7]",,Ground Pass,,16.864756,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,133,Switzerland,773,['53c8ec19-7c1b-40f0-8cd9-2ea8cc5a2c19'],16,,,,,,,,,,,,,,,,,Switzerland,773,00:37:16.344,Pass,,,,,,,48.5,30.6,56.4,15.7,,,,,,56.4,15.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.421709,,,,,,,,,,,,,009d4bd3-fb61-4a21-ae76-9beb056cabfd,2958,,"[62.2, 17.4]",3930159,82,,,,,0.6810742,98ca1bb0-a41e-4dea-a1ca-26023724c6a2,Left Foot,,,,"[98.6, 46.9]",,High Pass,,46.85307,,,,Dan Ndoye,45190.0,True,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,133,Switzerland,773,['293688f8-b115-42b2-9efd-aaa449708f70'],19,,,,,,,,,,,,,,,,,Switzerland,773,00:37:19.529,Pass,,,,,,,62.2,17.4,98.6,46.9,,,,,,98.6,46.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.102703,,,,,,,,,,,,,9dbe20a6-57f4-481a-98ca-1718a2dd442b,2964,,"[6.7, 36.1]",3930159,82,,,,,-1.6588037,,Right Foot,,,,"[5.8, 25.9]",,Ground Pass,,10.239629,,,,András Schäfer,42822.0,,,,,Goal Kick,2,From Goal Kick,Péter Gulácsi,8524.0,Goalkeeper,134,Hungary,916,['2c505682-8471-42c2-8312-c40522252ef9'],49,,,,,,,,,,,,,,,,,Hungary,916,00:37:49.874,Pass,,,,,,,6.7,36.1,5.8,25.9,,,,,,5.8,25.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.32771,,,,,,,,,,,,,fbb4d854-a963-4bae-bb90-2e7f1420853b,2967,,"[6.2, 14.7]",3930159,82,,,,,0.055091254,,Left Foot,,,,"[60.6, 17.7]",,High Pass,,54.48266,,Incomplete,,,,,,,,,2,From Goal Kick,András Schäfer,42822.0,Left Defensive Midfield,134,Hungary,916,['b8a5f37e-d868-401e-8688-eeb02a13e0e5'],53,,,,,,,,,,,,,,,,,Hungary,916,00:37:53.014,Pass,,,,,,,6.2,14.7,60.6,17.7,,,,,,60.6,17.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.41584,,,,,,,,,,,,,3c3fdc7c-bce0-4c00-a19b-7873363b8349,2972,,"[55.7, 3.1]",3930159,82,,,,,1.3588387,,Right Foot,,,,"[57.4, 11.0]",,Ground Pass,,8.080841,,,,Roland Sallai,19316.0,,,,,,2,From Goal Kick,Barnabás Varga,12921.0,Center Forward,134,Hungary,916,"['1e95aacf-8494-4ea9-a846-a864d36eb9f2', '97d8c5ee-2b44-4cde-bef3-93bb05ab1086']",57,,,,,,,,,,,,,,,,,Hungary,916,00:37:57.550,Pass,True,,,,,,55.7,3.1,57.4,11.0,,,,,,57.4,11.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.907334,,,,,,,,,,,,,3a4d687b-49fd-4180-a614-ee86c566646e,2976,,"[86.5, 39.3]",3930159,83,,,,,1.0205945,,Right Foot,,,,"[103.0, 66.2]",,Ground Pass,,31.55725,,,,Bendegúz Bolla,46789.0,,,,,,2,From Goal Kick,Roland Sallai,19316.0,Left Wing Back,134,Hungary,916,['7cf6bf98-ea6d-476a-8aa5-59154f97d6f3'],4,,,,,,,,,,,,,,,,,Hungary,916,00:38:04.956,Pass,,,,,,,86.5,39.3,103.0,66.2,,,,,,103.0,66.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.170608,,,,,,,,,,,,,ea87726e-fdcf-4b91-953a-54c3a8796094,2979,,"[106.3, 65.4]",3930159,83,,,,,-1.3020362,,Right Foot,True,,,"[112.8, 41.8]",,High Pass,,24.478765,,Incomplete,,,,,,,,,2,From Goal Kick,Bendegúz Bolla,46789.0,Right Wing Back,134,Hungary,916,['4eed93d8-3ef8-4edd-bb9b-47098be989ee'],7,,,,,,,,,,,,,,,,,Hungary,916,00:38:07.707,Pass,,,,,,,106.3,65.4,112.8,41.8,,,,,,112.8,41.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.674139,,,,,,,,,,,,,fa7f12c5-932f-4029-a1c5-eca641698221,2986,,"[91.0, 80.0]",3930159,83,,,,,-2.3230312,,,,,,"[80.8, 69.1]",,Low Pass,,14.928162,,,,András Schäfer,42822.0,,,,,Throw-in,2,From Throw In,Bendegúz Bolla,46789.0,Right Wing Back,135,Hungary,916,['390e182d-1946-4867-9a37-3027b070b304'],20,,,,,,,,,,,,,,,,,Hungary,916,00:38:20.474,Pass,,,,,,,91.0,80.0,80.8,69.1,,,,,,80.8,69.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.97815,,,,,,,,,,,,,1ba66763-c4ff-45b0-bbf6-e8c7493e3c66,2989,,"[83.7, 75.8]",3930159,83,,,,,2.9042184,,Left Foot,,,,"[77.5, 77.3]",,Ground Pass,,6.3788714,,,,Attila Fiola,11268.0,,,,,,2,From Throw In,András Schäfer,42822.0,Left Defensive Midfield,135,Hungary,916,['a1d464bf-24c8-44df-b7b2-d665865f25e5'],24,,,,,,,,,,,,,,,,,Hungary,916,00:38:24.164,Pass,,,,,,,83.7,75.8,77.5,77.3,,,,,,77.5,77.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.899876,,,,,,,,,,,,,4ed887b7-240d-48b8-84ed-3bc3af53b2a9,2992,,"[74.3, 77.5]",3930159,83,,,,,-1.0595657,,Left Foot,,,,"[78.9, 69.3]",,Ground Pass,,9.402127,,,,László Kleinheisler,16502.0,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,135,Hungary,916,['167f887e-2deb-4f0e-b33a-5126006b160b'],26,,,,,,,,,,,,,,,,,Hungary,916,00:38:26.216,Pass,,,,,,,74.3,77.5,78.9,69.3,,,,,,78.9,69.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.68619,,,,,,,,,,,,,ca5297c6-d7d2-4bcc-92c4-1d6878e26522,2995,,"[78.9, 69.3]",3930159,83,,,,,-3.0347216,,Left Foot,,,,"[52.8, 66.5]",,Ground Pass,,26.249762,,,,Willi Orban,8509.0,,,,,,2,From Throw In,László Kleinheisler,16502.0,Right Defensive Midfield,135,Hungary,916,['6339ad76-4015-4995-80d5-374f1443ecf1'],27,,,,,,,,,,,,,,,,,Hungary,916,00:38:27.718,Pass,,,,,,,78.9,69.3,52.8,66.5,,,,,,52.8,66.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.801583,,,,,,,,,,,,,47d5d021-8183-48ea-9a01-d7fd5d69240b,2998,,"[52.8, 66.5]",3930159,83,,,,,-1.5707964,,Right Foot,,,,"[52.8, 41.6]",,Ground Pass,,24.9,,,,Márton Dárdai,40920.0,,,,,,2,From Throw In,Willi Orban,8509.0,Center Back,135,Hungary,916,['d5dba01a-5228-4ed1-bf82-799e804d3bdd'],30,,,,,,,,,,,,,,,,,Hungary,916,00:38:30.109,Pass,,,,,,,52.8,66.5,52.8,41.6,,,,,,52.8,41.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.530597,,,,,,,,,,,,,394de108-fd00-4a54-98fd-c96c132a36a3,3001,,"[63.2, 20.2]",3930159,83,,,,,-1.3370532,,Left Foot,,,,"[66.7, 5.5]",,Ground Pass,,15.110923,,,,Roland Sallai,19316.0,,,,,,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,135,Hungary,916,['00d1d929-3e82-4ade-b6e2-4f6d3dce2db2'],39,,,,,,,,,,,,,,,,,Hungary,916,00:38:39.220,Pass,,,,,,,63.2,20.2,66.7,5.5,,,,,,66.7,5.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.460492,,,,,,,,,,,,,a6580796-df6c-4d49-a091-055c4c1c90b9,3005,,"[63.5, 6.2]",3930159,83,,,,,2.6056077,,Right Foot,,,,"[50.2, 14.1]",,Ground Pass,,15.469324,,,,Márton Dárdai,40920.0,,,,,,2,From Throw In,Roland Sallai,19316.0,Left Wing Back,135,Hungary,916,"['6fe2a2fc-83a9-4bfc-b417-84a8b393a462', 'bb1ae868-b7c9-4a05-9d25-934dfab30861']",41,,,,,,,,,,,,,,,,,Hungary,916,00:38:41.667,Pass,True,,,,,,63.5,6.2,50.2,14.1,,,,,,50.2,14.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.95759,,,,,,,,,,,,,0fa1fc6a-1b5c-4a77-83b7-998db643ac21,3008,,"[48.6, 16.1]",3930159,83,,,,,1.8770442,,Left Foot,,,,"[36.3, 55.0]",,Ground Pass,,40.798283,,,,Willi Orban,8509.0,,,,,,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,135,Hungary,916,['d88288c9-1349-4dee-b66d-047210b9dd42'],44,,,,,,,,,,,,,,,,,Hungary,916,00:38:44.064,Pass,,,,,,,48.6,16.1,36.3,55.0,,,,,,36.3,55.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,3.237179,,,,,,,,,,,,,dcac9ae8-980c-4233-8437-1d18a3be1761,3011,,"[42.2, 59.4]",3930159,83,,,,,-0.5404195,,Right Foot,,,,"[92.2, 29.4]",,High Pass,,58.30952,,,,Barnabás Varga,12921.0,,,,,,2,From Throw In,Willi Orban,8509.0,Center Back,135,Hungary,916,['f2208033-4d00-46e1-bb97-c1a0eccab0f0'],48,,,,,,,,,,,,,,,,,Hungary,916,00:38:48.525,Pass,,,,,,,42.2,59.4,92.2,29.4,,,,,,92.2,29.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.219913,,,,,,,,,,,,,586735af-9201-47d7-a6d7-6a25154f17db,3017,,"[25.4, 56.5]",3930159,83,,,,,0.4924045,,Right Foot,,,,"[48.7, 69.0]",,Ground Pass,,26.441256,,Unknown,,Dan Ndoye,45190.0,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,136,Switzerland,773,['6999ae8a-a77e-438a-b73f-e3665a7fd05e'],54,,,,,,,,,,,,,,,,,Switzerland,773,00:38:54.622,Pass,,,,,,,25.4,56.5,48.7,69.0,,,,,,48.7,69.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.963974,,,,,,,,,,,,,c550d916-2727-45b9-b807-ff6394f103b9,3022,,"[50.1, 72.8]",3930159,84,,,,,-0.5437677,,Right Foot,,,,"[76.4, 56.9]",,High Pass,,30.73272,,,,Breel-Donald Embolo,5545.0,,,,,Free Kick,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,137,Switzerland,773,['fd931c74-450e-430f-a594-3ec0ebcead4f'],31,,,,,,,,,,,,,,,,,Switzerland,773,00:39:31.332,Pass,,,,,,,50.1,72.8,76.4,56.9,,,,,,76.4,56.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.30105,,,,,,,,,,,,,8ff83e6f-47cc-4389-8736-6608249b3467,3029,,"[66.0, 37.1]",3930159,84,,,,,-2.2194388,,Right Foot,,,,"[56.6, 24.7]",,Ground Pass,,15.560205,,,,Michel Aebischer,16016.0,,,,,Recovery,2,From Free Kick,Mohamed Zeki Amdouni,48335.0,Left Attacking Midfield,137,Switzerland,773,['c5731b0e-9a33-4ad4-a7cc-fef413e819a0'],36,,,,,,,,,,,,,,,,,Switzerland,773,00:39:36.899,Pass,,,,,,,66.0,37.1,56.6,24.7,,,,,,56.6,24.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.99912,,,,,,,,,,,,,10afce53-f980-4baf-acc5-81b14ffa59e9,3032,,"[56.6, 24.7]",3930159,84,,,,,1.1948354,,Right Foot,,,,"[61.1, 36.1]",,Ground Pass,,12.256019,,,,Granit Xhaka,3500.0,,,,,,2,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,137,Switzerland,773,['4ef7aa12-a73e-45f6-b62d-250d4cfc130d'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:39:38.921,Pass,,,,,,,56.6,24.7,61.1,36.1,,,,,,61.1,36.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.62991,,,,,,,,,,,,,13ad136b-768d-4532-acb0-ded1962dbd19,3036,,"[64.8, 34.8]",3930159,84,,,,,-0.45660546,,Left Foot,,,,"[70.5, 32.0]",,Ground Pass,,6.3505907,,,,Mohamed Zeki Amdouni,48335.0,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,137,Switzerland,773,"['4043d4aa-aacc-452b-bdc8-f0f903e7dbcf', 'fb4257c6-79c6-4aa1-ab6f-dd4b62c43560']",41,,,,,,,,,,,,,,,,,Switzerland,773,00:39:41.356,Pass,True,,,,,,64.8,34.8,70.5,32.0,,,,,,70.5,32.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.411586,,,,,,,,,,,,,15da30c8-fbed-4e46-9495-8ef1845ccd36,3040,,"[73.5, 35.2]",3930159,84,,,,,1.3336761,,Right Foot,,,,"[76.4, 47.2]",,Low Pass,,12.345445,,,,Breel-Donald Embolo,5545.0,,,,,,2,From Free Kick,Mohamed Zeki Amdouni,48335.0,Left Attacking Midfield,137,Switzerland,773,['acd81757-cd4b-41a6-94a9-8a34312c2e6d'],42,,,,,,,,,,,,,,,,,Switzerland,773,00:39:42.981,Pass,,,,,,,73.5,35.2,76.4,47.2,,,,,,76.4,47.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.796621,,,,,,,,,,,,,1c4f51f0-f20e-467c-b70b-f483df0de9a9,3043,,"[76.4, 47.2]",3930159,84,,,,,1.5905306,,Left Foot,,,,"[76.1, 62.4]",,Ground Pass,,15.20296,,,,Leonidas Stergiou,29227.0,,,,,,2,From Free Kick,Breel-Donald Embolo,5545.0,Center Forward,137,Switzerland,773,['af4517c6-88c4-4c70-931b-42047f46b280'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:39:45.165,Pass,,,,,,,76.4,47.2,76.1,62.4,,,,,,76.1,62.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.528607,,,,,,,,,,,,,5cd9b3e1-29b8-45f5-8895-4774c6abcde9,3047,,"[77.0, 64.4]",3930159,84,,,True,,0.81589717,,Left Foot,,,,"[91.3, 79.6]",,Ground Pass,,20.869356,,Injury Clearance,,,,,,,,,2,From Free Kick,Leonidas Stergiou,29227.0,Right Wing Back,137,Switzerland,773,,47,,,,,,,,,,,,,,,,,Switzerland,773,00:39:47.031,Pass,,,,,,,77.0,64.4,91.3,79.6,,,,,,91.3,79.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.206923,,,,,,,,,,,,,02a63b30-d781-4b0d-b255-6bfbcdfe83d2,3051,,"[55.7, 0.1]",3930159,85,,,,,0.4207987,,,,,,"[88.1, 14.6]",,Low Pass,,35.49662,,Injury Clearance,,,,,,,,Throw-in,2,From Throw In,Dominik Szoboszlai,21209.0,Left Attacking Midfield,138,Hungary,916,,30,,,,,,,,,,,,,,,,,Hungary,916,00:40:30.770,Pass,,,,,,,55.7,0.1,88.1,14.6,,,,,,88.1,14.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.471194,,,,,,,,,,,,,b201287d-9ca0-41dd-9980-6ae7896d9f9b,3055,,"[37.3, 68.6]",3930159,85,,,,,0.10196179,,Right Foot,,,,"[89.1, 73.9]",,High Pass,,52.070435,,Incomplete,,Fabian Rieder,50436.0,,,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,138,Hungary,916,"['1e3e11a5-a742-4164-8aec-f4d3b1142572', 'bb7dcde2-8de2-49db-b969-a85875812a85']",35,,,,,,,,,,,,,,,,,Switzerland,773,00:40:35.165,Pass,,,,,,,37.3,68.6,89.1,73.9,,,,,,89.1,73.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.965251,,,,,,,,,,,,,bb7dcde2-8de2-49db-b969-a85875812a85,3057,,"[31.0, 6.2]",3930159,85,,,,,0.0,,Head,,,,"[40.7, 6.2]",,High Pass,,9.7,,Unknown,,Roland Sallai,19316.0,,,,,Recovery,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,138,Hungary,916,"['349da136-35b1-4317-9df5-c1ddd5d2becc', 'b201287d-9ca0-41dd-9980-6ae7896d9f9b']",37,,,,,,,,,,,,,,,,,Hungary,916,00:40:37.637,Pass,,,,,,,31.0,6.2,40.7,6.2,,,,,,40.7,6.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,4.072965,,,,,,,,,,,,,10d65431-c4d9-4cd7-8ab1-a827c628fc0a,3061,,"[50.2, 7.8]",3930159,86,,,,,0.8417184,,Right Foot,,,,"[97.9, 61.2]",,High Pass,,71.60203,,,,Willi Orban,8509.0,,True,,,Free Kick,2,From Free Kick,Dominik Szoboszlai,21209.0,Left Attacking Midfield,139,Hungary,916,['e45613d0-669a-417d-9716-f38bca5ffb96'],1,,,,,,,,,,,,,,,,,Hungary,916,00:41:01.863,Pass,,,,,,,50.2,7.8,97.9,61.2,,,,,,97.9,61.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.655781,,,,,,,,,,,,,47caa242-72d2-4bee-8f5f-93d51f1e8800,3064,,"[97.7, 60.7]",3930159,86,,,,,-1.4056476,,Right Foot,,,,"[101.8, 36.1]",,High Pass,,24.939327,,,,Barnabás Varga,12921.0,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,139,Hungary,916,"['08426e57-2e40-4d00-9f8e-e6a81f64105e', '7bdd4b99-680f-43a7-8ebf-5ab4c48dcf56']",5,,,,,,,,,,,,,,,,,Hungary,916,00:41:05.936,Pass,True,,,,,,97.7,60.7,101.8,36.1,,,,,,101.8,36.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.023699,,,,,,,,,,,,,43e5d021-c4a7-4a29-9416-6ddb8ac4124d,3066,,"[101.8, 36.1]",3930159,86,,,,,1.8212395,,Head,,,,"[100.7, 40.4]",,High Pass,,4.438468,,,,Márton Dárdai,40920.0,,,,,,2,From Free Kick,Barnabás Varga,12921.0,Center Forward,139,Hungary,916,['e1cd76eb-047b-4925-9368-e548489b9dc6'],7,,,,,,,,,,,,,,,,,Hungary,916,00:41:07.592,Pass,,,,,,,101.8,36.1,100.7,40.4,,,,,,100.7,40.4,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.470693,,,,,,,,,,,,,ab925168-2d37-4081-938b-971a52b8ce98,3069,,"[100.7, 40.0]",3930159,86,,,,,-0.8906983,,Head,,,,"[106.2, 33.2]",,Low Pass,,8.745856,,Incomplete,,,,,,,,,2,From Free Kick,Márton Dárdai,40920.0,Left Center Back,139,Hungary,916,"['116e559c-45f1-4dd2-9237-45ed06353534', '624b6583-4bfe-4c4d-a894-156c2d7e8b20']",9,,,,,,,,,,,,,,,,,Hungary,916,00:41:09.063,Pass,True,,,,,,100.7,40.0,106.2,33.2,,,,,,106.2,33.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.532513,,,,,,,,,,,,,a3c1a35d-7fa3-4a17-90d2-4e4d228541d0,3071,,"[95.4, 42.0]",3930159,86,,,,,-0.5947593,,Head,,,,"[112.4, 30.5]",,High Pass,,20.524376,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Attila Fiola,11268.0,Right Center Back,139,Hungary,916,['b6f5e127-dc4d-4b0e-b0a6-660b2588ef3e'],11,,,,,,,,,,,,,,,,,Hungary,916,00:41:11.234,Pass,,,,,,,95.4,42.0,112.4,30.5,,,,,,112.4,30.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.370348,,,,,,,,,,,,,5d9ecdd2-0971-4a97-87a6-3eb955019cba,3074,,"[1.6, 73.2]",3930159,86,,,,,0.4918092,,Right Foot,,,,"[12.8, 79.2]",,High Pass,,12.705904,,Out,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,139,Hungary,916,,16,,,,,,,,,,,,,,,,,Switzerland,773,00:41:16.183,Pass,,,,,,,1.6,73.2,12.8,79.2,,,,,,12.8,79.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.911306,,,,,,,,,,,,,eab9f482-b5e7-4ee5-b283-1be7ee0dab53,3075,,"[96.9, 0.1]",3930159,86,,,,,2.5849934,,,,,,"[87.9, 5.7]",,Low Pass,,10.6,,,,Márton Dárdai,40920.0,,,,,Throw-in,2,From Throw In,Dominik Szoboszlai,21209.0,Left Attacking Midfield,140,Hungary,916,['64ec7d94-63b4-4be2-960b-cdbde7f16097'],20,,,,,,,,,,,,,,,,,Hungary,916,00:41:20.695,Pass,,,,,,,96.9,0.1,87.9,5.7,,,,,,87.9,5.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.987013,,,,,,,,,,,,,708e562a-73ca-4a3b-914e-27cddfc4bbb6,3078,,"[87.9, 5.7]",3930159,86,,,,,-0.6316906,,Left Foot,,,,"[92.0, 2.7]",,Ground Pass,,5.080354,,,,Dominik Szoboszlai,21209.0,,,,,,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,140,Hungary,916,['d9dfc628-003a-40c9-88bb-acc8c17b9fb6'],22,,,,,,,,,,,,,,,,,Hungary,916,00:41:22.444,Pass,,,,,,,87.9,5.7,92.0,2.7,,,,,,92.0,2.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.398089,,,,,,,,,,,,,8d64b1a7-efe0-4af3-8bd8-09f23ef8f89a,3081,,"[92.0, 2.7]",3930159,86,,,,,2.8286915,,Left Foot,,,,"[81.8, 6.0]",,Ground Pass,,10.720541,,,,Márton Dárdai,40920.0,,,,,,2,From Throw In,Dominik Szoboszlai,21209.0,Left Attacking Midfield,140,Hungary,916,['cbdb067a-cd46-49fd-8f8f-f94e4aba50ca'],23,,,,,,,,,,,,,,,,,Hungary,916,00:41:23.937,Pass,,,,,,,92.0,2.7,81.8,6.0,,,,,,81.8,6.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.381002,,,,,,,,,,,,,523524f5-9459-4e39-a182-888c89d3b9d8,3084,,"[81.8, 6.0]",3930159,86,,,,,2.0055766,,Left Foot,,,,"[69.4, 32.7]",,Ground Pass,,29.43892,,,,Attila Fiola,11268.0,,,,,,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,140,Hungary,916,['aafab46e-80ac-477c-a0d0-c5364fecc373'],26,,,,,,,,,,,,,,,,,Hungary,916,00:41:26.047,Pass,,,,,,,81.8,6.0,69.4,32.7,,,,,,69.4,32.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.947062,,,,,,,,,,,,,f6d47afd-4208-474a-ac84-77e4ab546171,3087,,"[68.0, 32.0]",3930159,86,,,,,-1.692863,,Right Foot,,,,"[64.7, 5.1]",,Ground Pass,,27.10166,,,,Márton Dárdai,40920.0,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,140,Hungary,916,"['81e6af26-f097-4521-95e1-f0047cc8622f', 'd35f19c6-ebb3-4027-8522-a13e946b916b']",28,,,,,,,,,,,,,,,,,Hungary,916,00:41:28.428,Pass,True,,,,,,68.0,32.0,64.7,5.1,,,,,,64.7,5.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.86579,,,,,,,,,,,,,eb6fe833-345c-46dc-ae39-bc0f4d0fd326,3090,,"[64.7, 5.1]",3930159,86,,,,,0.7676647,,Left Foot,,,,"[102.0, 41.1]",,High Pass,,51.839077,,,,Barnabás Varga,12921.0,,,,,,2,From Throw In,Márton Dárdai,40920.0,Left Center Back,140,Hungary,916,['a92871b0-6619-4951-b656-f98635eb2f52'],31,,,,,,,,,,,,,,,,,Hungary,916,00:41:31.848,Pass,,,,,,,64.7,5.1,102.0,41.1,,,,,,102.0,41.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.185357,,,,,,,,,,,,,a9bf9fa1-07ea-40c6-ab8e-1a3825f10b13,3093,,"[102.0, 41.1]",3930159,86,,,,True,-1.6136273,,,,,,"[101.4, 27.1]",,High Pass,,14.012852,,,,Roland Sallai,19316.0,,,,,,2,From Throw In,Barnabás Varga,12921.0,Center Forward,140,Hungary,916,"['17d90b2a-8c1c-4c8e-8c4a-ba5725ba1e31', '9e911d40-3b9f-401b-ac25-bee2f27cefe6']",34,,,,,,,,,,,,,,,,,Hungary,916,00:41:34.714,Pass,True,,,,,,102.0,41.1,101.4,27.1,,,,,,101.4,27.1,Hungary vs Switzerland,Hungary,Switzerland
