50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.112364,,,,,,,,,,66260193-52a9-49df-b1f2-2df360a5edca,3326,,"[75.4, 0.1]",3941022,84,,,,2.3864882,,,,,"[70.3, 4.9]",,Low Pass,,7.0035706,,,Florian Grillitsch,11396.0,,,,,Throw-in,2,From Throw In,Alexander Prass,39545.0,Left Back,153,Austria,915,['730002d1-f8fb-46b8-9664-edc35dde02b9'],36,,,,,,,,,,,,,,,,Austria,915,00:39:36.195,Pass,,,,,,,75.4,0.1,70.3,4.9,,,,,,70.3,4.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.14388,,,,,,,,,,b7f6758b-9e97-42fd-8899-534fd96c4528,3329,,"[71.3, 5.6]",3941022,84,,,,-0.40158054,,Right Foot,,,"[78.6, 2.5]",,Ground Pass,,7.930952,,,Alexander Prass,39545.0,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,153,Austria,915,['8f1502e8-6a6c-4edd-ae0f-8e8b7d777a2a'],37,,,,,,,,,,,,,,,,Austria,915,00:39:37.821,Pass,,,,,,,71.3,5.6,78.6,2.5,,,,,,78.6,2.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.214911,,,,,,,,,,a871bc22-7062-4245-87a1-113f9141055b,3333,,"[79.3, 2.0]",3941022,84,,,,1.1670768,,Left Foot,,,"[83.7, 12.3]",,Ground Pass,,11.200446,,,Christoph Baumgartner,24977.0,,,,,,2,From Throw In,Alexander Prass,39545.0,Left Back,153,Austria,915,"['9cae8707-df61-4d0c-9893-2761f1cb20f9', 'd4be99fc-4789-42e9-a0aa-644f2ed1aa00']",39,,,,,,,,,,,,,,,,Austria,915,00:39:39.108,Pass,True,,,,,,79.3,2.0,83.7,12.3,,,,,,83.7,12.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.140139,,,,,,,,,,0f2fe990-8f16-469b-bd21-ffc6569ac83a,3336,,"[83.4, 13.3]",3941022,84,,,,0.7454195,,Right Foot,,,"[84.7, 14.5]",,Ground Pass,,1.7691807,Incomplete,,Michael Gregoritsch,8309.0,,,,,,2,From Throw In,Christoph Baumgartner,24977.0,Left Attacking Midfield,153,Austria,915,"['114314cc-7b80-44d2-b70a-ad9cc97f45a4', '279f59c5-747a-4b51-82a7-8a55bd1457ae', '88853109-7ca4-4f5d-9d72-599e584dfc93']",40,,,,,,,,,,,,,,,,Austria,915,00:39:40.323,Pass,True,,,,,,83.4,13.3,84.7,14.5,,,,,,84.7,14.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.296317,,,,,,,,,,b0c67a3c-e703-42bb-a0ce-bfdd845a46de,3339,,"[41.4, 17.2]",3941022,84,,,,-0.2730087,,Left Foot,,,"[51.4, 14.4]",,Ground Pass,,10.384604,,,Maximilian Wöber,8068.0,,,,,Recovery,2,From Throw In,Patrick Pentz,9731.0,Goalkeeper,153,Austria,915,['1ed97d7a-0b49-474d-b00a-0000d6a11636'],44,,,,,,,,,,,,,,,,Austria,915,00:39:44.976,Pass,,,,,,,41.4,17.2,51.4,14.4,,,,,,51.4,14.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.815893,,,,,,,,,,6386e11f-48a8-43d7-b1ed-6dd7cf0c27b4,3342,,"[65.4, 14.4]",3941022,84,,,,1.6009885,,Left Foot,,,"[64.5, 44.2]",,Ground Pass,,29.813587,,,Kevin Danso,11820.0,,,,,,2,From Throw In,Maximilian Wöber,8068.0,Left Center Back,153,Austria,915,['ebd907a7-00f8-4fbb-a2cc-5096a2730389'],50,,,,,,,,,,,,,,,,Austria,915,00:39:50.624,Pass,,,,,,,65.4,14.4,64.5,44.2,,,,,,64.5,44.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.049641,,,,,,,,,,5b5e14d0-bce5-4ad4-a6a1-a809e1317299,3345,,"[64.4, 44.4]",3941022,84,,,,-1.5996345,,Right Foot,,,"[64.1, 34.0]",,Ground Pass,,10.404326,,,Florian Grillitsch,11396.0,,,,,,2,From Throw In,Kevin Danso,11820.0,Right Center Back,153,Austria,915,['c3080cc8-6928-4498-ad87-d20a09b4a943'],53,,,,,,,,,,,,,,,,Austria,915,00:39:53.473,Pass,,,,,,,64.4,44.4,64.1,34.0,,,,,,64.1,34.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.670686,,,,,,,,,,a4dd7230-0946-48eb-a184-8f7938facfda,3348,,"[69.9, 42.3]",3941022,84,,,,1.0590873,,Right Foot,,,"[89.5, 77.2]",,Ground Pass,,40.027115,,,Stefan Posch,11821.0,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,153,Austria,915,['d10152a0-c353-46e7-b86a-5a59e9eb6356'],57,,,,,,,,,,,,,,,,Austria,915,00:39:57.077,Pass,,,,,,,69.9,42.3,89.5,77.2,,,,,,89.5,77.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.408778,,,,,,,,,,73854bc7-faab-4576-b3e8-d439b48f23d0,3351,,"[88.1, 73.1]",3941022,85,,,,-0.3636686,,Right Foot,,,"[101.5, 68.0]",,Ground Pass,,14.337712,,,Marcel Sabitzer,8518.0,,,,,,2,From Throw In,Stefan Posch,11821.0,Right Back,153,Austria,915,['e36fad48-8e24-471d-b18a-9c73eb67ede1'],0,,,,,,,,,,,,,,,,Austria,915,00:40:00.460,Pass,,,,,,,88.1,73.1,101.5,68.0,,,,,,101.5,68.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.453095,,,,,,,,,,2c6f877a-60a6-46f2-a50c-35e7351cf50f,3355,,"[102.9, 69.8]",3941022,85,,,,2.5077999,,Right Foot,,,"[94.6, 75.9]",,Ground Pass,,10.300486,,,Stefan Posch,11821.0,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Right Attacking Midfield,153,Austria,915,"['28c0f3f6-fc46-4bc5-8d71-797eaf191738', 'f3c9177e-5b0a-46e9-bb9c-1d33da7021c0']",4,,,,,,,,,,,,,,,,Austria,915,00:40:04.480,Pass,True,,,,,,102.9,69.8,94.6,75.9,,,,,,94.6,75.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.051681,,,,,,,,,,28d972a4-6b2f-4c4f-ad46-57bf75e98466,3358,,"[23.4, 0.1]",3941022,85,,,,0.56137455,,,,,"[33.1, 6.2]",,High Pass,,11.458621,,,Muhammed Kerem Aktürkoğlu,49689.0,,,,,Throw-in,2,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,154,Turkey,909,['b98836bc-535d-45d5-bf12-e1769ccb5416'],20,,,,,,,,,,,,,,,,Turkey,909,00:40:20.737,Pass,,,,,,,23.4,0.1,33.1,6.2,,,,,,33.1,6.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.256694,,,,,,,,,,4356d67c-9f79-477f-a141-6c9597de68eb,3360,,"[33.0, 6.2]",3941022,85,,,,1.069783,,Right Foot,,,"[42.2, 23.0]",,Low Pass,,19.154112,Incomplete,,İrfan Can Kahveci,30311.0,,,,,,2,From Throw In,Muhammed Kerem Aktürkoğlu,49689.0,Left Center Forward,154,Turkey,909,"['66dec55d-b5af-4e7c-82be-50590359d50b', '7a318308-48ae-4af4-8f13-71f652610e04']",21,,,,,,,,,,,,,,,,Turkey,909,00:40:21.788,Pass,,,,,,,33.0,6.2,42.2,23.0,,,,,,42.2,23.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.239005,,,,,,,,,,011bf4bf-e9cd-477e-8e33-b32743171cc2,3365,,"[82.3, 52.9]",3941022,85,,,,-0.25615138,,Left Foot,,,"[86.5, 51.8]",,Low Pass,,4.3416586,Incomplete,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Left Center Forward,155,Austria,915,"['8a01e198-d4d0-4f7a-9e98-24b050bc594b', '96a56457-adc7-4d2f-8f79-385db48fd805', 'a7fc25e4-6378-43db-b986-4ab3fbdc2c7b']",24,,,,,,,,,,,,,,,,Austria,915,00:40:24.317,Pass,True,,,,,,82.3,52.9,86.5,51.8,,,,,,86.5,51.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.411429,,,,,,,,,,cd6f6275-1e5c-472a-97dd-bbdca07d7a7f,3368,,"[120.0, 80.0]",3941022,85,,,,-1.8260906,27156b3c-2fb1-4b6c-af1b-69a1f2c8f35f,Right Foot,,,"[110.5, 43.6]",,High Pass,,37.619278,,True,Christoph Baumgartner,24977.0,True,,Outswinging,,Corner,2,From Corner,Marcel Sabitzer,8518.0,Right Attacking Midfield,156,Austria,915,['e25c009e-dd32-469d-9ec6-9b66385b834f'],42,,,,,,,,,,,,,,,,Austria,915,00:40:42.706,Pass,,,,,,,120.0,80.0,110.5,43.6,,,,,,110.5,43.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,3.730556,,,,,,,,,,80c7fec6-1820-4953-bc3a-9a0a16bf3ef5,3372,,"[7.0, 45.7]",3941022,86,,,,0.46572515,,Right Foot,,,"[64.7, 74.7]",,High Pass,,64.57778,,,Barış Alper Yılmaz,134209.0,,,,,Goal Kick,2,From Goal Kick,Fehmi Mert Günok,30310.0,Goalkeeper,157,Turkey,909,['d842d51c-bc61-41b1-8a1a-1b71323c8d9e'],11,,,,,,,,,,,,,,,,Turkey,909,00:41:11.342,Pass,,,,,,,7.0,45.7,64.7,74.7,,,,,,64.7,74.7,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.150437,,,,,,,,,,532b9d09-0164-4415-b41e-c544b58b8b3c,3375,,"[64.7, 74.7]",3941022,86,,,True,-2.845773,,,,,"[54.2, 71.5]",,High Pass,,10.976793,,,Okay Yokuşlu,12555.0,,,,,,2,From Goal Kick,Barış Alper Yılmaz,134209.0,Right Center Forward,157,Turkey,909,"['76b19bb0-ff6e-4a20-a543-2c988b157bcd', '7ad1fac3-db3f-4c0c-94de-fbc8c8336b76']",15,,,,,,,,,,,,,,,,Turkey,909,00:41:15.134,Pass,True,,,,,,64.7,74.7,54.2,71.5,,,,,,54.2,71.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.176709,,,,,,,,,,9e8687f9-bce4-4a91-bc36-cc94f1c1f81f,3377,,"[54.2, 71.5]",3941022,86,,,,0.5856441,,Head,,,"[64.0, 78.0]",,Low Pass,,11.759677,,,Barış Alper Yılmaz,134209.0,,,,,,2,From Goal Kick,Okay Yokuşlu,12555.0,Center Defensive Midfield,157,Turkey,909,['f73a39f1-53a0-422c-8d91-a0847cd6b9fe'],16,,,,,,,,,,,,,,,,Turkey,909,00:41:16.284,Pass,,,,,,,54.2,71.5,64.0,78.0,,,,,,64.0,78.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.525111,,,,,,,,,,ddd79312-8a08-48e9-bcc1-acca213ca42c,3381,,"[63.1, 79.1]",3941022,86,,,,3.1415927,,Left Foot,,,"[59.2, 79.1]",,Ground Pass,,3.9,Incomplete,,Mert Müldür,10826.0,,,,,,2,From Goal Kick,Barış Alper Yılmaz,134209.0,Right Center Forward,157,Turkey,909,"['4757b4f3-7586-4176-9c1f-11300712600f', '66efc47a-b9ce-4d01-83e6-d08b4f62227d', '9ec997cc-302f-420a-9090-3f820385eb3e']",18,,,,,,,,,,,,,,,,Turkey,909,00:41:18.320,Pass,True,,,,,,63.1,79.1,59.2,79.1,,,,,,59.2,79.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.791232,,,,,,,,,,5b0536e1-6149-4827-80f6-4081f338291e,3389,,"[58.6, 3.5]",3941022,86,,,,1.8989162,,Left Foot,,,"[57.0, 8.2]",,Low Pass,,4.9648767,,,Nicolas Seiwald,39460.0,,,,,Recovery,2,Regular Play,Alexander Prass,39545.0,Left Back,158,Austria,915,['f530015f-fe3a-4001-b469-aca13a9d1c4f'],20,,,,,,,,,,,,,,,,Austria,915,00:41:20.258,Pass,,,,,,,58.6,3.5,57.0,8.2,,,,,,57.0,8.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.467732,,,,,,,,,,a2c0a0ed-b652-4782-88df-60cecb9a3b4c,3392,,"[55.1, 13.7]",3941022,86,,,,2.1712809,,Left Foot,,,"[43.8, 30.2]",,Ground Pass,,19.9985,,,Kevin Danso,11820.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,158,Austria,915,['78f6e5e4-81d9-441c-b191-e2558bd26c79'],22,,,,,,,,,,,,,,,,Austria,915,00:41:22.919,Pass,,,,,,,55.1,13.7,43.8,30.2,,,,,,43.8,30.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.248412,,,,,,,,,,c6584cee-d8bd-40e0-9480-9f04b9ad608e,3396,,"[76.0, 41.2]",3941022,86,,,,1.6087527,,Left Foot,,,"[75.4, 57.0]",,Ground Pass,,15.811388,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Kevin Danso,11820.0,Right Center Back,158,Austria,915,"['461fccd8-e8d0-4bec-b82a-46ef63b21363', 'a6387093-4ed4-4323-9e0c-672fe32d9a43']",31,,,,,,,,,,,,,,,,Austria,915,00:41:31.763,Pass,True,,,,,,76.0,41.2,75.4,57.0,,,,,,75.4,57.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.168777,,,,,,,,,,1e0dccd0-874d-4d6a-bacd-70058e637903,3398,,"[75.1, 58.3]",3941022,86,,,,0.8501539,,Right Foot,,,"[88.8, 73.9]",,Ground Pass,,20.761744,,,Stefan Posch,11821.0,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,158,Austria,915,['c9cb3942-c966-4578-8b7d-a59de8f5244d'],34,,,,,,,,,,,,,,,,Austria,915,00:41:34.011,Pass,,,,,,,75.1,58.3,88.8,73.9,,,,,,88.8,73.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.171931,,,,,,,,,,e3a0830c-92dc-43a6-bf76-395633b33bed,3401,,"[86.5, 73.7]",3941022,86,,,,-3.006065,,Right Foot,,,"[75.5, 72.2]",,Ground Pass,,11.101802,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Stefan Posch,11821.0,Right Back,158,Austria,915,['65439836-de45-41d8-8ea1-14a78ab7431f'],36,,,,,,,,,,,,,,,,Austria,915,00:41:36.227,Pass,,,,,,,86.5,73.7,75.5,72.2,,,,,,75.5,72.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,5.684901,,,,,,,,,,f0f1e24a-33e9-47ec-894c-7d9c4a0f778e,3405,,"[91.6, 71.7]",3941022,86,,,,-1.2132859,,Right Foot,True,,"[117.6, 2.1]",,High Pass,,74.29778,,,Alexander Prass,39545.0,,True,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,158,Austria,915,"['5c9b110e-fd96-4d4f-af2c-a6651737a2e8', 'effd49e0-288a-4f35-95a0-99ac1a8d1d5a']",40,,,,,,,,,,,,,,,,Austria,915,00:41:40.589,Pass,True,,,,,,91.6,71.7,117.6,2.1,,,,,,117.6,2.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.28104,,,,,,,,,,c65f27b7-5fba-4ea7-a907-e44272b9c296,3409,,"[106.6, 3.0]",3941022,86,,,,-3.0988836,,Left Foot,,,"[94.9, 2.5]",,Ground Pass,,11.710679,,,Maximilian Wöber,8068.0,,,,,,2,Regular Play,Alexander Prass,39545.0,Left Back,158,Austria,915,['6c541ace-4b7b-4eda-b48b-327fa71597bb'],49,,,,,,,,,,,,,,,,Austria,915,00:41:49.628,Pass,,,,,,,106.6,3.0,94.9,2.5,,,,,,94.9,2.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.237955,,,,,,,,,,f84436ee-ebe2-4e5c-ba4c-5c1149e5af17,3412,,"[90.3, 7.6]",3941022,86,,,,1.8740908,,Left Foot,,,"[81.6, 35.4]",,Ground Pass,,29.129538,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Maximilian Wöber,8068.0,Left Center Back,158,Austria,915,['bae789ca-4d7e-4249-958f-ab52ba54a2c9'],52,,,,,,,,,,,,,,,,Austria,915,00:41:52.543,Pass,,,,,,,90.3,7.6,81.6,35.4,,,,,,81.6,35.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.227668,,,,,,,,,,78f8662a-d943-4544-a4c4-c9de0bd20dcf,3415,,"[77.9, 31.7]",3941022,86,,,,-1.5784298,,Right Foot,,,"[77.8, 18.6]",,Ground Pass,,13.100382,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,158,Austria,915,['dd2ee867-15b9-415f-ae47-e11771be32d7'],55,,,,,,,,,,,,,,,,Austria,915,00:41:55.435,Pass,,,,,,,77.9,31.7,77.8,18.6,,,,,,77.8,18.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.897686,,,,,,,,,,3ce8d488-fcb8-4eb9-b07f-585b49bbc661,3418,,"[75.4, 21.6]",3941022,86,,,,1.821799,,Right Foot,,,"[72.4, 33.3]",,Ground Pass,,12.078493,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,158,Austria,915,['3e41b584-ab2b-4887-92c0-bfb5d7faac43'],57,,,,,,,,,,,,,,,,Austria,915,00:41:57.913,Pass,,,,,,,75.4,21.6,72.4,33.3,,,,,,72.4,33.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.194281,,,,,,,,,,419ac5c7-12a0-439e-9ba0-9a72eb7d2385,3421,,"[72.3, 36.8]",3941022,87,,,,0.99274075,,Right Foot,,,"[98.2, 76.5]",,Low Pass,,47.401478,,,Marcel Sabitzer,8518.0,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,158,Austria,915,['b4a8ea2a-79b2-474b-825d-980f8d246cbb'],0,,,,,,,,,,,,,,,,Austria,915,00:42:00.104,Pass,,,,,,,72.3,36.8,98.2,76.5,,,,,,98.2,76.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.496154,,,,,,,,,,74114d0f-ae4a-4dac-bd35-f40e9d453956,3424,,"[99.1, 66.3]",3941022,87,,,,-2.5880027,,Right Foot,,,"[84.7, 57.4]",,Ground Pass,,16.92838,,,Kevin Danso,11820.0,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Right Attacking Midfield,158,Austria,915,['27187616-7f93-4987-8707-ba3982ac37f2'],5,,,,,,,,,,,,,,,,Austria,915,00:42:05.251,Pass,,,,,,,99.1,66.3,84.7,57.4,,,,,,84.7,57.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.395454,,,,,,,,,,91e9ced3-10bf-4f75-9586-6322d948ee3e,3427,,"[84.3, 56.4]",3941022,87,,,,-1.6543453,,Right Foot,,,"[82.6, 36.1]",,Ground Pass,,20.371058,,,Florian Grillitsch,11396.0,,,,,,2,Regular Play,Kevin Danso,11820.0,Right Center Back,158,Austria,915,['f10912ab-71ed-4c50-9c9a-7222777b3bc0'],7,,,,,,,,,,,,,,,,Austria,915,00:42:07.120,Pass,,,,,,,84.3,56.4,82.6,36.1,,,,,,82.6,36.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.639791,,,,,,,,,,c805dac1-b796-4f34-a2d8-d07fd7dd4671,3430,,"[82.4, 35.8]",3941022,87,,,,-1.6174914,,Right Foot,,,"[81.9, 25.1]",,Ground Pass,,10.711676,,,Nicolas Seiwald,39460.0,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Defensive Midfield,158,Austria,915,"['3a2ce965-11c6-4fbd-8e50-3a2b91a5f417', '8b4aac0d-e3b6-4f36-bd8e-6e4fc33a3495']",9,,,,,,,,,,,,,,,,Austria,915,00:42:09.515,Pass,True,,,,,,82.4,35.8,81.9,25.1,,,,,,81.9,25.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.672386,,,,,,,,,,25923aa5-658c-47d9-8afe-a15c3ae87205,3433,,"[94.9, 20.0]",3941022,87,,,,-0.8701619,,Right Foot,,,"[101.9, 11.7]",,Ground Pass,,10.857717,,,Christoph Baumgartner,24977.0,,,,,,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,158,Austria,915,['6788ac3b-b0eb-407d-bb09-85c5ebb2e0a7'],13,,,,,,,,,,,,,,,,Austria,915,00:42:13.740,Pass,,,,,,,94.9,20.0,101.9,11.7,,,,,,101.9,11.7,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.369777,,,,,,,,,,e2a22511-3e27-4cda-8b66-49aa421cc266,3437,,"[96.0, 13.5]",3941022,87,,,,1.0604256,,Right Foot,True,,"[110.5, 39.4]",,High Pass,,29.682655,Incomplete,,,,,,,,,2,Regular Play,Christoph Baumgartner,24977.0,Left Attacking Midfield,158,Austria,915,"['34f15b2e-38f3-42ff-9f9e-8474793e07ca', 'b2ec510f-a026-48cc-9c1e-f7e3be47e138']",17,,,,,,,,,,,,,,,,Austria,915,00:42:17.052,Pass,True,,,,,,96.0,13.5,110.5,39.4,,,,,,110.5,39.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.380517,,,,,,,,,,20aecd88-bb29-4199-8454-3970ce26322f,3439,,"[78.4, 47.8]",3941022,87,,,,0.2340416,,Head,,,"[93.5, 51.4]",,High Pass,,15.523209,Incomplete,,Marcel Sabitzer,8518.0,,,,,Recovery,2,Regular Play,Kevin Danso,11820.0,Right Center Back,158,Austria,915,"['df3bebfa-0f1a-400e-85be-dbd0d10b1f16', 'e0c591cb-a728-4014-86df-b2b5c5eb459e']",20,,,,,,,,,,,,,,,,Austria,915,00:42:20.841,Pass,,,,,,,78.4,47.8,93.5,51.4,,,,,,93.5,51.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,3.181953,,,,,,,,,,70d534f6-7b2c-4a30-96e8-7d49f3d60789,3444,,"[69.3, 31.6]",3941022,87,,,,0.5059218,,Right Foot,,,"[105.4, 51.6]",,Ground Pass,,41.269966,Incomplete,,Barış Alper Yılmaz,134209.0,,,,,,2,Regular Play,Muhammed Kerem Aktürkoğlu,49689.0,Left Center Forward,158,Austria,915,"['9b80dba7-45dd-4085-9ce3-45424742d811', 'e1ad26f9-5b23-4643-978c-ad6b32688016', 'f108e884-7b38-4dd5-b72d-7fc69b224cd7']",27,,,,,,,,,,,,,,,,Turkey,909,00:42:27.248,Pass,True,,,,,,69.3,31.6,105.4,51.6,,,,,,105.4,51.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.688264,,,,,,,,,,d1d5f312-76cc-41be-9679-8cb487d4770a,3449,,"[64.5, 5.0]",3941022,87,,,,-0.030759526,,Left Foot,,,"[84.0, 4.4]",,High Pass,,19.509228,Incomplete,,Christoph Baumgartner,24977.0,,,,,,2,Regular Play,Maximilian Wöber,8068.0,Left Center Back,158,Austria,915,"['3dc52177-95d0-4923-ae73-4f6fdf998be6', 'f635b2b0-9d61-4431-ade5-88e9ba38e16b']",36,,,,,,,,,,,,,,,,Austria,915,00:42:36.242,Pass,,,,,,,64.5,5.0,84.0,4.4,,,,,,84.0,4.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.735139,,,,,,,,,,f56db195-2623-4e2a-8e1f-394896a8f55a,3459,,"[5.6, 69.4]",3941022,87,,,,-0.41450688,,Right Foot,,,"[13.1, 66.1]",,Ground Pass,,8.1939,,,Kaan Ayhan,12293.0,,,,,,2,Regular Play,Mert Müldür,10826.0,Right Wing Back,159,Turkey,909,['17c05783-9f96-4478-8179-289d0d68eae6'],43,,,,,,,,,,,,,,,,Turkey,909,00:42:43.480,Pass,,,,,,,5.6,69.4,13.1,66.1,,,,,,13.1,66.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.211403,,,,,,,,,,0996c203-5c89-4f6c-8ef1-2770a1e7a9b0,3462,,"[13.1, 66.1]",3941022,87,,,,-2.5683382,,Right Foot,,,"[5.2, 61.0]",,Ground Pass,,9.403191,,,Merih Demiral,23558.0,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Right Center Back,159,Turkey,909,['a717355a-490c-459f-a727-5fe1627f2794'],44,,,,,,,,,,,,,,,,Turkey,909,00:42:44.472,Pass,,,,,,,13.1,66.1,5.2,61.0,,,,,,5.2,61.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.934036,,,,,,,,,,b6169ca7-5b86-4038-8850-ba1f8fa50f7c,3465,,"[4.1, 61.9]",3941022,87,,,,0.0813908,,Right Foot,,,"[37.2, 64.6]",,High Pass,,33.209938,Incomplete,,Salih Özcan,9085.0,,,,,,2,Regular Play,Merih Demiral,23558.0,Center Back,159,Turkey,909,"['1995b31c-f74b-4301-8743-ef734d5cab15', '4e7f4779-22fc-4540-bfa1-b53ae7222322']",47,,,,,,,,,,,,,,,,Turkey,909,00:42:47.513,Pass,,,,,,,4.1,61.9,37.2,64.6,,,,,,37.2,64.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.240942,,,,,,,,,,18535fac-ab66-4d28-a903-35c3be230cb8,3474,,"[44.4, 73.3]",3941022,87,,,,-1.141034,,Right Foot,,,"[47.7, 66.1]",,Ground Pass,,7.920227,,,Salih Özcan,9085.0,,,,,,2,Regular Play,Muhammed Kerem Aktürkoğlu,49689.0,Left Center Forward,159,Turkey,909,['a1fafb6b-3585-4e05-875d-70c128613e76'],53,,,,,,,,,,,,,,,,Turkey,909,00:42:53.968,Pass,,,,,,,44.4,73.3,47.7,66.1,,,,,,47.7,66.1,Austria vs Turkey,Austria,Turkey
